SYMBOL	n_observations	min_adj_p	max_logfc	mean_logfc	sd_logfc	n_datasets
LOC101929762	1	0.550363093299148	0.0946685027195556	0.0946685027195556		1
ADAM30	4	0.550696740580195	0.132726532874999	0.0342769079096785	0.0697344894560161	3
FBXO42	4	0.550722243785324	0.0377501402286891	-0.00998904300294191	0.0228470370576047	3
BORCS8	1	0.550732012294414	0.0409484579208973	-0.0409484579208973		1
C6ORF136	100	0.550805799529547	0.0327477777777778	-0.00305778587292926	0.01529508920048	3
OTTHUMG00000015137	2	0.550856971852137	0.0506577777777784	-0.039277777777778	0.0160937503398064	1
OTTHUMG00000153381	2	0.551021660004188	0.0434861111111129	0.0243451388888909	0.027069422513673	1
LINC00484	2	0.551032159904129	0.053716111111112	-0.00604902777777875	0.0674114357287684	1
MCIDAS	3	0.551150613191322	0.0272772222222217	-4.15025418138799e-05	0.0256121789597037	1
OR5A1	3	0.551164322298382	0.0477644444444443	0.00428251701986831	0.0391083621430852	2
OTTHUMG00000163512	2	0.551384449165739	0.0729038888888889	-0.0012133333333333	0.101385755960729	1
LOC339666	2	0.551655130823405	0.0478168055555566	-0.0430211805555567	0.00678203791505533	1
OTTHUMG00000161118	2	0.551677285116608	0.0434931944444448	0.0128568750000005	0.0433262984595278	1
LOC101927974	1	0.551831741094692	0.0591752007332613	0.0591752007332613		1
OTTHUMG00000152490	2	0.552029618102883	0.0537427777777779	0.0207372222222222	0.0466769043003255	1
DBIL5P2	4	0.552064595833939	0.0668379131776371	-0.0129225254887817	0.0474828006734106	3
PPP1R12A-AS1	1	0.55264255060046	0.0659196487510308	0.0659196487510308		1
IFNA1	4	0.552771235707545	0.763283574208333	0.220949608709231	0.362844975239534	3
ASIC5	3	0.552810631145833	0.0335790277777761	0.0124020499847851	0.0184599930771227	2
OR1J2	3	0.553077833429182	0.0508806944444435	-0.0227319759397841	0.0244194536223011	1
ZFPM2-AS1	1	0.553085653875156	0.133474943631804	0.133474943631804		1
CASKP1	1	0.553255993068488	0.236428006875	-0.236428006875		1
FREY1	1	0.553403043292635	0.00580624442889466	-0.00580624442889466		1
OTTHUMG00000156281	2	0.553457326498105	0.0422255555555573	0.0230775000000012	0.0270794398597409	1
OTTHUMG00000009216	2	0.553825927457411	0.123933888888891	-0.112445972222223	0.0162463675534145	1
LINC02458	1	0.554060820439946	0.0886809653055545	0.0886809653055545		1
KRTAP9-4	2	0.554323508889131	0.0428976388888893	-0.031228263888889	0.016502988389418	1
OTTHUMG00000041229	2	0.554456687415478	0.0752127777777782	0.02830326388889	0.0663400707459948	1
OTTHUMG00000163392	2	0.554464208998413	0.0652791666666674	0.0436345833333336	0.0306100633019154	1
ANKRD26P1	3	0.55454750208203	0.0368194444444452	0.0190029943354454	0.0159278277565051	2
GPC6-AS2	2	0.555098913877037	0.0640995833333329	0.00612673611110995	0.0819859867910511	1
LOC654841	1	0.555256397244801	0.0396360913692618	-0.0396360913692618		1
HSPB9	3	0.555331631672182	0.045263888888889	-0.00349137459248836	0.037776047626062	2
PKDREJ	5	0.555517392651785	412.964285714287	-82.6003992170767	184.679028581501	4
LINC01191	2	0.555545919303596	0.0953305981847591	0.0540915593309097	0.0583208080463449	2
LOC389603	2	0.555606073939931	0.056931666666669	0.0170115972222242	0.0564555036192096	1
OR2AT4	3	0.555671827183345	0.0577100000000002	0.0383732947166157	0.0302960272995397	2
OTTHUMG00000158757	2	0.555678322188298	0.0503861111111119	0.0210829166666675	0.0414409750041892	1
CACNA1C-AS2	2	0.55605533188746	0.0760361111111107	-0.0092931250000001	0.0943888361516117	1
BORCS5	2	0.556105832546562	0.00792412985308211	0.00510556442706967	0.00398605345190269	2
TCAF2P1	1	0.556129632744834	0.157419001394257	-0.157419001394257		1
OTOP3	3	0.556220042704925	0.0252277777777774	0.00662346431772202	0.0162486374505756	2
LOC100507166	2	0.556222178953153	0.052150555555555	-0.0270024305555547	0.0355648194432543	1
IHO1	1	0.556300284269783	0.0194196767772032	-0.0194196767772032		1
C9ORF147	1	0.556341382548005	0.0780424419805385	-0.0780424419805385		1
FAM188B2	2	0.556480393052758	0.112186111111109	0.0295163888888874	0.116912642364282	1
KLHL40	1	0.556512775959218	0.00601754253404696	-0.00601754253404696		1
OTTHUMG00000160140	2	0.556522413724215	0.0750950000000001	0.0571824305555555	0.0253321986452835	1
LRRC48	2	0.556569860577312	0.0257911111111104	0.0240905555555546	0.00240494873023593	1
LINC01176	1	0.55665516346855	0.0634025270342166	0.0634025270342166		1
RGPD2	1	0.55665516346855	0.15531817370227	0.15531817370227		1
ATOH1	4	0.556766219574639	0.315886873583334	-0.0970390683244861	0.147285007582358	3
OTTHUMG00000151448	2	0.556876946189606	0.0346797222222222	0.0315748611111113	0.00439093669261783	1
LOC105373553	1	0.556884391814404	0.0888612336834531	0.0888612336834531		1
LOC101930421	1	0.557025053452326	0.139693357627166	-0.139693357627166		1
PSAPL1	2	0.557220231814454	0.064254305555556	0.0056749305555557	0.0828437466003399	1
OTTHUMG00000152874	2	0.557300316055072	0.0627950000000013	0.061574722222223	0.00172573338319664	1
OTTHUMG00000154310	2	0.557452192534504	0.048769444444444	0.0245665972222224	0.0342279947897098	1
OTTHUMG00000037769	2	0.557469797777293	0.0708083333333338	-0.00463819444444445	0.0935787078407787	1
HSP90B3P	4	0.557612376292659	0.0497477777777791	0.0151588973556376	0.0257427330674328	2
OTTHUMG00000041351	2	0.557758207408003	0.0529819444444457	0.052009861111112	0.00137473343375743	1
OTTHUMG00000151815	2	0.557877673882333	0.053166111111111	0.0178733333333325	0.0499115249871541	1
LOC105375483	1	0.558142065832045	0.17304380684017	0.17304380684017		1
TRPM6	4	0.558239837139526	0.0268443654970242	-0.0064099269116793	0.0232464193331979	3
NPHP3-ACAD11	2	0.558298649104132	0.0237816700753886	0.00668538731842285	0.0241777949410663	2
OR1G1	4	0.558317929442801	0.579195732666668	-0.128573649588054	0.301012885369089	3
IL22	3	0.558351053957682	0.0115677777777776	0.00553393050231943	0.00667971093528621	2
FZD4-DT	1	0.558351053957682	0.0130362395907078	0.0130362395907078		1
CERNA2	1	0.558376369289754	0.234026292635772	0.234026292635772		1
OTTHUMG00000011899	2	0.558565927670118	0.0643181944444451	-0.048827708333334	0.0219068555460855	1
LOC100506122	2	0.558590385486633	0.0443861111111108	-0.0209703472222223	0.0331148908649924	1
PARS2	4	0.559243188099989	0.0450862500000015	-0.0219256257597588	0.0228630109418888	3
RBMS3-AS1	2	0.559342561182687	0.0889456944444453	0.0817100694444459	0.010232719007245	1
DGCR11	4	0.559405522066878	0.148339896541667	-0.0283158632077975	0.085224304179848	3
OTTHUMG00000153386	2	0.559798278573468	0.0609361111111104	0.0065034722222217	0.0769793761524236	1
TEKT4P2	1	0.559873387564131	0.106333641898372	-0.106333641898372		1
OTTHUMG00000018537	2	0.559957703950686	0.066127777777778	0.0555286111111113	0.0149894852498529	1
KDF1	2	0.560001281166643	0.127944982540441	-0.0599876412450525	0.0961061937227556	2
ADIRF	5	0.560025735203395	0.482921930708333	-0.106770199963869	0.21225436750309	3
CENPVL3	1	0.56032128644102	0.0944982422841708	0.0944982422841708		1
MICOS13	1	0.560406568300476	0.0242843715805794	-0.0242843715805794		1
OTTHUMG00000162767	2	0.560703774066317	0.0777225000000006	0.0176865277777776	0.0849036861469222	1
OTTHUMG00000164806	2	0.560714253648527	0.0969866666666661	0.031922777777778	0.0920142340874018	1
OTTHUMG00000024005	2	0.560773724699084	0.0505727777777785	0.0241581944444452	0.0373558619944343	1
OTTHUMG00000008189	2	0.560849196321952	0.0346159722222223	-0.015855208333333	0.0265317267321467	1
OTTHUMG00000164723	2	0.561106790407638	0.0491541666666668	0.0476601388888891	0.00211287434589536	1
OTTHUMG00000158687	2	0.561163815037745	0.0536918055555562	0.0046300694444448	0.0693837726019036	1
UBA6-DT	1	0.561572492704504	0.00848188239015624	0.00848188239015624		1
OTTHUMG00000010851	2	0.56159867058089	0.0641900000000004	-0.053254444444445	0.015465210978751	1
GAGE13	2	0.561622952468115	0.0526994444444453	-0.0235284722222227	0.041253984544276	1
OR2T34	3	0.5618811668821	0.0371881944444437	0.000822630690754473	0.0327028085207228	2
OTTHUMG00000043020	2	0.56196947616789	0.058850416666667	-0.0146043750000002	0.0625733522063253	1
ANKRD1	3	0.562139512736048	0.412838888888888	0.134277874899229	0.241261188452937	2
KCNE2	5	0.562329498310872	0.740922012583331	0.138069310011814	0.340939966339819	4
DFNB13	1	0.562417874800353	0.387956973208333	0.387956973208333		1
BMS1P14	1	0.562693022856727	0.0451655489339485	-0.0451655489339485		1
F8A3	1	0.562693022856727	0.106973008562153	0.106973008562153		1
LINC02218	1	0.563010037453878	0.0975898895147307	0.0975898895147307		1
LOC100505776	2	0.563087551288131	0.0419511111111106	0.0260306944444444	0.02251486916863	1
OR5H1	3	0.563088111968901	0.0655627777777785	-0.030243201389986	0.0323128644984812	2
MIPEPP3	1	0.563113678354062	0.0563254438714326	-0.0563254438714326		1
GPR18	4	0.563218220311531	0.173594418499999	0.0306571333378685	0.0984890180441099	3
OTTHUMG00000016997	2	0.563584987378027	0.0506633333333348	0.00491534722222385	0.0646974224095891	1
RBM14-RBM4	2	0.56375330976352	0.0220958782117817	0.00796868803281748	0.0199788639493152	2
SLC16A1-AS1	1	0.56382519870334	0.0561586957001828	-0.0561586957001828		1
FAM90A9P	2	0.564000693116394	0.0427051388888899	0.0232000694444447	0.0275843337433635	1
OTTHUMG00000020116	2	0.564006243538348	0.0633933333333321	0.0267123611111106	0.0518747283976963	1
HSFY1P1	2	0.564058324213356	0.0564072222222221	-0.0296651388888891	0.037819016936111	1
LOC401052	2	0.564058876790431	0.0253966666666665	0.0186599999999997	0.00952708536518701	1
LINC01476	1	0.564167051955085	0.122613347933545	0.122613347933545		1
LINC02192	1	0.564167051955085	0.133583493164311	-0.133583493164311		1
OTTHUMG00000155278	2	0.564371613701511	0.062994999999999	0.0201877777777773	0.0605385542341849	1
OTTHUMG00000162882	2	0.564447609808464	0.0710533333333325	-0.0591591666666659	0.0168208918131258	1
OTTHUMG00000164021	2	0.564817454438743	0.0500651388888893	0.0360209027777783	0.0198615491815032	1
OTTHUMG00000036359	2	0.564830423383738	0.0282227777777795	0.0162902777777787	0.0168751033330181	1
LOC284933	2	0.564938169682973	0.0289866666666683	-0.0183105555555563	0.0150983011267368	1
LOC100129935	2	0.565359803427325	0.0429138888888896	-0.0339719444444444	0.0126458191073212	1
ADGRV1	3	0.565430507511653	0.0666696203774654	0.0240061896729631	0.0370592215396744	2
OTTHUMG00000162093	2	0.565648374447987	0.049879027777779	0.018787847222223	0.043969569211858	1
SNAR-I	2	0.565656157412501	0.0522997222222212	0.0017084722222207	0.0715468318874086	1
LOC105374042	1	0.565721056461511	0.0888819555496111	0.0888819555496111		1
OTTHUMG00000150115	2	0.566099889129899	0.0437102777777785	0.0377859722222227	0.00837823326430929	1
OTTHUMG00000018730	2	0.566108275845647	0.0553547222222219	0.024721527777778	0.0433218790421448	1
OTTHUMG00000063284	2	0.56631277218873	0.0665238888888902	-0.0123163888888896	0.0766609816823405	1
HHATL-AS1	2	0.566347550288516	0.0355990277777787	-0.0166886805555562	0.0267432695108514	1
H3F3B	1	0.566429848245218	0.0649221426135214	0.0649221426135214		1
TSGA13	4	0.566496080477965	0.0346044444444438	0.00278343822232485	0.0276877642987513	3
GLOD5	2	0.566563515960288	0.0317599999999993	0.0172786111111103	0.0204797765686659	1
LOC401585	1	0.56657495597622	0.0903288252482956	0.0903288252482956		1
OR1D2	4	0.566642135891862	0.298160239416667	-0.0501711217133464	0.166437921228468	3
CST9	3	0.566686224882023	0.0472438888888904	0.0156298297176087	0.027413364410974	2
PGAP4	1	0.566706440502524	0.00602931544008101	-0.00602931544008101		1
LOC645638	2	0.566770178386392	0.0625349999999996	0.0464255555555551	0.0227821948156294	1
OTTHUMG00000016476	2	0.566981314921125	0.0840533333333333	0.0139313888888888	0.0991674048533061	1
SHISAL1	2	0.56716437742078	0.0552217766660719	-0.0223561275553317	0.046479046708604	2
LOC100128714	2	0.567260958715957	0.0309072222222242	0.0258984722222244	0.00708344218053596	1
BRINP3	3	0.56764875518325	0.0110268642367295	-0.00155766320586685	0.0109027336846259	2
TCEB3	2	0.567703410433691	0.0909683333333327	0.0517297916666664	0.0554916777927413	1
OTTHUMG00000019909	2	0.567784347952143	0.0616468055555561	0.0499186805555562	0.0165860734362067	1
OTTHUMG00000157089	2	0.567887128472985	0.0498212499999995	-0.0035322916666667	0.0654624726631224	1
FIM3	1	0.567904088498478	0.584925810916667	0.584925810916667		1
OR7G3	3	0.567984614064938	0.0508556944444436	0.00608867100843427	0.0388999743037897	2
ARMC2-AS1	2	0.568102195952272	0.074392638888888	-0.0147871527777777	0.0842948868501734	1
OTTHUMG00000151914	2	0.568493991158286	0.0338811111111053	0.011953888888884	0.0310097750518341	1
FKBP1AP2	1	0.568592798644021	0.446227760166667	0.446227760166667		1
FTH1P4	3	0.568626123578793	0.356128438791667	0.152030775893518	0.17786658275672	2
OR4C7P	1	0.568645731890728	2471.39285714286	-2471.39285714286		1
RN7SL4P	1	0.568999994089261	0.678734373291667	0.678734373291667		1
VNN3	2	0.569133217100268	0.0323543055555562	0.0162463194444447	0.0227801324208514	1
OTTHUMG00000014892	2	0.56932306579676	0.0702516666666662	0.0570243055555558	0.0187063134777389	1
OTTHUMG00000032101	2	0.569489531767801	0.0499638888888887	0.0375583333333332	0.0175441049154396	1
OR11H2	2	0.569581151082368	0.074010555555557	-0.0105284722222232	0.0897772232176997	1
VPS33B-DT	1	0.569666530227145	0.0760708438409968	0.0760708438409968		1
FDPSP5	1	0.569748345928657	0.521549001999999	0.521549001999999		1
OTTHUMG00000010017	2	0.569775319950147	0.092467222222222	-0.0236761111111106	0.0972853223040483	1
RBPMS-AS1	2	0.569827324336084	0.0457444444444466	0.0427900694444454	0.00417811719333771	1
OTTHUMG00000164821	2	0.570163868131571	0.0592477777777773	0.0370677083333324	0.0313673550227111	1
CCNYL3	2	0.570314506576501	0.0413272222222214	0.0247030555555559	0.0235101219631492	1
OR10K1	3	0.570410268612255	0.023060000000001	-0.00405411259453431	0.0165148921065769	2
OTTHUMG00000163549	2	0.570479089118494	0.0519600000000002	0.0248534027777785	0.0383345174214508	1
LINC01411	1	0.570869462165983	0.112025193379032	-0.112025193379032		1
OTTHUMG00000045388	2	0.570922457631656	0.0409261111111103	0.0276258333333328	0.0188094332166624	1
LOC101060300	2	0.571356327882713	0.0446672222222215	0.0316074305555549	0.018469334496767	1
LINC00444	2	0.571409492186827	0.0590652777777754	-0.0169420833333316	0.0595711928738114	1
LINC01494	1	0.571492391773598	0.0999779158144582	-0.0999779158144582		1
DLSTP1	1	0.57158829641979	0.756042664874999	0.756042664874999		1
OR51P1P	1	0.571614469286305	199.464285714286	-199.464285714286		1
EIF2B5-IT1	2	0.571814021828339	0.0384538888888892	-0.0263026388888896	0.0171844625497855	1
LINC02908	1	0.572204365162421	0.0072325943228897	0.0072325943228897		1
LOC105369438	1	0.572232259232266	0.067270750357933	-0.067270750357933		1
MYCBP2-AS2	2	0.572317834642766	0.0745372222222214	0.0580636111111103	0.0232972042545934	1
LINC02170	1	0.572368615382415	0.0638389069254994	0.0638389069254994		1
LOC401980	2	0.572398152621315	0.0394241666666661	0.032237916666666	0.0101628922126039	1
OTTHUMG00000162361	2	0.572461802035163	0.0870727777777782	0.0688519444444453	0.0257681496177392	1
C10ORF115	2	0.572517249974372	0.0464883333333321	-0.0390770833333323	0.0104810902641374	1
KCNC4-AS1	3	0.572660262194729	0.0970979628809681	-0.015214876515879	0.0729947087744884	2
OTTHUMG00000160486	2	0.572686232583977	0.0459587499999974	0.0180554861111084	0.0394611742261422	1
FAM90A18P	8	0.572905663541555	0.0400780555555533	0.0203987499999977	0.0210380625710074	1
OTTHUMG00000015038	2	0.572905663541555	0.0451134722222215	0.0115245138888884	0.0475019604209845	1
OTTHUMG00000151415	2	0.57302155149528	0.0345622222222226	-0.0209727777777775	0.01921837663845	1
OTTHUMG00000037511	2	0.573922881251156	0.0462449999999999	-0.031867638888889	0.0203326590744685	1
OTTHUMG00000059612	2	0.573980749882694	0.0353836111111141	0.0125370833333358	0.0323098694364677	1
TRNV	1	0.574037880008845	0.409551104624999	0.409551104624999		1
TAAR3	2	0.57423498670138	0.0542397222222224	0.0141237500000004	0.0567325519844486	1
HSA-MIR-892C	2	0.574329463107891	0.0600322222222225	0.016053055555556	0.0621959339618664	1
NDFIP2-AS1	2	0.574549437883816	0.0451577777777779	-0.024198124999999	0.0296414252209659	1
OTTHUMG00000162694	2	0.574623966344047	0.0486979166666686	0.0241997916666686	0.0346455806277115	1
BAHD1	5	0.574721881089174	0.102437576625001	-0.0160753127802466	0.0521028012569315	4
PGAP6	1	0.575040849581286	0.026536264343866	0.026536264343866		1
TIMD4	3	0.575188272972472	0.0388683333333333	0.00760618756172644	0.0296404277874938	2
CHODL-AS1	2	0.575200860243115	0.0557349999999976	0.00631048611110895	0.0698968178553637	1
DYNAP	3	0.575409764485259	0.0411098611111127	0.0296548026585817	0.0183410533382951	2
EFCAB9	2	0.575604459746545	0.0542783333333343	-0.0346008333333341	0.0278281873735969	1
C16ORF97	2	0.575619021862305	0.0497787499999998	0.025341597222222	0.0345593528841168	1
LOC100996444	2	0.575674027442251	0.0582033333333345	0.0420665972222232	0.0228207910607694	1
LOC646168	2	0.575690415931473	0.0374688888888883	0.0119991666666659	0.0360196265965423	1
PARD3	4	0.575887972318927	0.0761630555555524	-0.00546582265609681	0.0546103981612447	3
HOXD4	2	0.575986073713382	0.672925006958333	0.329668958869481	0.485437358573846	2
OTTHUMG00000163481	2	0.576429898317538	0.0841390277777765	0.0579289583333318	0.0370666356790743	1
OTTHUMG00000159007	2	0.576514944888104	0.0451791666666668	0.00878319444444475	0.0514716775324209	1
LOC101927811	1	0.576519911784476	0.080950396186967	0.080950396186967		1
OTTHUMG00000153530	2	0.576554862295571	0.0579569444444434	0.0202020833333321	0.0533934366288462	1
OTTHUMG00000164202	2	0.577035350829876	0.0528350000000017	0.0404502777777793	0.0175146421328904	1
NHERF2	2	0.57721349347969	0.0867242503333334	0.0467981212205604	0.0564640732843429	2
H2BC8	2	0.57729627343985	0.168774735916668	0.0921802100441509	0.108321017292451	2
LOC100505768	2	0.577313197094862	0.0545806944444456	0.0425384027777791	0.0170303721970523	1
LOC100506853	2	0.577349058084972	0.0696755555555559	0.0582052083333337	0.0162215206067951	1
REXO1L1	4	0.577424299153698	0.0350479166666675	0.0159321875000011	0.0149071200339112	1
LOC105371592	1	0.577679658175633	0.0699408921092416	-0.0699408921092416		1
OR4D9	3	0.577685061609575	0.0459659722222217	0.0268442317879553	0.0250750216621315	2
OTTHUMG00000156952	2	0.577685250009691	0.0589580555555553	-0.0047465277777774	0.0766666778202993	1
LINC01750	1	0.57790546911936	0.064051954719997	0.064051954719997		1
GGTLC3	2	0.578056176274186	0.0420048611111117	-0.0131052083333337	0.040870280906207	1
OTTHUMG00000085417	2	0.578250411766974	0.0610416666666658	0.0361408333333324	0.0352150962143921	1
LNCSRLR	1	0.578308426013117	0.0942327369294672	0.0942327369294672		1
OTTHUMG00000018539	2	0.578572046180526	0.0430819444444426	-0.0157229166666651	0.0386915081366753	1
CATSPERB	4	0.578656984378681	0.0780158120559478	0.0134781539976662	0.0451343871475351	3
ZNRD2	2	0.578683154206025	0.132726532833333	0.0604770065690841	0.102176259917932	2
OTTHUMG00000032103	2	0.578884794223746	0.0553088888888902	0.0175256944444451	0.053433506013114	1
DEPP1	3	0.578893129469676	0.190362849416665	-0.00532803002375391	0.17996031034443	3
PAX8-AS1	1	0.578942565974735	0.175124906706579	-0.175124906706579		1
MTERFD2	2	0.579047259743124	0.0259088888888872	-0.0163958333333323	0.0134534921862745	1
OTTHUMG00000015064	2	0.579139834532599	0.0471824999999995	0.0377409722222222	0.013352336632855	1
LOC105373656	1	0.579250465875071	0.0830258158916826	0.0830258158916826		1
OTTHUMG00000017544	2	0.579320953679804	0.0534023611111123	-0.0311025694444449	0.0315366678130956	1
RPL34-DT	1	0.579342588111656	0.00706476822517654	-0.00706476822517654		1
ANKRD20A3P	1	0.579457612006765	0.00719192120479484	-0.00719192120479484		1
ANKRD20A2P	1	0.579457612006765	0.00719192120479484	-0.00719192120479484		1
ANKRD20A4P	1	0.579457612006765	0.00719192120479484	-0.00719192120479484		1
OR10K2	3	0.579672477446084	0.0676838888888893	-0.00573701581148503	0.058985392510121	2
OTTHUMG00000163670	2	0.579788105890982	0.0661993055555565	-0.0134727083333341	0.0745666688894505	1
SAMMSON	1	0.579816089833508	0.166647562988407	-0.166647562988407		1
OTTHUMG00000153019	2	0.579848610112746	0.0567222222222235	-0.0303815972222235	0.0372512691163839	1
KRT36	4	0.579989462307977	0.848906052374999	0.212439567332567	0.424318477851787	3
OTTHUMG00000163702	2	0.58053802719251	0.0277177777777782	-0.0064961805555559	0.030011870606886	1
LOC101929767	1	0.580568934028428	0.041616998396285	-0.041616998396285		1
OTTHUMG00000018925	2	0.580651126803367	0.039382083333332	0.028028263888888	0.0160567254430681	1
OTTHUMG00000163821	2	0.58087055337677	0.0430079166666655	0.0111411805555551	0.0450663703968969	1
TRIM77	2	0.58087055337677	0.0451333333333328	-0.0118122222222219	0.0471231672466739	1
OTTHUMG00000059605	2	0.580949310680518	0.0625194444444448	-0.0606060416666669	0.00270596015861579	1
LINC02072	1	0.580964455306645	0.114707623157887	0.114707623157887		1
C10ORF126	2	0.580999349171022	0.0393266666666658	0.00407895833333335	0.0498477871675699	1
OR2Y1	3	0.581206053164629	0.0300619444444443	0.0157535947101401	0.0192017545706753	2
C16ORF78	2	0.581206976316391	0.0331434722222217	0.0260728472222221	0.00999937376945377	1
LOC100130700	2	0.581238306298901	0.0594355555555564	0.0382836111111118	0.0299133667038958	1
MIG7	1	0.58146320162748	0.107012704050166	-0.107012704050166		1
LOC101927374	1	0.581522740073401	0.0816434542416144	0.0816434542416144		1
GSTP1P1	1	0.581632615262814	0.399117948958333	0.399117948958333		1
LINC00365	3	0.581744218830702	0.0959275166802164	0.0602857000045169	0.0308766514817224	2
OTTHUMG00000159213	2	0.582338620158096	0.0589744444444458	-0.0245763888888902	0.04864619668593	1
H3C10	2	0.582474592327872	0.54278043625	0.286793490568166	0.362020210373715	2
OTTHUMG00000019554	2	0.582532814943933	0.0514322222222221	0.0415338194444441	0.0139984554541652	1
OTTHUMG00000150697	2	0.582648227068594	0.0528038888888887	0.0270692361111116	0.0363942949812949	1
ARL14	3	0.582674094337675	0.0440731944444455	0.0060534372433748	0.0381517193201633	2
SSAV1	1	0.582770525502501	0.488911158708334	0.488911158708334		1
B3GNT10	1	0.582916007520221	0.0649645355830289	0.0649645355830289		1
ZNF529-AS1	1	0.582916007520221	0.0434464102565562	0.0434464102565562		1
RRS1-AS1	1	0.58299798201986	0.0806675403084641	0.0806675403084641		1
LINC00838	2	0.583880578155299	0.05497	0.0189636111111107	0.0509207234987472	1
OTTHUMG00000162337	2	0.58392799346956	0.0574883333333336	0.00599673611111085	0.0728201151399202	1
OTTHUMG00000018329	2	0.584300815671568	0.0581338888888889	0.0349287500000004	0.0328170221334175	1
H2BC26	1	0.58456190279695	0.0085694097249549	0.0085694097249549		1
H2AC25	1	0.584858012410308	0.0206269378527493	0.0206269378527493		1
H2BC17	2	0.58503775332461	0.132726532875	0.0699368014809836	0.0887980897151818	2
LL22NC03-63E9	1	0.585240939906245	0.00825869929614864	-0.00825869929614864		1
TSPEAR-AS2	1	0.585308444821567	0.0114260999610138	-0.0114260999610138		1
PTMAP3	1	0.585425706403934	0.491269518624999	0.491269518624999		1
PPIAP13	1	0.585860988700667	0.742955820833333	0.742955820833333		1
SEPT7-AS1	1	0.586062958099073	0.0641151189287014	-0.0641151189287014		1
OTTHUMG00000161916	2	0.58610549968821	0.0777469444444434	0.0296898611111105	0.0679629790180934	1
OTTHUMG00000020138	2	0.586139451009002	0.0972372222222209	0.038975277777777	0.0823948320035604	1
MUCL3	1	0.586217411925416	0.0106375311254983	0.0106375311254983		1
DEFB116	2	0.586294871404307	0.0620223611111106	0.0347192361111106	0.0386124496701679	1
LINC00570	2	0.58666639607315	0.0348011111111113	0.028198055555555	0.00933813071977074	1
OTTHUMG00000133345	2	0.58678360090081	0.0420943055555552	0.0337090972222218	0.0118584753483239	1
OTTHUMG00000153616	2	0.586799507673716	0.0519616666666671	0.0300234027777777	0.0310253903265874	1
MACROH2A2	1	0.587037883825338	0.0160434236670781	-0.0160434236670781		1
POM121L8P	2	0.587302362692487	0.0245880555555562	0.0147831944444441	0.0138661675605193	1
OTTHUMG00000018644	2	0.587392004056004	0.0542856944444443	-0.0473859027777779	0.00975777895254856	1
TSBP1	3	0.587442170739375	190.178571428571	63.2935662009068	109.88572872881	3
KRTAP23	3	0.587533094123052	0.0588322222222235	0.0405143541508236	0.0303502508645382	2
OTTHUMG00000153096	2	0.587629379032533	0.0548288888888897	0.0120158333333345	0.060546803813299	1
LOC100507376	2	0.587659069799207	0.0818372222222212	0.0014780555555558	0.113645023360998	1
LOC100507406	2	0.588090430911668	0.0584400000000014	-0.0101889583333348	0.0682372775236292	1
TBC1D3G	1	0.588166846766686	0.0967692448366983	-0.0967692448366983		1
CPEB1-AS1	1	0.588320956117225	0.0992404525794516	-0.0992404525794516		1
OTTHUMG00000164505	2	0.58862222171631	0.0572327777777764	0.0320497222222218	0.0356142187086604	1
LINC00307	2	0.588833558510897	0.0533694444444448	-0.0282455555555556	0.0355305444062218	1
OTTHUMG00000037756	2	0.58894646371201	0.0611233333333345	0.0418140972222241	0.0273073835873967	1
LOC100506470	2	0.589345889195601	0.0507838888888896	0.0338365277777785	0.0239671879297676	1
HIST2H3PS2	1	0.589547475490722	0.0551888056444688	0.0551888056444688		1
SPINDOC	2	0.589840142313355	0.0331433808586139	-0.0294222688884033	0.0052624470153807	2
SERPINB9P1	2	0.590034259392958	0.0757553136830165	0.0326500927064122	0.060959988114203	2
ATP5G1	2	0.590419005884562	0.053595694444442	0.0258434027777766	0.0392476672619321	1
LOC728554	1	0.590743689083446	0.0629775051062635	0.0629775051062635		1
FCRL2	4	0.590875292300777	0.0279636111111108	0.00559224031401151	0.0229863934962389	2
OTTHUMG00000158946	2	0.591436542144921	0.0388612500000001	0.0103153472222217	0.0403700028585179	1
PLSCR5	2	0.59151502995189	0.0365105555555574	0.0279544444444459	0.0121001683745049	1
CTAA1	1	0.591565707425196	0.376666240666667	0.376666240666667		1
PKNOX2-AS1	1	0.591626298252023	0.115857645526846	-0.115857645526846		1
OTTHUMG00000163893	2	0.591768382254479	0.0361555555555548	0.00650611111111085	0.0419306464501603	1
LOC729683	1	0.591798198747261	0.0736158418334488	-0.0736158418334488		1
HAGLR	1	0.591805060429154	0.178896789304617	0.178896789304617		1
TBL1XR1-AS1	2	0.592231424709996	0.0564300000000015	0.0265270833333342	0.0422891103045134	1
OTTHUMG00000161775	2	0.592853270019203	0.0475674999999995	0.0351965277777779	0.0174951966964066	1
OTTHUMG00000160886	2	0.59287017405409	0.0513899999999996	-0.0421494444444439	0.0130681189905289	1
LOC103908605	1	0.592913191057711	0.0660285842241567	-0.0660285842241567		1
SRGAP3-AS4	2	0.593262896022935	0.0602199999999993	-0.0418145833333328	0.0260291898711276	1
LOC102724404	1	0.593364883113834	0.166721027378269	-0.166721027378269		1
LOC100506059	2	0.5934936815541	0.0592505555555567	0.0267496527777793	0.0459632174977022	1
C1ORF65	2	0.593728172756113	0.0513161111111113	0.0229224999999995	0.0401546299180817	1
OTTHUMG00000164251	2	0.5939028767135	0.0564816666666657	0.0467117361111101	0.0138167682951101	1
MAGEB2	3	0.593957119155998	0.116134534208333	-0.0137034095509254	0.0890678039426837	2
