Gene_Symbol,mRNA_logFC,mRNA_adjPval,protein_logFC,protein_adjPval,protein_significant,discordance_score,quadrant
GTF2A1,0.14318503,0.308820278,-0.145523174749393,0.340700193093084,False,-0.28870820474939296,ambiguous
ARG1,0.400792162,0.309197129,1.50611661759143,0.0442937361865673,True,1.1053244555914299,ambiguous
CDC42EP1,0.461805358,0.3092836,0.711447494409857,0.11931027800046,False,0.249642136409857,ambiguous
TMEM126A,0.16703223,0.309450731,-0.314883537626573,0.173455909603184,False,-0.481915767626573,ambiguous
WDFY2,0.174438459,0.309984742,0.142294669870999,0.462628952415164,False,-0.03214378912900098,ambiguous
MYEF2,0.103751116,0.310276955,0.151476071938575,0.478373652116623,False,0.04772495593857501,ambiguous
ERO1A,0.123139768,0.31027782,-0.099043736968218,0.664227451966808,False,-0.22218350496821798,ambiguous
LHPP,0.304865178,0.310373013,0.0527328239723506,0.870868966154851,False,-0.25213235402764944,ambiguous
NXN,-0.184116063,0.310999459,0.070013365811163,0.850552279228233,False,0.254129428811163,ambiguous
NDUFA8,0.140778064,0.311575648,-0.621809572746836,0.0707010786931136,False,-0.762587636746836,ambiguous
RPL27A,0.152146373,0.31161487,-0.214208662670577,0.393401149191931,False,-0.36635503567057703,ambiguous
SCO1,0.084245127,0.311745292,-0.477442483191057,0.00447119397330369,False,-0.561687610191057,ambiguous
PDE4D,0.136634228,0.312014201,-0.178789380001611,0.535541571493943,False,-0.31542360800161096,ambiguous
SNRPB2,0.128229311,0.312991595,0.31035991184296,0.164279302345756,False,0.18213060084296,ambiguous
PSME4,0.153878745,0.313029794,-0.0089658794886649,0.973524842678426,False,-0.1628446244886649,ambiguous
DRG1,0.109783525,0.313114075,0.279417635714257,0.103777171245686,False,0.169634110714257,ambiguous
SEPSECS,0.170578496,0.313246837,0.381927554381207,0.115376780185192,False,0.21134905838120702,ambiguous
ATP5PB,0.127188693,0.313495192,-0.160317081464054,0.58886766893147,False,-0.287505774464054,ambiguous
SNRPD1,0.125617578,0.313591846,0.0471907478561517,0.777556726557248,False,-0.0784268301438483,ambiguous
TMEM126B,0.121180525,0.313591846,-0.2897413189458,0.299726376261988,False,-0.4109218439458,ambiguous
DDI2,-0.062775222,0.313591846,0.620119599569664,0.174299588077938,False,0.682894821569664,ambiguous
TTC38,-0.204158426,0.313687021,-0.218306240843093,0.667487591848493,False,-0.014147814843092993,ambiguous
MYD88,-0.24697586,0.313687021,0.147732417360024,0.538090333784063,False,0.394708277360024,ambiguous
OAT,0.142324724,0.313687021,-0.0974551160032675,0.647305118168939,False,-0.23977984000326752,ambiguous
USP54,0.267705911,0.314796028,0.174980393309459,0.6259849294018,False,-0.09272551769054102,ambiguous
GPN1,0.123977554,0.314829629,0.165538925552837,0.472879189045396,False,0.041561371552837,ambiguous
LIN7B,-0.151262268,0.314829629,-0.0928830137018277,0.712453557135551,False,0.05837925429817231,ambiguous
ALDH4A1,0.191966548,0.314980118,-0.54795630583974,0.188262625273155,False,-0.73992285383974,ambiguous
PA2G4,0.086822193,0.315035494,0.232496388092919,0.119748308575823,False,0.145674195092919,ambiguous
COQ10B,0.142731441,0.315182646,-0.0409253847591629,0.926780978567055,False,-0.1836568257591629,ambiguous
CTPS2,0.133122093,0.315339154,0.0931398596482182,0.701780323797957,False,-0.03998223335178179,ambiguous
PALMD,-0.264231364,0.315413311,0.197628528032135,0.688541827540437,False,0.461859892032135,ambiguous
PPA1,0.154217294,0.315662116,0.191640683402872,0.263855092435801,False,0.03742338940287199,ambiguous
ECM2,0.485876043,0.316311138,0.363833359182629,0.421639605306808,False,-0.12204268381737099,ambiguous
MYH11,-0.492907899,0.316311138,0.711039677759478,0.658731754656629,False,1.2039475767594778,ambiguous
MRPS18A,-0.091862567,0.316361966,-0.278089932881146,0.304557603290398,False,-0.18622736588114597,ambiguous
FLII,-0.13166083,0.316588394,0.262258158108759,0.0324134095598567,False,0.393918988108759,ambiguous
MSRB3,0.119984828,0.316642748,-0.207103776722199,0.266844472652391,False,-0.32708860472219903,ambiguous
SERF2,0.124003274,0.316949741,0.745910703404577,0.0391527890246399,True,0.621907429404577,ambiguous
UBAP2L,-0.078848603,0.316959713,0.000740353401855742,0.998254436148244,False,0.07958895640185575,ambiguous
TRIM14,-0.12633222,0.316959713,0.103762126552706,0.754481229956873,False,0.230094346552706,ambiguous
WWP2,-0.103274879,0.316959713,-0.144555630332101,0.530342686816987,False,-0.041280751332101004,ambiguous
KLHL13,0.170755828,0.316959713,-0.0183258440829457,0.926812010758657,False,-0.18908167208294568,ambiguous
ITPK1,0.123306404,0.316959713,0.272013353030015,0.0451668906447597,False,0.14870694903001502,ambiguous
SERPINA3,0.876597085,0.316959713,3.4410139471224,0.00271498875290352,True,2.5644168621223997,concordant_up
PPP3CA,0.203031011,0.31732104,-0.202235222930049,0.56665572115524,False,-0.405266233930049,ambiguous
C2CD2,0.122619248,0.317577723,0.51062766526465,0.0436164046412781,False,0.38800841726464996,ambiguous
HECTD3,-0.096060345,0.317577723,0.213743208776618,0.182377439789339,False,0.309803553776618,ambiguous
GPAT3,-0.268916527,0.317577723,0.0336808662467378,0.91061278982459,False,0.30259739324673784,ambiguous
ZNF143,0.10937912,0.318003582,0.00791928795725827,0.972352956871885,False,-0.10145983204274173,ambiguous
DGKI,0.140795678,0.318025907,-0.309889930520841,0.213807474483246,False,-0.45068560852084105,ambiguous
IDH2,-0.146249541,0.318265676,-0.797443689526119,0.00303217631874266,True,-0.651194148526119,ambiguous
PPP6R3,0.065144969,0.318388792,0.0354662251022315,0.799458073718138,False,-0.0296787438977685,ambiguous
MINK1,-0.115623022,0.318501803,-0.18004556120801,0.321307594886083,False,-0.06442253920800999,ambiguous
UBQLN2,0.093285556,0.318697134,0.0425471137908193,0.858677347285289,False,-0.0507384422091807,ambiguous
WNK1,0.21248004,0.318953599,0.310254764956605,0.233512658872839,False,0.09777472495660497,ambiguous
MRPL13,0.131266885,0.318984552,-0.399756153958496,0.0757835550617085,False,-0.531023038958496,ambiguous
TRIO,-0.114718158,0.318984552,-0.101207712018169,0.553049049542557,False,0.013510445981831001,ambiguous
CASTOR2,-0.120525531,0.318985153,-0.34515448136585,0.101733312727031,False,-0.22462895036584996,ambiguous
SLC27A4,-0.150982182,0.319172241,0.000578666967244956,0.998242464072562,False,0.15156084896724495,ambiguous
HCFC1,-0.124112012,0.319172241,0.24185312839405,0.225497079027393,False,0.36596514039405,ambiguous
SUCLG2,0.15974347,0.319440026,-0.0661994336225327,0.778781760608574,False,-0.2259429036225327,ambiguous
COMMD8,0.16914499,0.319440026,-0.0556681695460854,0.856734998794043,False,-0.22481315954608538,ambiguous
FLOT1,0.098097269,0.31948987,-0.0655851387949262,0.807485624921537,False,-0.1636824077949262,ambiguous
RNF149,-0.100165107,0.319533839,-0.129722424536311,0.458289668737292,False,-0.029557317536310995,ambiguous
PCBD1,0.113052979,0.319614931,0.21121145600636,0.260407273392032,False,0.09815847700635999,ambiguous
QDPR,0.258873861,0.319814136,-0.159607134715998,0.778827957209594,False,-0.41848099571599795,ambiguous
RFT1,-0.096265436,0.320141464,-0.201991097770416,0.209845673488027,False,-0.105725661770416,ambiguous
KNDC1,-0.183583243,0.320158048,-0.45451487495683,0.196067990787892,False,-0.27093163195683,ambiguous
PBLD,-0.188978817,0.320551687,0.416560328617646,0.303179703742591,False,0.605539145617646,ambiguous
PAF1,0.096574492,0.320769621,0.0733860952022267,0.589876906321254,False,-0.023188396797773292,ambiguous
PRDX1,0.131352929,0.321165373,0.252563772904089,0.232077020441008,False,0.12121084390408898,ambiguous
LPCAT1,-0.109427164,0.321260615,-0.0670466352202439,0.815375945993689,False,0.042380528779756094,ambiguous
TPM1,0.1125016,0.321393546,0.133883041082742,0.690556771547145,False,0.021381441082741995,ambiguous
WIPF1,0.380259948,0.321651557,0.224427657331046,0.310059345564056,False,-0.15583229066895402,ambiguous
DDX46,0.065789798,0.321651557,0.207186114002203,0.326871622607401,False,0.14139631600220298,ambiguous
HSPA5,0.180819285,0.321757123,0.242145011932918,0.123934178578831,False,0.06132572693291799,ambiguous
NAXD,-0.069327225,0.321813197,0.185308617875679,0.344619085218934,False,0.25463584287567903,ambiguous
PAG1,0.097715984,0.321948855,0.115880537681566,0.732986342624966,False,0.018164553681565998,ambiguous
ADRM1,-0.106143789,0.322077848,0.0589464849436965,0.735543645045222,False,0.16509027394369652,ambiguous
ARMCX2,0.094888079,0.322421015,-0.0488986333368056,0.797201647176597,False,-0.1437867123368056,ambiguous
AFDN,-0.071529276,0.322441713,0.00183745432783056,0.992302092790274,False,0.07336673032783056,ambiguous
HSPA1B,0.533396455,0.322585016,0.40206799134616,0.0312407385753946,False,-0.13132846365384,ambiguous
ANKRD52,-0.13555584,0.322585016,-0.0275925814185971,0.928102042074356,False,0.1079632585814029,ambiguous
DENND5A,0.150756774,0.322808956,-0.0439962506547751,0.872806574143095,False,-0.19475302465477512,ambiguous
SRSF6,0.12284553,0.322851602,0.224138423547176,0.215998699537575,False,0.10129289354717601,ambiguous
ACSL1,0.26862441,0.322860379,0.585127109565498,0.0439949745657354,True,0.316502699565498,ambiguous
UGT8,0.491607203,0.323318342,0.849313876963091,0.0508688580847841,False,0.357706673963091,ambiguous
MAP2K1,0.150269456,0.32334247,0.0287622159336234,0.916020955685798,False,-0.12150724006637659,ambiguous
GALNT15,0.436313424,0.323408798,0.0645652890072368,0.875311793993552,False,-0.3717481349927632,ambiguous
MAST1,-0.210628709,0.323474031,0.214904917256727,0.473228860593504,False,0.42553362625672697,ambiguous
MEMO1,0.069300393,0.323567169,0.0116308421243296,0.974288426893926,False,-0.057669550875670404,ambiguous
FGF12,0.235864559,0.323692503,-0.134003405099829,0.74526156830694,False,-0.369867964099829,ambiguous
DPY19L3,0.13593733,0.323837,-0.326398630044555,0.189429462946572,False,-0.462335960044555,ambiguous
ATP6V1H,0.159244812,0.324532483,-0.0992998826018958,0.730080725812967,False,-0.25854469460189583,ambiguous
ATXN10,0.118304621,0.324628306,-0.0900563300326915,0.617124882356426,False,-0.2083609510326915,ambiguous
NUDCD3,0.107715097,0.324628306,0.161282354826275,0.548601253675699,False,0.053567257826275014,ambiguous
HEATR5A,0.162609667,0.324664606,0.137030983287351,0.528462184639888,False,-0.025578683712649014,ambiguous
VAMP2,0.168265547,0.324917785,-0.506214902756609,0.291226712998672,False,-0.6744804497566089,ambiguous
ARHGAP35,0.074214519,0.324917785,0.0160747992343193,0.936716974929681,False,-0.058139719765680706,ambiguous
ADGRL3,0.097820561,0.325249987,-0.459776890802591,0.0596770377738606,False,-0.557597451802591,ambiguous
MLF1,0.132291205,0.325303831,-0.309218280019661,0.191525385523375,False,-0.44150948501966103,ambiguous
ING1,0.11467812,0.325363318,0.121270528035663,0.594105862359814,False,0.006592408035663008,ambiguous
CHD8,-0.0493897,0.325363318,0.0412430222469693,0.860480238494789,False,0.0906327222469693,ambiguous
CHID1,-0.095584698,0.325363318,0.216337985919855,0.157057033624753,False,0.311922683919855,ambiguous
KCNC3,-0.243942431,0.326349242,-0.21911406075639,0.721586412848448,False,0.024828370243609982,ambiguous
TMC6,0.415763978,0.32707631,0.058439356081335,0.843948400054925,False,-0.357324621918665,ambiguous
MECR,-0.120888547,0.32710769,-0.575384944131729,0.0147443182774925,False,-0.454496397131729,ambiguous
HSPB6,0.213694426,0.327712519,0.710228720614204,0.0989388747230483,False,0.49653429461420395,ambiguous
RABIF,0.104857948,0.327769846,0.13907799106518,0.554919519508711,False,0.034220043065180006,ambiguous
ADAP1,0.132425083,0.328000075,0.109719976119711,0.719614949844014,False,-0.022705106880288997,ambiguous
CD82,0.264602385,0.328031316,0.169707479882561,0.648176627362248,False,-0.094894905117439,ambiguous
RPS4Y1,1.13552521,0.328031316,-0.286285213881112,0.613281980178036,False,-1.421810423881112,ambiguous
GPR17,-0.362912802,0.328055823,-0.114750785600248,0.664227451966808,False,0.248162016399752,ambiguous
HSPA12B,-0.275711097,0.328055823,0.0276701031518414,0.960320256872328,False,0.3033812001518414,ambiguous
IK,0.081063816,0.328926989,0.210346794730699,0.340152493606001,False,0.129282978730699,ambiguous
COMMD7,0.082339267,0.32896088,-0.00742780503571083,0.9709639875543,False,-0.08976707203571083,ambiguous
STMN4,0.174927979,0.32896088,0.132861113861098,0.805471425836267,False,-0.04206686513890201,ambiguous
FOLR2,0.366708916,0.329003969,0.775954577886479,0.141714568699787,False,0.40924566188647904,ambiguous
JOSD1,0.078270497,0.329003969,0.100699377182313,0.746955582409859,False,0.02242888018231301,ambiguous
INTS13,0.150558463,0.329214708,0.0986456841085586,0.641641269701698,False,-0.0519127788914414,ambiguous
AZGP1,0.420837723,0.329409678,1.57861127625036,0.0969464313107127,False,1.15777355325036,ambiguous
DAPK3,-0.120563665,0.32947901,0.306587841558641,0.137047297732065,False,0.427151506558641,ambiguous
SLC22A5,-0.12434038,0.32961605,-0.316251186070831,0.0174015310085651,False,-0.19191080607083102,ambiguous
ESYT1,-0.126914168,0.329966532,0.109065087621241,0.427282569238988,False,0.235979255621241,ambiguous
TPP1,0.119633859,0.33006769,-0.099012868106664,0.738739059248904,False,-0.218646727106664,ambiguous
ACVR1,-0.075758176,0.330096159,-0.153853836403104,0.392676990834096,False,-0.07809566040310399,ambiguous
CBARP,-0.219315567,0.330099736,-0.713171357358272,0.147655842119224,False,-0.493855790358272,ambiguous
COL16A1,-0.264009931,0.33029861,1.96684524674966,0.169033753200634,False,2.23085517774966,ambiguous
IFIT5,0.124999398,0.33029861,0.105733183864997,0.619001739084751,False,-0.019266214135003,ambiguous
CD99,0.306620975,0.33036375,0.348830680083108,0.491958085826935,False,0.04220970508310801,ambiguous
CNNM2,-0.094419008,0.33036375,-0.270840743738358,0.195145040803736,False,-0.17642173573835798,ambiguous
JOSD2,0.169973666,0.330451035,0.134297430267473,0.78058365787813,False,-0.035676235732526984,ambiguous
CIRBP,-0.209298406,0.331374436,-0.440782858505635,0.163645748206696,False,-0.23148445250563499,ambiguous
PLEKHM2,-0.158196342,0.331579453,-0.387731274107654,0.0711892953513296,False,-0.22953493210765402,ambiguous
EIF5A2,0.212191263,0.331579453,0.193798940818162,0.460190205054039,False,-0.018392322181837978,ambiguous
CETN2,0.124184961,0.331795989,-0.150269113437155,0.400540163180923,False,-0.27445407443715497,ambiguous
SLC9A9,0.224126996,0.332057299,-0.0302420670720549,0.90519860177628,False,-0.25436906307205487,ambiguous
RPL13,0.149724438,0.332222547,0.134554518478108,0.374447493698638,False,-0.015169919521891978,ambiguous
CHCHD3,0.063633214,0.332695617,-0.326782286748523,0.172399573555688,False,-0.390415500748523,ambiguous
NPC1,0.257332012,0.332708565,-0.608476846199856,0.00488347320100787,True,-0.865808858199856,ambiguous
TNFRSF21,0.118414704,0.332721563,-0.0183261574830373,0.939207003840741,False,-0.1367408614830373,ambiguous
STK33,-0.165335217,0.333224879,0.0232249294045639,0.935236787116354,False,0.18856014640456392,ambiguous
SF3B4,-0.0876146,0.333328155,0.0122717516796733,0.966446998665372,False,0.0998863516796733,ambiguous
SLC8A1,0.164414467,0.333809121,-0.449858283588428,0.169532206568781,False,-0.614272750588428,ambiguous
UNG,0.124556752,0.334076901,-0.274457121054288,0.0722355957490397,False,-0.399013873054288,ambiguous
MINDY1,0.282813921,0.334468491,0.354038272826539,0.246190793683512,False,0.07122435182653897,ambiguous
CHMP4A,0.112615622,0.334603964,0.197409120593845,0.440553975347443,False,0.084793498593845,ambiguous
PPM1N,-0.207754268,0.33474189,-0.0249026984806795,0.89622453796715,False,0.1828515695193205,ambiguous
PIK3C2A,0.118389397,0.335203686,0.191160582669637,0.230124378932024,False,0.07277118566963701,ambiguous
NUDT3,0.064613781,0.335289917,0.0453586595388487,0.811624231839631,False,-0.019255121461151298,ambiguous
B3GLCT,0.111251182,0.335289917,0.0389065924743104,0.94354939812585,False,-0.0723445895256896,ambiguous
DCPS,-0.129543726,0.335438799,0.470181036428098,0.0933437778981696,False,0.599724762428098,ambiguous
NEB,0.258132962,0.335441414,-0.028883601594468,0.92681781005532,False,-0.28701656359446803,ambiguous
GSPT2,0.118582238,0.335553537,-0.153363874012767,0.317640497427451,False,-0.27194611201276697,ambiguous
PTPDC1,0.163881904,0.335925201,0.520365861665955,0.0925254442483296,False,0.356483957665955,ambiguous
BRD4,-0.11981208,0.336281996,0.202455723396112,0.404086764217777,False,0.322267803396112,ambiguous
TMEM186,0.105600006,0.336669138,-0.271010792764135,0.148166081384511,False,-0.37661079876413495,ambiguous
DRP2,-0.179313943,0.336859214,2.74889093333691,0.0641627998111294,False,2.9282048763369097,ambiguous
TERF2IP,0.118490832,0.337013412,0.127498785429279,0.602921015033224,False,0.009007953429279,ambiguous
TPM2,-0.238583005,0.337013412,0.181414811615848,0.729049664867945,False,0.419997816615848,ambiguous
TMEM151A,0.218349549,0.337274191,0.0976359500136326,0.790875551912301,False,-0.12071359898636741,ambiguous
TOMM22,0.152397772,0.337290917,-0.136302926477722,0.622020895526967,False,-0.28870069847772195,ambiguous
TCIRG1,-0.307604335,0.337337954,0.476850737794838,0.0301479917377461,False,0.7844550727948381,ambiguous
SCO2,-0.158678373,0.337525264,-0.308830849609686,0.300278564678477,False,-0.15015247660968598,ambiguous
KCTD3,0.13589513,0.337556606,-0.125674701425861,0.634479014287565,False,-0.261569831425861,ambiguous
PDIA3,0.099929584,0.337573695,0.222168234524238,0.259478335203986,False,0.122238650524238,ambiguous
FAS,0.270762908,0.337615141,0.838693467074346,0.0768501303465805,False,0.567930559074346,ambiguous
SLC4A1AP,0.095421188,0.337814429,0.173423702491316,0.495855683682289,False,0.078002514491316,ambiguous
