Gene_Symbol,mRNA_logFC_mean,mRNA_adjPval_max,mRNA_logFC_833,mRNA_logFC_76220,mRNA_adjPval_833,mRNA_adjPval_76220
CALCOCO2,-0.448925195665807,0.297333938765512,-1.10455822039595,0.206707829064336,0.106591892417512,0.297333938765512
CARTPT,0.08873912208041201,0.596909861592319,-0.939825572523546,1.11730381668437,0.106591892417512,0.596909861592319
DPYSL2,-0.4409456593846064,0.822136144276097,-0.889539564362535,0.0076482455933222,0.106591892417512,0.822136144276097
MT1E,1.0048868715664945,0.273163915276192,1.20655154414422,0.803222198988769,0.106591892417512,0.273163915276192
CFDP1,2.432358317665015,0.170392326651217,4.77885329827126,0.0858633370587696,0.115412202646535,0.170392326651217
CFI,2.446468726000985,0.116101022883705,3.31793742506752,1.57500002693445,0.116101022883705,0.0475089569700714
DDT,-0.4812497980952051,0.822136144276097,-0.924372938807966,-0.0381266573824441,0.116932554550053,0.822136144276097
COX7C,-0.3781121114959262,0.677650030311504,-0.821444408402796,0.0652201854109435,0.117193455416713,0.677650030311504
SUPT6H,1.2767772430869173,0.822136144276097,2.57666863079511,-0.0231141446212753,0.122308439114964,0.822136144276097
GLRA1,-1.625665874846853,0.405975801932464,-3.13092233397722,-0.120409415716486,0.122331757641277,0.405975801932464
RNASE1,-0.9545257326336699,0.157441614168718,-3.04362532450432,1.13457385923698,0.123047776904644,0.157441614168718
NID1,1.4668315125577291,0.958120496431073,3.05154242589745,-0.117879400781992,0.125298735637239,0.958120496431073
ITPR2,1.7869108865656493,0.629504703967775,3.42343204590616,0.150389727225139,0.128315568394001,0.629504703967775
SIRPA,1.842983347492154,0.5278576938635,3.47126724554973,0.214699449434578,0.128315568394001,0.5278576938635
GPNMB,1.501483436974429,0.128315568394001,2.72507208086529,0.277894793083568,0.128315568394001,0.0363947801602039
AQP1,1.0642691516267027,0.128315568394001,1.36822151487082,0.760316788382585,0.128315568394001,0.0585267961475345
ATP5F1,2.091696658086654,0.822136144276097,4.1431154690522,0.0402778471211083,0.130438921284272,0.822136144276097
PRG4,-1.1820650596981614,0.57520163466888,-2.79136814395808,0.427238024561757,0.130438921284272,0.57520163466888
MBP,-0.637581585852928,0.130795472289988,-1.57664376186415,0.301480590158294,0.130795472289988,0.129993901310697
KLF3,1.5364059230404379,0.137245984057856,2.69614695908638,0.376664886994496,0.137245984057856,0.121693914412441
GPKOW,1.7349574246721144,0.15429159691268,3.09261470898308,0.377300140361149,0.15139781499083,0.15429159691268
DDX6,-1.594668857397528,0.822136144276097,-3.20531118036398,0.0159734655689241,0.15139781499083,0.822136144276097
CEP57,2.0286926422907614,0.316529356764973,3.87068350303659,0.186701781544933,0.153680254590318,0.316529356764973
LGALS3,0.8827431316381413,0.970190077703563,1.84524280703844,-0.0797565437621572,0.162006584631431,0.970190077703563
CPM,1.9583100810062066,0.596909861592319,3.320548535518,0.596071626494413,0.162906545536409,0.596909861592319
LHFPL2,2.3569599179017633,0.25969124660757,3.78828253893655,0.925637296866976,0.16397957337023,0.25969124660757
C3,1.3661458674293607,0.821566915114905,2.30876930863038,0.423522426228341,0.16397957337023,0.821566915114905
GRIA1,2.7232978507699,0.16397957337023,3.87027785474824,1.57631784679156,0.16397957337023,0.082572487037975
AHR,1.1682227848773306,0.16397957337023,1.82042230730532,0.516023262449341,0.16397957337023,0.112359665442739
RRAGB,0.7198960525476046,0.357110734694963,1.32120872655139,0.118583378543819,0.165198555059138,0.357110734694963
HLA-A,0.6068637058206864,0.822136144276097,1.12423941731013,0.0894879943312428,0.165809907135761,0.822136144276097
UBB,-0.44733362807826377,0.971400925280805,-0.892255920019172,-0.0024113361373556,0.16657560181492,0.971400925280805
CTSC,2.236718088146501,0.822136144276097,4.24224348432694,0.231192691966062,0.169012981265149,0.822136144276097
TP53,1.717191812218557,0.548442261189824,2.89677919863841,0.537604425798704,0.169012981265149,0.548442261189824
ARFIP1,-0.425358856049749,0.478462223888941,-1.10606649184365,0.255348779744152,0.169012981265149,0.478462223888941
DCTN1,-0.5146269553414535,0.81153661534264,-0.979118246198343,-0.0501356644845641,0.169012981265149,0.81153661534264
FXR2,-0.4293869165179145,0.278147242396668,-0.620034933501257,-0.238738899534572,0.172264185283828,0.278147242396668
CTNNB1,-0.362489636056382,0.18907045867083,-0.947561348060303,0.222582075947539,0.18907045867083,0.069831111155978
ATP13A3,1.3242728500647052,0.924272077092678,2.66186800782962,-0.01332230770021,0.1913968845894,0.924272077092678
PSME3,-0.9785432011292969,0.660813213994122,-2.01594675279912,0.0588603505405261,0.1913968845894,0.660813213994122
PNN,-0.592470023899304,0.193562995272996,-1.29614322177377,0.111203173975162,0.193562995272996,0.098195178085431
GSTZ1,-0.5227518339675213,0.983413427294679,-1.02670921385879,-0.0187944540762525,0.193562995272996,0.983413427294679
CD74,2.2528011133037253,0.193562995272996,3.04838949886697,1.45721272774048,0.193562995272996,0.0585267961475345
CALB1,-0.7126144136782275,0.598215532984712,-2.10678402919838,0.681555201841925,0.193562995272996,0.598215532984712
FCGR2A,-0.9377643838626951,0.193562995272996,-3.81660876462527,1.94107999689988,0.193562995272996,0.159984517552363
ITGAV,1.5484250220194615,0.285958872630548,2.9726697502952,0.124180293743723,0.193562995272996,0.285958872630548
PEA15,-0.5065236272088377,0.194435042833001,-1.10796914828974,0.0949218938720646,0.194435042833001,0.0959857048277318
GPSM2,-1.8156103567891693,0.254524902480723,-4.13421767178786,0.502996958209521,0.194435042833001,0.254524902480723
CCNB1,-2.1137512656837796,0.343778479546993,-3.864496601212,-0.363005930155559,0.196139565774259,0.343778479546993
RELN,-0.08950562929778,0.197733993379722,-1.15273473306549,0.97372347446993,0.197733993379722,0.155563851705765
NCBP2,1.6091519585961505,0.612703545925402,3.33327215983014,-0.114968242637839,0.197954474157653,0.612703545925402
CHKA,1.8498569658687396,0.822136144276097,3.63461691796982,0.0650970137676592,0.203344879383774,0.822136144276097
FBXO21,-1.6932446838661017,0.778750901073595,-3.32702351082165,-0.0594658569105535,0.205964780676338,0.778750901073595
IMPA1,-1.2371653372121636,0.360902604025038,-2.61249330629999,0.138162631875663,0.207656843547543,0.360902604025038
FCER1G,3.2115096196675,0.207656843547543,4.71217750527049,1.71084173406451,0.207656843547543,0.0601014350506589
UBE2A,0.6139521659524645,0.686344976545341,1.2659802706202,-0.0380759387152709,0.207656843547543,0.686344976545341
DBT,-0.526381766704514,0.836718373747881,-1.01761977449315,-0.0351437589158778,0.207656843547543,0.836718373747881
FH,-0.43837659807975904,0.690768246411845,-0.789652562227239,-0.0871006339322791,0.210574928220531,0.690768246411845
FOXO4,2.733967188350829,0.526931136104733,4.99187745476786,0.476056921933798,0.211050708636791,0.526931136104733
PUM2,1.7244666106180875,0.211050708636791,3.17723122827823,0.271701992957945,0.211050708636791,0.192669789533789
ETFB,-0.4303765564867459,0.982903952866715,-0.87111125908782,0.0103581461143282,0.211050708636791,0.982903952866715
IFI16,1.837134429661325,0.233551329899662,2.68448017278434,0.98978868653831,0.211050708636791,0.233551329899662
HLA-DPA1,1.65932473333624,0.211050708636791,1.89118934911451,1.42746011755797,0.211050708636791,0.0228783687729519
PHKA1,2.0996818458611566,0.213438370418312,3.296673359328,0.902690332394313,0.213438370418312,0.050208228206155
OPCML,-1.3537802287630643,0.922664111631422,-2.74035267919767,0.0327922216715413,0.217872711782229,0.922664111631422
PDLIM1,-0.600159883135265,0.623850674422727,-1.55713637383854,0.35681660756801,0.218853451674063,0.623850674422727
PDCD2,-0.59259214673106,0.932784546954909,-1.21357676916671,0.0283924757045901,0.222472604699168,0.932784546954909
NCL,-0.3681292310947586,0.822136144276097,-0.82574645652076,0.0894879943312428,0.223723844884968,0.822136144276097
ASAH1,0.8960334571305304,0.225197777790571,1.57728536299635,0.214781551264711,0.225197777790571,0.0585267961475345
FDFT1,-0.7950048602449741,0.751983542406913,-1.61803646154791,0.0280267410579618,0.228145412375708,0.751983542406913
SF3B3,-1.888221915621338,0.758700068200952,-3.89618108675696,0.119737255514284,0.228971987160348,0.758700068200952
PGGT1B,-0.9358163263817676,0.379823228854098,-2.43897723423402,0.567344581470485,0.232079439288554,0.379823228854098
CNP,-0.4877685518219824,0.688353101151364,-1.07365948556042,0.0981223819164552,0.232079439288554,0.688353101151364
MAP3K5,1.3587391248082483,0.822136144276097,2.64052724119105,0.0769510084254466,0.232079439288554,0.822136144276097
HSP90AA1,-0.4041593855180922,0.876463147796334,-0.814404728803474,0.0060859577672896,0.232079439288554,0.876463147796334
MED12,2.071165984007293,0.35986446546036,3.55889034132006,0.583441626694526,0.232079439288554,0.35986446546036
CREM,-0.958196091420349,0.43180546322954,-2.08854014319828,0.172147960357582,0.23215715357119,0.43180546322954
RAD23A,0.5186701573895125,0.767523205048551,0.94405257247128,0.0932877423077449,0.233849031227471,0.767523205048551
PSMB1,0.8942211601289007,0.975682425937169,1.7817536601021,0.0066886601557014,0.239902896971222,0.975682425937169
PLOD2,1.434394038356695,0.635376233524986,2.57368095154249,0.2951071251709,0.239902896971222,0.635376233524986
NAAA,-0.606942016328053,0.759840505066487,-1.28900050321937,0.0751164705632641,0.239902896971222,0.759840505066487
CDO1,-0.3804630454062225,0.627114245388506,-0.871260393591589,0.110334302779144,0.239902896971222,0.627114245388506
TRAK1,1.8809621885980525,0.377115126868217,3.65876262246598,0.103161754730125,0.239902896971222,0.377115126868217
PSMC5,-0.42345279316898327,0.822136144276097,-0.821060507550971,-0.0258450787869955,0.239902896971222,0.822136144276097
SND1,1.0870537058444163,0.822136144276097,2.08461941735759,0.0894879943312428,0.239902896971222,0.822136144276097
IDS,-1.5909434417433597,0.822136144276097,-3.19799862401559,0.0161117405288707,0.239902896971222,0.822136144276097
CPT1A,1.3213961635920548,0.654808102240908,2.69215026846646,-0.0493579412823504,0.239902896971222,0.654808102240908
ADK,0.687812172315383,0.822136144276097,1.21139977437686,0.164224570253906,0.242076681128906,0.822136144276097
FAM3C,1.4393753646017688,0.995480409940824,2.87999276733154,-0.0012420381280027,0.245978134758475,0.995480409940824
VIM,1.478724313577315,0.246867829296813,1.8906849239441,1.06676370321053,0.246867829296813,0.0995485494877385
DMD,-0.699490268147912,0.251522136848915,-1.84580781590087,0.446827279605046,0.251522136848915,0.234302337218264
RER1,0.8242660637665264,0.543645658908674,1.53352274561373,0.115009381919323,0.260733979947667,0.543645658908674
XRCC4,-0.9714875541921142,0.375111022083655,-2.57007727414582,0.627102165761592,0.266285333829668,0.375111022083655
DHX38,-0.5333829471382667,0.822136144276097,-1.13425801269226,0.0674921184157264,0.271655133585869,0.822136144276097
NUP88,1.601911012347704,0.947860880438591,3.16748512124014,0.0363369034552681,0.271655133585869,0.947860880438591
SLC39A9,-0.9957565618040536,0.822136144276097,-2.02716850418284,0.0356553805747328,0.271655133585869,0.822136144276097
IQCB1,1.6571715760594383,0.919344816241497,3.34928772784192,-0.0349445757230431,0.271655133585869,0.919344816241497
TACR2,-1.0092689905135361,0.273490744174546,-1.32092951022699,-0.697608470800082,0.273490744174546,0.244049140477408
ZFP36L2,3.503556815481895,0.273490744174546,5.58788303761153,1.41923059335226,0.273490744174546,0.0506583409813257
ALCAM,-0.29868094166543374,0.755707304814066,-0.644727657722388,0.0473657743915206,0.274034369114155,0.755707304814066
RARA,1.8642256696629713,0.822136144276097,3.6389633449947,0.0894879943312428,0.282093411252831,0.822136144276097
ATR,-1.2261138743626718,0.282338512774084,-2.27414750701875,-0.178080241706594,0.282338512774084,0.178801356090181
APOC1,1.317532084717465,0.758268197314981,1.58131863479427,1.05374553464066,0.282338512774084,0.758268197314981
PSMB2,0.39101527510247425,0.854210380767547,0.798721790713957,-0.0166912405090085,0.282338512774084,0.854210380767547
ST6GAL1,1.7600513997482163,0.379823228854098,3.41337350536495,0.106729294131483,0.28234350738787,0.379823228854098
KCNJ10,-1.710681186597849,0.28234350738787,-3.66372506665765,0.242362693461952,0.28234350738787,0.209057256290528
QDPR,-0.414318901902824,0.822136144276097,-1.02177781895992,0.193140015154272,0.28234350738787,0.822136144276097
SFXN3,1.6963699174574176,0.822136144276097,3.51534157247863,-0.122601737563795,0.283899047537189,0.822136144276097
EMP1,1.40125735604376,0.283899047537189,1.48860600641785,1.31390870566967,0.283899047537189,0.104278954218313
PIK3R3,-0.5253017000385856,0.562644969713322,-1.12291663701137,0.0723132369341988,0.286829347484783,0.562644969713322
GABRA1,0.20009198661442995,0.286829347484783,-1.12453197322952,1.52471594645838,0.286829347484783,0.285992480171491
C3AR1,2.288982581967253,0.582648161536262,3.71366130211673,0.864303861817776,0.286829347484783,0.582648161536262
HLA-DRA,1.586732096929435,0.286829347484783,1.42085208552648,1.75261210833239,0.286829347484783,0.108531994806097
NUBP1,-1.2968342567484976,0.973376443563631,-2.57550845667369,-0.018160056823305,0.286829347484783,0.973376443563631
TAX1BP1,-0.39372014398864874,0.71680621709955,-0.823053061691297,0.0356127737139995,0.286829347484783,0.71680621709955
GFAP,-0.17767458139085202,0.286829347484783,-1.19365505739445,0.838305894612746,0.286829347484783,0.119920867905059
ENO2,-0.6333376044532635,0.816585392727576,-1.24736928313779,-0.0193059257687369,0.286829347484783,0.816585392727576
PRDX3,1.3537457027229445,0.822136144276097,2.67688866932376,0.030602736122129,0.288570974581217,0.822136144276097
GNAQ,-1.4381058549572538,0.417067560815029,-2.9532584134733,0.0770467035587921,0.289379899791313,0.417067560815029
SLC25A16,-0.847198462508837,0.346049290483597,-1.99221572138232,0.297818796364646,0.289379899791313,0.346049290483597
IGFBP5,1.0342697238119816,0.296313805554313,1.3724905504294,0.696048897194563,0.296313805554313,0.120370656940092
SCP2,1.2781404821558466,0.822136144276097,2.59201433098572,-0.0357333666740267,0.297887436147003,0.822136144276097
CSTF3,-0.342391151124546,0.478784264089371,-0.890069463973425,0.205287161724333,0.297887436147003,0.478784264089371
CTNND2,0.5204459319210675,0.298001192210937,0.85942366357817,0.181468200263965,0.298001192210937,0.127534666805428
PTPRG,1.158158470993355,0.822136144276097,2.37639386347825,-0.0600769214915398,0.298032852144447,0.822136144276097
SRD5A1,-0.5388134052335779,0.676513986166381,-1.01742408799396,-0.0602027224731958,0.300488064247222,0.676513986166381
EIF3E,-0.164350299929458,0.300488064247222,-0.551135828443092,0.222435228584176,0.300488064247222,0.150480708214479
RPS27A,-0.14774215706196897,0.300488064247222,-0.555459197741964,0.259974883618026,0.300488064247222,0.123562052849481
POLD3,1.4258965403624335,0.300488064247222,1.93966185161638,0.912131229108487,0.300488064247222,0.236270455767362
RGS16,-0.3426109913196346,0.822136144276097,-1.01535822174201,0.330136239102741,0.300488064247222,0.822136144276097
C1QB,1.3055286821032301,0.520072635798653,1.60637263809033,1.00468472611613,0.300488064247222,0.520072635798653
PKN2,1.4918540325449674,0.300488064247222,2.4631685631191,0.520539501970835,0.300488064247222,0.0978435475021526
UBC,-0.565925796045412,0.450952311728844,-1.21089019709023,0.0790386049994058,0.300488064247222,0.450952311728844
MPP3,-0.9606071811487205,0.841930559205257,-1.89221111716666,-0.0290032451307809,0.302854700900822,0.841930559205257
MAP4,-0.36413763586930586,0.679432123406492,-0.760040560824201,0.0317652890855893,0.306059220008656,0.679432123406492
THBS2,2.301818170889875,0.306059220008656,3.34245461979228,1.26118172198747,0.306059220008656,0.0585267961475345
BTN2A1,-0.5702625112442951,0.928114724295504,-1.17545542026299,0.0349303977744,0.312750015922196,0.928114724295504
UFD1L,-0.20586119402825953,0.31362908389427,-0.942424389338656,0.530702001282137,0.31362908389427,0.233788468765293
NCSTN,0.609373048022399,0.551961093949257,1.05949335421049,0.159252741834308,0.315770818252014,0.551961093949257
TPR,-0.3348607970778944,0.598054641519849,-0.721486829992678,0.0517652358368892,0.315770818252014,0.598054641519849
HMGA1,1.2966090875365555,0.822136144276097,2.88619896276778,-0.292980787694669,0.318167969400357,0.822136144276097
RXRG,-2.48645243354763,0.318938932867891,-3.89029328831155,-1.08261157878371,0.318938932867891,0.183978834972496
PSAP,0.4165287167593781,0.540285355353518,0.753634687936493,0.0794227455822631,0.318938932867891,0.540285355353518
CENPB,2.449895890795185,0.474595706753042,4.15476116839256,0.74503061319781,0.318938932867891,0.474595706753042
GGA3,-0.4551161997696185,0.822136144276097,-1.04548224778608,0.135249848246843,0.318938932867891,0.822136144276097
FCGR2B,1.3015569523645063,0.822136144276097,2.51362591039777,0.0894879943312428,0.320414644750093,0.822136144276097
RPL36AL,1.0144836209496464,0.326160428055982,1.67332562003421,0.355641621865083,0.326160428055982,0.0589107236146825
EIF2S1,0.5371884018024569,0.950649076432901,1.08218838501084,-0.0078115814059263,0.327973984303357,0.950649076432901
MTMR3,1.4026749144222406,0.822136144276097,2.74968869832703,0.0556611305174513,0.327973984303357,0.822136144276097
CHAF1A,-0.8648141508811594,0.822136144276097,-1.87947454269802,0.149846240935701,0.327973984303357,0.822136144276097
ZNF134,-0.5329571020208727,0.977280988527458,-1.03032497242489,-0.0355892316168553,0.327973984303357,0.977280988527458
AKT3,1.4553736130062813,0.822136144276097,2.82125923168132,0.0894879943312428,0.327973984303357,0.822136144276097
CSE1L,-0.5216771797236694,0.822136144276097,-1.01398218529213,-0.0293721741552089,0.327973984303357,0.822136144276097
NCF2,1.944231793336721,0.438150765374846,2.89741321894331,0.991050367730132,0.327973984303357,0.438150765374846
RPL14,0.6872892614443885,0.327973984303357,1.06731057353373,0.307267949355047,0.327973984303357,0.0506583409813257
HNRNPA2B1,-0.394792075400705,0.327973984303357,-0.894453510887802,0.104869360086392,0.327973984303357,0.076982706639493
BCL2L1,-0.4602272816967895,0.822136144276097,-1.0048510689771,0.084396505583521,0.327973984303357,0.822136144276097
ENOX2,-1.3036198566903225,0.982820579920454,-2.60998281345449,0.0027431000738451,0.328544516764961,0.982820579920454
LMOD1,1.8010144468324365,0.328967081295376,3.08776671623125,0.514262177433623,0.328967081295376,0.115451879037327
ACVR1B,-0.6619692662807082,0.768072115833106,-1.36314932844933,0.0392107958879135,0.329100823484513,0.768072115833106
HIP1,1.6274660796265925,0.639489104960224,2.73833532794685,0.516596831306335,0.329100823484513,0.639489104960224
DNAJC7,-1.0024433106397523,0.497247920911008,-1.93254137462635,-0.0723452466531547,0.332788418601384,0.497247920911008
NIPA2,1.5044838864610361,0.616006343358089,2.89551143363161,0.113456339290462,0.335136203005074,0.616006343358089
IER2,-0.4264408860803955,0.335136203005074,-1.4326213049607,0.579739532799909,0.335136203005074,0.321582131416998
ALDH1A1,0.824014730459999,0.338380654530771,0.796435391508208,0.85159406941179,0.338380654530771,0.0803607359667836
APP,-0.40986205530307074,0.781063811542629,-0.804947861093559,-0.0147762495125825,0.338380654530771,0.781063811542629
THBS1,1.569119821037538,0.822136144276097,2.57353308685659,0.564706555218486,0.338804249979426,0.822136144276097
NMT1,0.5404141278405071,0.768072115833106,1.01237348900433,0.0684547666766842,0.338804249979426,0.768072115833106
FLNB,-0.07700406925770747,0.338804249979426,-0.963631440778702,0.809623302263287,0.338804249979426,0.105879263914558
ANXA7,1.1901140296820265,0.991943598288885,2.38118859294809,-0.000960533584037,0.338804249979426,0.991943598288885
MAOB,0.8083933364323941,0.338804249979426,1.38404911384488,0.232737559019908,0.338804249979426,0.069831111155978
HIST1H2BD,-1.4198901988880324,0.338804249979426,-1.86258630875469,-0.977194089021375,0.338804249979426,0.0944297473650139
ERH,1.7259654175025338,0.338804249979426,3.22148837932762,0.230442455677448,0.338804249979426,0.282315014428998
ENTPD1,-0.6850832790350393,0.822136144276097,-1.44722029601648,0.0770537379464014,0.338804249979426,0.822136144276097
ASPA,0.16582223951737501,0.338804249979426,-0.87460980816404,1.20625428719879,0.338804249979426,0.174169658723361
TEF,-0.565613945395104,0.501357264182767,-1.26146357515651,0.130235684366302,0.338804249979426,0.501357264182767
CTCF,-0.4681211882364185,0.822136144276097,-0.975168144607412,0.0389257681345749,0.338804249979426,0.822136144276097
LIG4,-1.192544638535684,0.8508173391529,-2.3541562418327,-0.0309330352386683,0.339367261344857,0.8508173391529
PTPN9,-0.9044365004532811,0.822136144276097,-1.87583718379187,0.0669641828853078,0.339451293015743,0.822136144276097
EIF3A,-0.47352430892902986,0.822136144276097,-0.961199182940369,0.0141505650823093,0.339451293015743,0.822136144276097
GSTP1,0.9798218844606066,0.364902445731945,1.71166066472592,0.247983104195293,0.339451293015743,0.364902445731945
DLG4,-0.7581693880798969,0.992592373133688,-1.51361316640879,-0.0027256097510037,0.340414027622782,0.992592373133688
SMARCB1,-1.5425091119916192,0.880164798908287,-3.18385123553416,0.0988330115509213,0.341629974650118,0.880164798908287
GLRA2,-1.278139968625039,0.622449883368258,-3.53131159065554,0.975031653405462,0.341944527447481,0.622449883368258
ABHD2,-1.725261462268664,0.490252243493183,-3.40424837291654,-0.0462745516207881,0.344049868782629,0.490252243493183
HOXB3,-1.2791637920864536,0.822136144276097,-2.64781557850415,0.0894879943312428,0.344049868782629,0.822136144276097
CHD8,-0.5282126316610282,0.978215425727879,-1.06195926157054,0.0055339982484836,0.344049868782629,0.978215425727879
QSOX1,-0.5892466849115124,0.850943375581483,-1.22880956165085,0.0503161918278253,0.344049868782629,0.850943375581483
FUBP3,-0.257460202380116,0.682981944404063,-0.874271136877555,0.359350732117323,0.344049868782629,0.682981944404063
DYNLL1,-0.36979674935863777,0.98629696196134,-0.737562524769015,-0.0020309739482606,0.344049868782629,0.98629696196134
DCC,-0.6119271734066765,0.90513316847463,-1.27802733017431,0.0541729833609571,0.344049868782629,0.90513316847463
FAM155A,-0.5000486433533038,0.872362631485533,-1.02482356156934,0.0247262748627324,0.344049868782629,0.872362631485533
GRB2,-0.5027483092742557,0.683012565547619,-1.0601058610081,0.0546092424595885,0.344049868782629,0.683012565547619
KCNMA1,-0.7397211564516499,0.822136144276097,-1.45275567902678,-0.0266866338765199,0.344049868782629,0.822136144276097
EXOC5,-0.947714927823705,0.452194004635257,-1.99410811811448,0.0986782624670699,0.344049868782629,0.452194004635257
EIF4G2,-0.4486104629052888,0.822136144276097,-0.911496683684042,0.0142757578734645,0.344049868782629,0.822136144276097
CDH8,-0.029118257891499022,0.528974886708469,-0.693125980459525,0.634889464676527,0.344875705497192,0.528974886708469
PPIG,-1.0050431300521387,0.344875705497192,-2.10878032752364,0.0986940674193626,0.344875705497192,0.118652428493871
APLP2,0.42622672684721674,0.85178783242715,0.85969125533167,-0.0072378016372365,0.347660547584985,0.85178783242715
CXCR4,1.7747760813265125,0.347805129696922,2.77608855468053,0.773463607972495,0.347805129696922,0.16446045016371
DR1,1.660950773492148,0.347805129696922,2.65977049244225,0.662131054542046,0.347805129696922,0.124666077139188
APBB2,-1.2998602270484931,0.501739893015539,-2.69799580613829,0.0982753520413038,0.347805129696922,0.501739893015539
EIF4A3,0.308950844231493,0.822136144276097,0.730958507995322,-0.113056819532336,0.347805129696922,0.822136144276097
ERCC4,-0.3072641619630389,0.822136144276097,-0.70673155171311,0.0922032277870322,0.347805129696922,0.822136144276097
AP3B2,-1.427689273056535,0.432499743618821,-2.75464046266262,-0.10073808345045,0.347805129696922,0.432499743618821
EZH1,-1.0891103729153864,0.822136144276097,-2.2193728814267,0.0411521355959272,0.35305840494106,0.822136144276097
FKBP4,-0.39041473831762885,0.705547414011014,-0.732322571304536,-0.0485069053307217,0.353583097839342,0.705547414011014
PIK3R4,1.1388004030687584,0.822136144276097,2.17547671862005,0.102124087517467,0.353730835837479,0.822136144276097
SLC25A11,1.5513994222895486,0.822136144276097,3.03789254478435,0.0649062997947476,0.353730835837479,0.822136144276097
HCCS,-0.6657090498495802,0.829958163501887,-1.38210304609819,0.0506849463990295,0.353730835837479,0.829958163501887
PEBP1,-0.35185070834839904,0.353730835837479,-0.763124552930361,0.0594231362335629,0.353730835837479,0.15429159691268
CBLN1,-0.9653896209164496,0.822136144276097,-2.14892336043669,0.218144118603791,0.353730835837479,0.822136144276097
BDH1,-0.4257576212876418,0.822136144276097,-0.817667952718459,-0.0338472898568245,0.353730835837479,0.822136144276097
CCNA1,-1.3626185745305859,0.881589940067955,-2.61509216232299,-0.110144986738182,0.353730835837479,0.881589940067955
CSF3R,2.757836238756525,0.353923730311708,3.39083841922706,2.12483405828599,0.353923730311708,0.0897912358614391
PAX6,0.960846298675627,0.356666878446822,0.619150175293784,1.30254242205747,0.356666878446822,0.276584156570594
GRM5,-0.567461653087686,0.822136144276097,-0.920573092857708,-0.214350213317664,0.357721421962847,0.822136144276097
PTMS,2.25542109384558,0.681391398980428,4.40712891751772,0.10371327017344,0.357721421962847,0.681391398980428
VAV2,1.7896203261197774,0.8254385970478,3.49869780575811,0.0805428464814449,0.359906476187988,0.8254385970478
TALDO1,-0.23191061964070248,0.43180546322954,-0.607983316096449,0.144162076815044,0.359906476187988,0.43180546322954
PRDX1,-0.31110755308272425,0.710328703646205,-0.575682675512439,-0.0465324306530095,0.359906476187988,0.710328703646205
EMP2,1.418265159870205,0.404197634632639,1.09070696883415,1.74582335090626,0.359906476187988,0.404197634632639
AKAP1,1.885046010276567,0.64936915159705,3.60941761759084,0.160674402962294,0.359906476187988,0.64936915159705
WIPF2,-0.5129621058583707,0.432266020732394,-1.09676496636791,0.0708407546511687,0.359906476187988,0.432266020732394
R3HDM1,1.1929500680790248,0.764723227282641,2.31340324902905,0.0724968871289999,0.359906476187988,0.764723227282641
PRKACB,-0.42345023999007736,0.822136144276097,-0.826897872435268,-0.0200026075448867,0.359906476187988,0.822136144276097
MAN1A1,-1.1989117602408155,0.822136144276097,-2.19624653722196,-0.201576983259671,0.360970566910747,0.822136144276097
AKAP6,-1.2457027594984398,0.363730850940776,-2.43359065473144,-0.0578148642654397,0.363730850940776,0.210274584446376
AMPD2,-0.649875588214467,0.822136144276097,-1.12858854714488,-0.171162629284054,0.366750561621996,0.822136144276097
SDC2,1.855694771991422,0.366750561621996,2.98777775035262,0.723611793630224,0.366750561621996,0.0718496479780392
COPS5,-0.32446399479563903,0.519303232244197,-0.751288448933858,0.10236045934258,0.366750561621996,0.519303232244197
NEFM,-1.103036860576735,0.366750561621996,-2.16043961348812,-0.0456341076653497,0.366750561621996,0.164160149842175
EPS8,2.0887415676728347,0.366750561621996,2.26178964357766,1.91569349176801,0.366750561621996,0.15429159691268
YBX1,0.8713296004894799,0.369363230176318,1.20872321387692,0.53393598710204,0.369363230176318,0.0585267961475345
PTPRC,1.0432547187994865,0.560302171672678,1.43447585489263,0.652033582706343,0.369363230176318,0.560302171672678
PSMB5,-0.228186275765532,0.828570293039937,-0.475449668253829,0.019077116722765,0.369363230176318,0.828570293039937
HTR2C,-0.9197213560181714,0.949703308259887,-1.87176043043545,0.0323177183991072,0.371250962593037,0.949703308259887
RCAN1,1.43048288316721,0.372156042903217,2.69734379303048,0.16362197330394,0.372156042903217,0.256337688447744
ACLY,-0.3574330157316188,0.984320887476184,-0.713369485668709,-0.0014965457945286,0.373489257654326,0.984320887476184
PTPRU,-0.7541525881578865,0.584139171989222,-1.41011264820732,-0.098192528108453,0.373489257654326,0.584139171989222
SNRK,-1.0580610828795598,0.822136144276097,-2.14708622935672,0.0309640635976005,0.373489257654326,0.822136144276097
TGFBI,1.5299289393474185,0.373489257654326,0.947879530805677,2.11197834788916,0.373489257654326,0.0392540512077995
GPM6B,-0.225819485860029,0.375017668320905,-0.792199775177707,0.340560803457649,0.375017668320905,0.119787342675186
PAK1,-0.535971992811105,0.375444141454761,-0.9657585891806,-0.10618539644161,0.375444141454761,0.274979145517409
CDH18,-1.4163918215396134,0.37589411339447,-2.6946502998293,-0.138133343249927,0.37589411339447,0.19133030776283
ACTB,-0.37415621729965354,0.394001191784177,-0.79737857738909,0.0490661427897829,0.37589411339447,0.394001191784177
BRE,-0.27880005419016063,0.822136144276097,-0.647088102711564,0.0894879943312428,0.37589411339447,0.822136144276097
