pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
topotecan,BRD-K55696337,HCC515,-0.1636,-0.6572,0.0,0.728615,Topoisomerase inhibitor,TOP1|TOP1MT
Y-26763,BRD-K45117373,A375,-0.1635,-0.6568,0.0,0.216001,Potassium channel activator,KCNJ8|ABCC9
BRD-K06852269,BRD-K06852269,A549,-0.1635,-0.6569,0.0,0.310419,,
BRD-K55035262,BRD-K55035262,VCAP,-0.1635,-0.6568,0.0,0.293801,,
indatraline,BRD-K01649396,VCAP,-0.1635,-0.657,0.0,0.246053,Norepinephrine inhibitor,SLC6A2|SLC6A3|SLC6A4|MAOA|MAOB
ouabain,BRD-K33277808,A549,-0.1635,-0.6568,0.0,0.724533,Na/K-ATPase inhibitor,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2
icosapent,BRD-K47192521,A549,-0.1634,-0.6564,0.0,0.286845,Platelet aggregation inhibitor,PTGS1|PTGS2|ACSL3|ACSL4|FADS1|FFAR1|PPARD|PPARG|SLC8A1|TRPV1
pyocyanin,BRD-K37514970,MCF10A,-0.1634,-0.6563,0.0,0.750732,,
BRD-K73261812,BRD-K73261812,NCIH508,-0.1634,-0.6566,0.0,0.214505,Beta catenin inhibitor,CTNNB1
GSK-1059615,BRD-U24835547,JURKAT,-0.1633,-0.6559,0.0,0.71917,,
BRD-K70875408,BRD-K70875408,HEPG2,-0.1633,-0.656,0.0,0.378094,,
serdemetan,BRD-K60219430,HEPG2,-0.1633,-0.656,0.0,0.23476,,
BRD-K16051505,BRD-K16051505,ASC,-0.1632,-0.6558,0.0,0.371808,,
BRD-A42969626,BRD-A42969626,HCC515,-0.1632,-0.6558,0.0,0.272458,,
cyclopiazonic-acid,BRD-A10420615,PC3,-0.1632,-0.6557,0.0,0.442733,ATPase inhibitor,ATP2A1
BRD-K35188965,BRD-K35188965,A549,-0.1632,-0.6557,0.0,0.211504,,
fasudil,BRD-K76617868,MCF7,-0.1632,-0.6555,0.0,0.220429,Rho associated kinase inhibitor,ROCK1|ROCK2|PKIA|PRKACA
SAR-245408,BRD-K04801023,MCF10A,-0.1631,-0.6552,0.0,0.218304,,
beclomethasone-dipropionate,BRD-A11319535,HELA,-0.1631,-0.6553,0.0,0.241764,Immunosuppressant|Glucocorticoid receptor agonist,NR3C1|CYP3A5|ADGRG3
VU-0418934-2,BRD-K89093471,A549,-0.163,-0.6548,0.0,0.376087,,
donitriptan,BRD-K31092604,HA1E,-0.163,-0.655,0.0,0.254293,Serotonin receptor agonist,HTR1B|HTR1D|HTR1A|HTR1E|HTR1F|HTR2A|HTR5A|HTR6
BRD-K46525610,BRD-K46525610,A549,-0.163,-0.655,0.0,0.20254,,
valproic-acid,BRD-K41260949,VCAP,-0.163,-0.6549,0.0,0.375257,HDAC inhibitor|GABA receptor agonist|Voltage-gated sodium channel blocker,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A
CV-1808,BRD-A64933752,U2OS,-0.163,-0.6549,0.0,0.212574,Adenosine receptor agonist,ADORA2A|ADORA2B
BRD-K72118340,BRD-K72118340,HEPG2,-0.163,-0.6549,0.0,0.299232,,
batimastat,BRD-K82818427,HT29,-0.1629,-0.6546,0.0,0.224974,Matrix metalloprotease inhibitor,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8
BRD-A28105619,BRD-A28105619,HA1E,-0.1629,-0.6543,0.0,0.506401,,
BRD-K16782389,BRD-K16782389,U2OS,-0.1629,-0.6544,0.0,0.250398,,
FCCP,BRD-K14821540,HA1E,-0.1628,-0.6539,0.0,0.532617,Mitochondrial oxidative phosphorylation uncoupler,
sirolimus,BRD-K89626439,A375,-0.1628,-0.6539,0.0,0.368,,
BRD-K95090559,BRD-K95090559,PC3,-0.1628,-0.6539,0.0,0.282119,,
BRD-K54265757,BRD-K54265757,U2OS,-0.1628,-0.6541,0.0,0.242684,,
BRD-K04065047,BRD-K04065047,SKMEL5,-0.1628,-0.6539,0.0,0.238991,,
BRD-K97534490,BRD-K97534490,A549,-0.1627,-0.6535,0.0,0.373386,,
BRD-K38044934,BRD-K38044934,PC3,-0.1626,-0.6531,0.0,0.33045,,
CP-945598,BRD-K09090949,HA1E,-0.1626,-0.6532,0.0,0.354804,Cannabinoid receptor antagonist,CNR1
copanlisib,BRD-K24666289,OCILY3,-0.1626,-0.6531,0.0,0.239944,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CB|PIK3CG
PF-04691502,BRD-K07310275,BJAB,-0.1626,-0.6531,0.0,0.747826,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG
BRD-K16347954,BRD-K16347954,U2OS,-0.1626,-0.6533,0.0,0.229028,,
BRD-K51759637,BRD-K51759637,VCAP,-0.1625,-0.6529,0.0,0.202212,,
BRD-K08039553,BRD-K08039553,HCC515,-0.1625,-0.6527,0.0,0.354924,,
BRD-K05549170,BRD-K05549170,HCC515,-0.1624,-0.6526,0.0,0.239525,,
BRD-K27706744,BRD-K27706744,U2OS,-0.1624,-0.6524,0.0,0.365484,,
VU-0155056,BRD-K31406481,PC3,-0.1624,-0.6523,0.0,0.271932,,
NSC60043,BRD-K71781559,HCC515,-0.1623,-0.652,0.0,0.203019,,
azathioprine,BRD-K32821942,HELA,-0.1623,-0.6519,0.0,0.320743,Dehydrogenase inhibitor,PPAT|HPRT1|IMPDH1
prednisolone,BRD-A27887842,HCC515,-0.1623,-0.6522,0.0,0.517782,Glucocorticoid receptor agonist,NR3C1|NR3C2|SERPINA6
PIK-75,BRD-K49371609,AGS,-0.1622,-0.6515,0.0,0.502936,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC
tioguanine,BRD-K75649340,MCF7,-0.1622,-0.6516,0.0,0.481262,Purine antagonist,
erlotinib,BRD-K70401845,NCIH508,-0.1622,-0.6515,0.0,0.491232,EGFR inhibitor,EGFR|NR1I2
BRD-A94885304,BRD-A94885304,U2OS,-0.1622,-0.6517,0.0,0.399463,,
BRD-K68191033,BRD-K68191033,MCF7,-0.1622,-0.6517,0.0,0.207552,,
BRD-K80232076,BRD-K80232076,VCAP,-0.1621,-0.6514,0.0,0.248101,,
BRD-K59975583,BRD-K59975583,U2OS,-0.1621,-0.6514,0.0,0.359732,,
BRD-K91691979,BRD-K91691979,U2OS,-0.162,-0.6507,0.0,0.288852,,
BRD-K52435112,BRD-K52435112,PC3,-0.162,-0.6509,0.0,0.306674,,
BRD-K52184420,BRD-K52184420,U2OS,-0.1619,-0.6505,0.0,0.272307,,
BRD-K11031937,BRD-K11031937,VCAP,-0.1619,-0.6506,0.0,0.268907,,
THZ-2-98-01,BRD-K49327517,MCF10A,-0.1618,-0.6501,0.0,0.478366,,
BRD-K34513690,BRD-K34513690,MCF7,-0.1618,-0.65,0.0,0.436288,,
KU-C104140,BRD-K29143967,HEPG2,-0.1618,-0.6501,0.0,0.334578,,
BRD-K25094947,BRD-K25094947,HEPG2,-0.1618,-0.6501,0.0,0.200536,,
BRD-A25829966,BRD-A25829966,PC3,-0.1618,-0.65,0.0,0.259266,,
modafinil,BRD-A16332958,VCAP,-0.1617,-0.6498,0.0,0.402447,Adrenergic receptor agonist,SLC6A3|CYP1A2|CYP2B6|CYP2C19|CYP3A4|CYP3A5|ADRA1B
SQ-22536,BRD-A56987319,HEPG2,-0.1617,-0.6498,0.0,0.281974,Adenylyl cyclase inhibitor,ADCY5|ADCY1
BRD-K09460252,BRD-K09460252,HCC515,-0.1617,-0.6498,0.0,0.263413,,
OSI-027,BRD-K94294671,HCC515,-0.1617,-0.6497,0.0,0.230075,,
LY-2874455,BRD-K17203476,HELA,-0.1617,-0.6497,0.0,0.317553,FGFR inhibitor,FGFR1|FGFR3|FGFR2|FGFR4|KDR
methysergide,BRD-K35941380,NPC,-0.1617,-0.6497,0.0,0.288852,Serotonin receptor antagonist,HTR2C|HTR1B|HTR1E|HTR1F|HTR2A|HTR2B|HTR7|HTR1A|HTR1D|HTR5A|HTR6
BW-B70C,BRD-A68891053,A549,-0.1617,-0.6494,0.0,0.389667,,
BRD-K26641843,BRD-K26641843,MCF7,-0.1616,-0.6492,0.0,0.264923,,
BRD-K56518176,BRD-K56518176,MCF7,-0.1616,-0.6491,0.0,0.286738,,
thioguanine,BRD-K49350383,YAPC,-0.1616,-0.6493,0.0,0.22766,Purine antagonist,IMPDH1|IMPDH2
BRD-K92863101,BRD-K92863101,ASC,-0.1616,-0.6491,0.0,0.279954,,
BRD-K56196992,BRD-K56196992,A375,-0.1615,-0.6489,0.0,0.413188,,
mibefradil,BRD-K09549677,HA1E,-0.1615,-0.6489,0.0,0.311274,Calcium channel blocker,CACNA1H|CACNA1G|CACNA1C|CACNA1I|SCN2A|SCN4A|SCN5A|SCN9A|ANO1|CACNA1D|CACNA1F|CACNA1S|CACNB1|CACNB2|CACNB3|CACNB4|CATSPER1|CATSPER2|CATSPER3|CATSPER4
CNQX,BRD-K53545112,MCF7,-0.1615,-0.6488,0.0,0.249175,,
SA-1921867,BRD-K31444894,PC3,-0.1613,-0.648,0.0,0.214028,,
aminogenistein,BRD-K04976539,A549,-0.1613,-0.6481,0.0,0.253805,Src inhibitor,LCK
BRD-K46473681,BRD-K46473681,VCAP,-0.1613,-0.6482,0.0,0.239183,,
BRD-K88306141,BRD-K88306141,VCAP,-0.1613,-0.648,0.0,0.255912,,
BRD-K63948704,BRD-K63948704,VCAP,-0.1613,-0.6482,0.0,0.323816,,
BRD-K08829932,BRD-K08829932,MCF7,-0.1611,-0.6471,0.0,0.301224,,
aloisine,BRD-K51276371,HCC515,-0.1611,-0.6473,0.0,0.408874,,
istaroxime,BRD-K95412502,HA1E,-0.1611,-0.6473,0.0,0.202857,ATPase inhibitor,ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|ATP1B4|FXYD2
KU-C104129,BRD-K87446239,PC3,-0.1611,-0.6471,0.0,0.229118,,
BRD-K11442063,BRD-K11442063,U2OS,-0.1611,-0.6474,0.0,0.204549,,
triptolide,BRD-A13122391,U937,-0.161,-0.6469,0.0,0.554725,,
danegaptide,BRD-K35589454,A375,-0.161,-0.6466,0.0,0.309026,Gap junction modulator,
bosutinib,BRD-K99964838,HELA,-0.1609,-0.6463,0.0,0.239228,Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
ryuvidine,BRD-K06426971,MCF7,-0.1609,-0.6463,0.0,0.57827,Histone lysine methyltransferase inhibitor,CDK4|CDK2
LDN-57444,BRD-K94485812,MCF10A,-0.1608,-0.6459,0.0,0.562479,Ubiquitin C-terminal hydrolase inhibitor,
BRD-K23853216,BRD-K23853216,A375,-0.1608,-0.6462,0.0,0.6852,,
retinol,BRD-K22429181,HT29,-0.1608,-0.6462,0.0,0.266193,Retinoid receptor agonist,ALDH1A1|ALDH1A2|ALDH1A3|DHRS3|DHRS4|LRAT|NR2C2|RBP1|RBP3|RDH11|RDH12|RDH13|RDH14|RDH5|RDH8|RETSAT|RHO|RLBP1|RXRA|RXRB|RXRG
BRD-K57169040,BRD-K57169040,VCAP,-0.1608,-0.646,0.0,0.210195,,
BRD-K00848147,BRD-K00848147,MCF7,-0.1607,-0.6456,0.0,0.216214,,
dovitinib,BRD-K85402309,PC3,-0.1607,-0.6457,0.0,0.260727,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor,FGFR1|FLT1|KDR|EGFR|FGFR3|FLT3|FLT4|KIT|PDGFRB|CSF1R|FGFR2|INSR|PDGFRA
BRD-K93613839,BRD-K93613839,U2OS,-0.1607,-0.6457,0.0,0.317196,,
BRD-K03641750,BRD-K03641750,HT29,-0.1607,-0.6457,0.0,0.21791,,
JAS07-002,BRD-K71671265,HCC515,-0.1607,-0.6454,0.0,0.235717,,
ST-4066738,BRD-K82395301,PC3,-0.1607,-0.6454,0.0,0.347059,,
BRD-K97701319,BRD-K97701319,PC3,-0.1607,-0.6456,0.0,0.234172,,
BRD-K02575886,BRD-K02575886,VCAP,-0.1606,-0.6453,0.0,0.375475,,
anandamide,BRD-K87905482,MCF7,-0.1606,-0.6453,0.0,0.230763,,
BRD-K33235400,BRD-K33235400,MCF7,-0.1606,-0.6453,0.0,0.283763,,
BRD-K96433222,BRD-K96433222,A375,-0.1605,-0.6448,0.0,0.388024,,
BRD-K19181733,BRD-K19181733,PC3,-0.1604,-0.6445,0.0,0.295398,,
CHIR-99021,BRD-K16189898,YAPC,-0.1604,-0.6446,0.0,0.458904,GSK inhibitor,CDK1|GSK3A|GSK3B|MAPK1
SB-415286,BRD-K76805682,MCF7,-0.1604,-0.6444,0.0,0.25657,GSK inhibitor,GSK3B|GSK3A|RPS6KB1
BRD-K53874318,BRD-K53874318,HT29,-0.1604,-0.6442,0.0,0.201223,,
clofibric-acid,BRD-K19111024,A549,-0.1603,-0.6438,0.0,0.251105,PPAR receptor agonist,PPARA
PI-103,BRD-K67868012,HCC515,-0.1603,-0.644,0.0,0.508577,PI3K inhibitor|MTOR inhibitor,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC
TUL-XX023,BRD-K35669573,PC3,-0.1602,-0.6437,0.0,0.234215,,
BRD-K88964386,BRD-K88964386,HCC515,-0.1602,-0.6434,0.0,0.232309,,
AZD-6482,BRD-K58772419,BT20,-0.1602,-0.6434,0.0,0.625236,PI3K inhibitor,PIK3CB|PIK3CD|PIK3CG|PIK3CA
AM-404,BRD-K21667562,HA1E,-0.1602,-0.6435,0.0,0.316616,,
DG-041,BRD-K33272502,HCC515,-0.1602,-0.6437,0.0,0.32731,Prostanoid receptor antagonist,PTGER3
KU-C104493,BRD-K15716662,VCAP,-0.1601,-0.6432,0.0,0.364027,,
ENMD-2076,BRD-K68488863,HELA,-0.1601,-0.6433,0.0,0.28286,Aurora kinase inhibitor|FLT3 inhibitor|VEGFR inhibitor,AURKA|FLT3|KDR|PDGFRA|SRC|CSF1R|EPHA1|FGFR1|FGFR2|FGFR3|FLT4|KIT|PTK2
temsirolimus,BRD-A62025033,HA1E,-0.1601,-0.6431,0.0,0.451548,,
BRD-K71138616,BRD-K71138616,MCF7,-0.1601,-0.6434,0.0,0.236928,,
fenobam,BRD-K41160163,HEPG2,-0.1601,-0.643,0.0,0.489397,Glutamate receptor antagonist,GRM5
BRD-K80408402,BRD-K80408402,VCAP,-0.16,-0.6429,0.0,0.297416,,
DCPIB,BRD-A39255369,MCF7,-0.1599,-0.6423,0.0,0.210657,Chloride channel blocker|Gap junction modulator|Glutamate inhibitor,SLC1A2
idelalisib,BRD-K60866521,PC3,-0.1599,-0.6424,0.0,0.359817,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
SIB-1553A,BRD-A79052425,NPC,-0.1599,-0.6424,0.0,0.246015,Acetylcholine receptor agonist,CHRNB4
fluoxetine,BRD-A31159102,HEPG2,-0.1599,-0.6423,0.0,0.506401,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CYP2C19|ANO1|HTR2B
parthenolide,BRD-K98548675,OCILY19,-0.1599,-0.6423,0.0,0.772051,NFKB inhibitor,
BRD-K80648041,BRD-K80648041,HT29,-0.1598,-0.6421,0.0,0.260643,,
BRD-A36275421,BRD-A36275421,PC3,-0.1598,-0.642,0.0,0.635037,,
BRD-K92311828,BRD-K92311828,U2OS,-0.1598,-0.6422,0.0,0.418293,,
KU-C104493,BRD-K15716662,A375,-0.1598,-0.6419,0.0,0.321328,,
BRD-K38698447,BRD-K38698447,VCAP,-0.1597,-0.6416,0.0,0.258832,,
PF-04217903,BRD-K73319509,HEPG2,-0.1597,-0.6414,0.0,0.416117,MET inhibitor,MET
1B,BRD-A42556028,MCF7,-0.1597,-0.6416,0.0,0.598396,,
flavokavain-b,BRD-K30296925,HA1E,-0.1597,-0.6414,0.0,0.377268,Carcinogen,IKBKB
BRD-K72299443,BRD-K72299443,VCAP,-0.1596,-0.6412,0.0,0.224974,,
BRD-K90846035,BRD-K90846035,SKMEL5,-0.1596,-0.6412,0.0,0.294114,,
JNK-IN-5A,BRD-K76401790,HCC515,-0.1596,-0.6413,0.0,0.282611,,
thiothixene,BRD-K55070890,MCF7,-0.1595,-0.6409,0.0,0.264169,,
BRD-K98079119,BRD-K98079119,A549,-0.1595,-0.6409,0.0,0.304566,,
BRD-A58924247,BRD-A58924247,A375,-0.1594,-0.6404,0.0,0.710349,,
THZ-2-98-01,BRD-U41416256,HME1,-0.1594,-0.6402,0.0,0.289701,,
BRD-K64863641,BRD-K64863641,MCF7,-0.1594,-0.6403,0.0,0.495625,,
dovitinib,BRD-K85402309,A375,-0.1594,-0.6403,0.0,0.278455,EGFR inhibitor|FGFR inhibitor|FLT3 inhibitor|PDGFR inhibitor|VEGFR inhibitor,FGFR1|FLT1|KDR|EGFR|FGFR3|FLT3|FLT4|KIT|PDGFRB|CSF1R|FGFR2|INSR|PDGFRA
BRD-K80126354,BRD-K80126354,VCAP,-0.1594,-0.6404,0.0,0.284715,,
BRD-K29107232,BRD-K29107232,HEPG2,-0.1594,-0.6405,0.0,0.354636,,
BRD-K26011976,BRD-K26011976,A375,-0.1593,-0.64,0.0,0.223868,Topoisomerase inhibitor,TOP1|PTPN1
BRD-K26507936,BRD-K26507936,VCAP,-0.1593,-0.6398,0.0,0.243105,,
BRD-K39597586,BRD-K39597586,HT29,-0.1592,-0.6396,0.0,0.592213,,
BRD-K40329609,BRD-K40329609,A375,-0.1592,-0.6398,0.0,0.615068,,
BRD-A56345662,BRD-A56345662,U2OS,-0.159,-0.6388,0.0,0.285988,,
BRD-K75040614,BRD-K75040614,HA1E,-0.159,-0.6389,0.0,0.22292,,
capsaicin,BRD-K50590187,VCAP,-0.159,-0.6386,0.0,0.280501,TRPV agonist,TRPV1|ENOX2|CFTR
TBEP,BRD-K50002132,HA1E,-0.1589,-0.6382,0.0,0.207527,,
BRD-K47419679,BRD-K47419679,VCAP,-0.1588,-0.6381,0.0,0.492438,,
SA-1973497,BRD-K45356824,MCF7,-0.1588,-0.6381,0.0,0.244322,,
sufentanil,BRD-K21547160,MCF7,-0.1588,-0.638,0.0,0.254745,Opioid receptor modulator,OPRM1|OPRD1|OPRK1
taselisib,BRD-K44844162,NALM6,-0.1588,-0.6379,0.0,0.548421,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
olomoucine,BRD-K82731415,A375,-0.1587,-0.6374,0.0,0.258476,CDK inhibitor,CDK1|CDK2|CDK5|MAPK1
LY-2603618,BRD-K14109347,NPC,-0.1587,-0.6374,0.0,0.357767,CHK inhibitor,CHEK1
aphidicolin,BRD-K85140930,HELA,-0.1587,-0.6377,0.0,0.269757,RNA synthesis inhibitor,
clomipramine,BRD-K52989797,VCAP,-0.1587,-0.6377,0.0,0.336893,Serotonin receptor antagonist,SLC6A4|SLC6A2|CYP2C19|GSTP1|HTR2A|HTR2B|HTR2C|SLC6A3
KIN001-055,BRD-K68407802,HEK293,-0.1586,-0.637,0.0,0.265404,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor,JAK3
BRD-K36333904,BRD-K36333904,HT29,-0.1586,-0.6371,0.0,0.457275,,
taranabant,BRD-K35169477,A549,-0.1585,-0.6369,0.0,0.216307,Cannabinoid receptor antagonist,CNR1
skepinone-l,BRD-K83607951,PC3,-0.1584,-0.6363,0.0,0.329621,P38 MAPK inhibitor,MAPK14|TNF
VTP-27999,BRD-K81694556,PC3,-0.1584,-0.6362,0.0,0.211715,Renin inhibitor,REN
sulfafurazole,BRD-K50859149,JURKAT,-0.1584,-0.6364,0.0,0.249072,Bacterial antifolate,
cimetidine,BRD-K34157611,NPC,-0.1584,-0.6364,0.0,0.204749,Histamine receptor antagonist,HRH2|SLC29A4|SLC47A1|SLC47A2
SA-1472548,BRD-K35841161,NKDBA,-0.1584,-0.6363,0.0,0.264459,,
DY-131,BRD-K62353524,ASC,-0.1583,-0.6358,0.0,0.263724,Estrogen receptor agonist,ESRRG|ESRRB|ESR2
ZD-2079,BRD-K64157027,PC3,-0.1583,-0.6358,0.0,0.246136,Adrenergic receptor agonist,ADRB3
BRD-K93406156,BRD-K93406156,VCAP,-0.1583,-0.6361,0.0,0.412608,,
VU-0415555-1,BRD-A42031983,A375,-0.1583,-0.6361,0.0,0.299116,,
brivanib,BRD-A21584801,HT29,-0.1582,-0.6355,0.0,0.256251,,
BRD-K74690444,BRD-K74690444,HEPG2,-0.1582,-0.6355,0.0,0.447179,,
cupferron,BRD-K32646222,A549,-0.1581,-0.6352,0.0,0.399156,,
CL-82198,BRD-K00675675,HEPG2,-0.1581,-0.6354,0.0,0.220058,Metalloproteinase inhibitor,MMP13
LY-456236,BRD-K87696786,HA1E,-0.1581,-0.6353,0.0,0.204849,Glutamate receptor antagonist,GRM1
alisertib,BRD-K75295174,HELA,-0.1581,-0.6352,0.0,0.27877,Aurora kinase inhibitor,AURKA
BRD-K00436546,BRD-K00436546,U2OS,-0.158,-0.6349,0.0,0.253604,,
CGI-1746,BRD-K62014504,MCF7,-0.158,-0.6347,0.0,0.317187,,
BRD-K97194666,BRD-K97194666,A549,-0.158,-0.6346,0.0,0.225972,,
BRD-K49525275,BRD-K49525275,VCAP,-0.1579,-0.6343,0.0,0.367841,,
catechin,BRD-K03600606,HA1E,-0.1578,-0.6339,0.0,0.215076,Beta secretase inhibitor|Fatty acid synthase inhibitor|LDL antioxidants,
CTS-1027,BRD-K53508936,HT29,-0.1577,-0.6335,0.0,0.205631,Metalloproteinase inhibitor,MMP13|MMP2|MMP3|MMP9|MMP12|MMP14|MMP8|MMP1
BRD-K18724229,BRD-K18724229,HT29,-0.1577,-0.6337,0.0,0.462953,,
reparixin,BRD-K58486055,HELA,-0.1577,-0.6335,0.0,0.301326,CC chemokine receptor antagonist,CXCR1|CXCR2
BAY-36-7620,BRD-K54704028,HCC515,-0.1576,-0.6332,0.0,0.246198,Glutamate receptor antagonist,GRM1
BRD-K14216332,BRD-K14216332,U2OS,-0.1576,-0.6331,0.0,0.328969,,
H-7,BRD-A55756846,MCF7,-0.1576,-0.6331,0.0,0.379177,PKA inhibitor,
BRD-K79213964,BRD-K79213964,U2OS,-0.1576,-0.6333,0.0,0.272833,,
BRD-K46849651,BRD-K46849651,VCAP,-0.1576,-0.6333,0.0,0.232022,,
BRD-A92439610,BRD-A92439610,HCC515,-0.1575,-0.6327,0.0,0.249662,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist,NR3C1|CYP3A5|CYP3A7
BRD-K37728465,BRD-K37728465,PC3,-0.1575,-0.6327,0.0,0.390337,,
staurosporine,BRD-K17953061,A375,-0.1575,-0.6329,0.0,0.790925,,
BRD-K70638773,BRD-K70638773,PC3,-0.1574,-0.6324,0.0,0.27185,,
BRD-A28105619,BRD-A28105619,MCF7,-0.1574,-0.6323,0.0,0.608192,,
BRD-K72732164,BRD-K72732164,VCAP,-0.1574,-0.6323,0.0,0.204849,,
BRD-K82906409,BRD-K82906409,VCAP,-0.1574,-0.6322,0.0,0.41387,,
BRD-K27290412,BRD-K27290412,HCC515,-0.1573,-0.6319,0.0,0.278764,,
GSK-2110183,BRD-K25412176,KMS34,-0.1573,-0.6321,0.0,0.774808,AKT inhibitor,
BRD-K77873562,BRD-K77873562,VCAP,-0.1572,-0.6317,0.0,0.260368,,
benzoin,BRD-A55748233,HEPG2,-0.1572,-0.6317,0.0,0.22701,,CES1
BRD-K59130924,BRD-K59130924,VCAP,-0.1572,-0.6316,0.0,0.255212,,
mifepristone,BRD-K37270826,SKB,-0.1572,-0.6316,0.0,0.281684,Glucocorticoid receptor antagonist|Progesterone receptor antagonist,PGR|NR3C1|AR|CYP2B6|CYP2C8|CYP3A5|CYP3A7|NR1I2
BRL-54443,BRD-K17868609,A375,-0.1572,-0.6314,0.0,0.271329,Serotonin receptor agonist,HTR1E|HTR1F
SA-85268,BRD-K22754681,MCF7,-0.1571,-0.6311,0.0,0.204549,,
verteporfin,BRD-M45964048,NPC,-0.1571,-0.631,0.0,0.21593,,
BRD-K89199943,BRD-K89199943,U2OS,-0.1571,-0.6309,0.0,0.220104,,
BRD-K69672299,BRD-K69672299,VCAP,-0.1571,-0.631,0.0,0.215693,,
AZD-5438,BRD-K72414522,MINO,-0.157,-0.6308,0.0,0.370154,CDK inhibitor,CCNB1|CCNE1|CDK1|CDK2|KCNH2
BRD-K92742972,BRD-K92742972,PC3,-0.157,-0.6307,0.0,0.374357,,
BRD-K48853221,BRD-K48853221,PC3,-0.1569,-0.6305,0.0,0.578111,,
SB-205384,BRD-A22707317,MCF7,-0.1569,-0.6305,0.0,0.313369,GABA receptor antagonist,GABRA3|GABRA5|GABRA6
BRD-K73261812,BRD-K73261812,HCC515,-0.1569,-0.6305,0.0,0.240278,Beta catenin inhibitor,CTNNB1
MW-STK33-2A,BRD-K30849099,MCF7,-0.1569,-0.6303,0.0,0.345287,,
BRD-K95779464,BRD-K95779464,MCF7,-0.1568,-0.63,0.0,0.326348,,
BRD-K22610673,BRD-K22610673,VCAP,-0.1568,-0.6301,0.0,0.322313,,
BRD-K85211514,BRD-K85211514,VCAP,-0.1568,-0.6299,0.0,0.284986,,
NVP-AEW541,BRD-K24696047,PC3,-0.1567,-0.6296,0.0,0.40508,IGF-1 inhibitor,IGF1R|INSR
BRD-K21897482,BRD-K21897482,U2OS,-0.1566,-0.629,0.0,0.486915,,
BRD-K26626929,BRD-K26626929,MCF7,-0.1564,-0.6283,0.0,0.243526,,
BRD-K80926963,BRD-K80926963,HT29,-0.1564,-0.6282,0.0,0.450221,,
PAC-1,BRD-K50841342,HA1E,-0.1564,-0.6282,0.0,0.228358,,
BRD-K05452595,BRD-K05452595,HCC515,-0.1564,-0.6282,0.0,0.368146,,
BRD-K71339761,BRD-K71339761,NPC,-0.1564,-0.6281,0.0,0.457543,,
BRD-K97936712,BRD-K97936712,HEPG2,-0.1563,-0.6279,0.0,0.445381,,
clofibric-acid,BRD-K19111024,SKB,-0.1563,-0.6279,0.0,0.286934,PPAR receptor agonist,PPARA
lacidipine,BRD-A52282606,VCAP,-0.1562,-0.6274,0.0,0.396108,,
BRD-K27475558,BRD-K27475558,A375,-0.1562,-0.6273,0.0,0.269955,,
fenretinide,BRD-K89085489,HCC515,-0.1562,-0.6274,0.0,0.255492,Apoptosis stimulant|Retinoid receptor agonist,RARA|CYP2C8|CYP3A5|RARG
BRD-K66115910,BRD-K66115910,VCAP,-0.1561,-0.6273,0.0,0.3135,,
AS-605240,BRD-K41895714,PC3,-0.1561,-0.6271,0.0,0.233082,PI3K inhibitor,PIK3CG
BRD-K92301463,BRD-K92301463,VCAP,-0.156,-0.6267,0.0,0.322122,Prostanoid receptor agonist,
BRD-K92503225,BRD-K92503225,U2OS,-0.156,-0.6265,0.0,0.484262,,
SQ-22536,BRD-A56987319,MCF7,-0.156,-0.6265,0.0,0.409698,Adenylyl cyclase inhibitor,ADCY5|ADCY1
BRD-A71707563,BRD-A71707563,HT29,-0.156,-0.6267,0.0,0.267037,,
bambuterol,BRD-A17462676,A375,-0.156,-0.6267,0.0,0.212976,Adrenergic receptor agonist,ADRB2|CYP2D6|BCHE
