pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
I-BET-762,BRD-K08109215,HAP1,-0.2613,-1.0954,0.7741,0.353789,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
SA-1458985,BRD-K75693278,MCF7,-0.2613,-1.0956,0.7747,0.249334,,
TG-101348,BRD-K12502280,PC3,-0.2613,-1.0953,0.7741,0.524794,JAK inhibitor|FLT3 inhibitor,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2
lasalocid,BRD-A72711497,HA1E,-0.2613,-1.0954,0.7741,0.551198,Bacterial permeability inducer,
BRD-K11987803,BRD-K11987803,ASC,-0.2613,-1.0955,0.7743,0.238562,,
vemurafenib,BRD-K56343971,MCF10A,-0.2612,-1.0952,0.7741,0.239181,RAF inhibitor,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1
BRD-K30523950,BRD-K30523950,VCAP,-0.2612,-1.0952,0.7741,0.246136,,
BRD-K46869836,BRD-K46869836,HA1E,-0.2612,-1.0948,0.7741,0.206044,,
PRX-08066,BRD-K16757695,A375,-0.2612,-1.095,0.7741,0.462929,Serotonin receptor antagonist,HTR2B
BRD-K61627029,BRD-K61627029,HCC515,-0.2612,-1.0948,0.7741,0.217064,,
BRD-K78599344,BRD-K78599344,U2OS,-0.2612,-1.0952,0.7741,0.303001,,
BRD-K00689442,BRD-K00689442,MCF7,-0.2612,-1.0951,0.7741,0.279954,,
bemesetron,BRD-A85587465,PC3,-0.2611,-1.0946,0.7736,0.236539,Serotonin receptor antagonist,HTR3A|HTR3B
gabapentin,BRD-K62737565,HEK293,-0.2611,-1.0945,0.7733,0.275014,Calcium channel blocker,CACNA2D1|CACNA2D2|CACNA1B|ADORA1|CACNA1A|CACNA1C|CACNA1D|CACNA1E|CACNA1F|CACNA1G|CACNA1H|CACNA1I|CACNA1S|CACNA2D3|CACNA2D4|CACNB1|CACNB2|CACNB3|CACNB4|CACNG1|CACNG2|CACNG3|CACNG4|CACNG5|CACNG6|CACNG7|CACNG8|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B
BRD-K67236950,BRD-K67236950,HA1E,-0.2611,-1.0946,0.7739,0.440762,,
ellipticine,BRD-K85985071,HCC515,-0.2611,-1.0945,0.7703,0.303355,Topoisomerase inhibitor,TOP2A|TOP2B
BRD-K61498099,BRD-K61498099,A549,-0.2611,-1.0945,0.7704,0.289789,,
tozasertib,BRD-K87947369,A375,-0.2611,-1.0945,0.769,0.453785,,
AZD-5438,BRD-K72414522,NALM6,-0.261,-1.0943,0.7671,0.484694,CDK inhibitor,CCNB1|CCNE1|CDK1|CDK2|KCNH2
S-ruxolitinib,BRD-K19601669,YAPC,-0.261,-1.0943,0.7672,0.271665,JAK inhibitor,
enoxacin,BRD-K78113049,HA1E,-0.261,-1.0941,0.7663,0.241441,Bacterial DNA Gyrase inhibitor,TOP2A
BRD-K67742177,BRD-K67742177,PC3,-0.2609,-1.0937,0.762,0.231029,,
BRD-K32188552,BRD-K32188552,HT29,-0.2609,-1.0938,0.7638,0.321455,,
ipsapirone,BRD-K90574421,HA1E,-0.2609,-1.0936,0.7616,0.306774,Serotonin receptor agonist,HTR1A
carbimazole,BRD-K87156652,YAPC,-0.2609,-1.0936,0.7616,0.279905,Antithyroid agent,TPO
GO-6976,BRD-K59304176,A375,-0.2609,-1.0936,0.7616,0.619069,,
BRD-K70638773,BRD-K70638773,PC3,-0.2608,-1.0931,0.7616,0.27185,,
lidoflazine,BRD-K62996583,YAPC,-0.2608,-1.0932,0.7616,0.260828,Calcium channel blocker,SCN1A|SCN3A|SLC29A1
aloisine,BRD-K51276371,HEPG2,-0.2607,-1.0928,0.7616,0.384995,,
apafant,BRD-K28115081,HA1E,-0.2607,-1.0928,0.7616,0.275293,Platelet activating factor receptor antagonist,PTAFR
BAY-61-3606,BRD-K53281329,JURKAT,-0.2607,-1.0927,0.7615,0.677172,Syk inhibitor,SYK
NAN-190,BRD-K69195780,HT29,-0.2607,-1.0927,0.7615,0.276924,Serotonin receptor agonist,HTR1A|ADRA1A|ADRA1B|ADRA1D|HTR1F
SKF-81297,BRD-A09828896,HCC515,-0.2607,-1.0927,0.7616,0.41927,Dopamine receptor agonist,DRD1|DRD5
BRD-K84924563,BRD-K84924563,HT29,-0.2607,-1.093,0.7616,0.293052,Glutamate receptor antagonist|Glutaminase inhibitor,
OTS-167,BRD-K53417444,MCF7,-0.2607,-1.093,0.7616,0.288915,Maternal embryonic leucine zipper kinase inhibitor,MELK
EX-527,BRD-K76964878,MCF7,-0.2607,-1.093,0.7616,0.42608,,
chloropyramine,BRD-K83257731,MCF7,-0.2607,-1.0928,0.7616,0.225306,Histamine receptor antagonist,HRH1
vardenafil,BRD-K13926615,MCF10A,-0.2606,-1.0927,0.7615,0.350968,Phosphodiesterase inhibitor,PDE5A|CYP2C19|CYP2C8|CYP3A5|PDE6G|PDE6H
BMS-754807,BRD-K13049116,NCIH508,-0.2606,-1.0926,0.7613,0.304415,IGF-1 inhibitor,IGF1R|AKT1
ilomastat,BRD-K51662849,HEPG2,-0.2605,-1.0922,0.757,0.446527,Matrix metalloprotease inhibitor,ACAN|ADAM28|MMP1|MMP12|MMP13|MMP14|MMP2|MMP3|MMP8|MMP9
CGP-52411,BRD-K13087974,HCC515,-0.2605,-1.0921,0.7522,0.200613,EGFR inhibitor,EGFR
apicidin,BRD-K64606589,ASC,-0.2605,-1.0919,0.7519,0.61264,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC8|HDAC10|HDAC11|HDAC4|HDAC5|HDAC6|HDAC7|HDAC9
BRD-K43649826,BRD-K43649826,U2OS,-0.2604,-1.0918,0.7519,0.38677,,
levomequitazine,BRD-A67616246,PC3,-0.2604,-1.0918,0.7519,0.257406,Histamine receptor antagonist,HRH1|HRH4|PDE4A
BRD-K81732150,BRD-K81732150,VCAP,-0.2604,-1.0917,0.7519,0.498454,,
BRD-K35133769,BRD-K35133769,HEPG2,-0.2604,-1.0918,0.7519,0.248019,,
BRD-K75308990,BRD-K75308990,PC3,-0.2604,-1.0918,0.7519,0.270196,,
zaleplon,BRD-K92657060,THP1,-0.2604,-1.0916,0.7517,0.246612,Benzodiazepine receptor agonist,GABRA1|AOX1|GABRB1|GABRG2|TSPO
prednisolone,BRD-A27887842,HA1E,-0.2603,-1.0914,0.7498,0.360924,Glucocorticoid receptor agonist,NR3C1|NR3C2|SERPINA6
BRD-K03371288,BRD-K03371288,U2OS,-0.2603,-1.0914,0.7498,0.207822,,
demeclocycline,BRD-A72130500,PC3,-0.2603,-1.0911,0.7494,0.285649,,
BRD-K10361096,BRD-K10361096,HA1E,-0.2603,-1.0913,0.7495,0.425744,,
BRD-K95552726,BRD-K95552726,MCF7,-0.2602,-1.0909,0.7494,0.213429,,
KU-C104248,BRD-K25320246,PC3,-0.2602,-1.091,0.7494,0.227415,,
BRD-K86623758,BRD-K86623758,U2OS,-0.2602,-1.0907,0.7494,0.242937,,
chelerythrine,BRD-K87904882,HUVEC,-0.2601,-1.0902,0.7482,0.207117,Protein kinase inhibitor,
genistein,BRD-K43797669,YAPC,-0.2601,-1.0906,0.7492,0.613081,Tyrosine kinase inhibitor,CFTR|ESR2|EGFR|ESR1|ESRRA|ESRRB|ESRRG|NCOA1|NCOA2|PPARG|PTK2B|TOP2A|TRPC5
BRD-K27483344,BRD-K27483344,U2OS,-0.2601,-1.0902,0.7479,0.214219,,
BRD-K56962853,BRD-K56962853,U2OS,-0.2601,-1.0902,0.748,0.217346,,
serotonin,BRD-K38580127,A549,-0.2601,-1.0903,0.7487,0.252918,Growth factor receptor activator,HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR4|HTR5A|HTR6|HTR7|DRD1|DRD5|HTR1E|HTR1F|SLC36A1
AP-26113,BRD-K56032964,A375,-0.26,-1.0902,0.7479,0.297974,ALK inhibitor,ALK|EGFR
oxiconazole,BRD-K56104152,HEK293,-0.26,-1.0898,0.7459,0.325928,Bacterial cell wall synthesis inhibitor,
hypericin,BRD-K29673530,A549,-0.26,-1.0898,0.7459,0.219754,Tyrosine kinase inhibitor,
BRD-K63376220,BRD-K63376220,HEPG2,-0.26,-1.0898,0.7459,0.243,,
malonoben,BRD-K38477985,U2OS,-0.26,-1.09,0.7463,0.331153,Protein tyrosine kinase inhibitor,EGFR
amonafide,BRD-K56334280,PC3,-0.26,-1.09,0.7462,0.425179,Topoisomerase inhibitor,TOP2A|TOP2B
birinapant,BRD-K71221037,MDAMB231,-0.26,-1.0901,0.7466,0.613668,XIAP inhibitor,BIRC2|XIAP|BIRC3
SA-422830,BRD-K60558220,VCAP,-0.26,-1.0901,0.7466,0.218753,,
BRD-K51951665,BRD-K51951665,U2OS,-0.26,-1.0899,0.7462,0.261661,,
BRD-K89637195,BRD-K89637195,MCF7,-0.26,-1.0899,0.746,0.267343,,
ritodrine,BRD-A59174698,HT29,-0.2599,-1.0897,0.7458,0.257534,Adrenergic receptor agonist,ADRB2
bexarotene,BRD-K92441787,MCF7,-0.2599,-1.0896,0.7458,0.412385,Retinoid receptor agonist,RXRA|RXRB|RXRG|ABCA1|CYP2C8|CYP3A4
dutasteride,BRD-K28984613,A375,-0.2599,-1.0897,0.7458,0.299273,5-alpha reductase inhibitor,SRD5A1|SRD5A2|CYP3A5
BRD-K90806964,BRD-K90806964,U2OS,-0.2599,-1.0897,0.7458,0.275926,,
BRD-K81647657,BRD-K81647657,HT29,-0.2599,-1.0895,0.7458,0.202956,PI3K inhibitor,
phensuximide,BRD-A18043272,PC3,-0.2598,-1.0893,0.7458,0.339713,Succinimide antiepileptic,CACNA1G|CACNA1H|CACNA1I
BRD-K49791723,BRD-K49791723,A375,-0.2598,-1.0893,0.7458,0.252355,,
BRD-K88671928,BRD-K88671928,U2OS,-0.2598,-1.0891,0.7458,0.236539,,
BRD-K03354008,BRD-K03354008,A375,-0.2598,-1.089,0.7458,0.20335,,
CC-401,BRD-K45746021,MDAMB231,-0.2598,-1.0889,0.7458,0.224016,JNK inhibitor,MAPK8
enzastaurin,BRD-K79404599,YAPC,-0.2598,-1.089,0.7458,0.537314,PKC inhibitor,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG
methazolamide,BRD-K13356952,HELA,-0.2598,-1.089,0.7458,0.296941,Carbonic anhydrase inhibitor,CA1|CA2|CA4|CA7|INS|CA12|CA14
BRD-K94199083,BRD-K94199083,NALM6,-0.2598,-1.0891,0.7458,0.562187,,
BW-B70C,BRD-A68891053,SKB,-0.2597,-1.0889,0.7458,0.273076,,
BRD-K94991378,BRD-K94991378,HCC515,-0.2597,-1.0887,0.7456,0.462389,,
BRD-K91041732,BRD-K91041732,A549,-0.2597,-1.0887,0.7457,0.661287,,
regorafenib,BRD-K16730910,HCC515,-0.2597,-1.0889,0.7458,0.562586,FGFR inhibitor|KIT inhibitor|PDGFR inhibitor|RAF inhibitor|RET inhibitor|VEGFR inhibitor,KDR|KIT|RET|FLT1|FLT4|PDGFRA|TEK|BRAF|ABL1|DDR2|FGFR1|FGFR2|FRK|MAPK11|PDGFRB|RAF1|CYP2B6|CYP2C19|CYP2C8|FGF2|EPHA2|NTRK1
BRD-K21001652,BRD-K21001652,MCF7,-0.2597,-1.0888,0.7457,0.345524,,
3-Cl-AHPC,BRD-A09890259,HA1E,-0.2596,-1.0885,0.7453,0.411293,,
SU-11274,BRD-K02965346,A549,-0.2596,-1.0883,0.745,0.28788,HGF receptor inhibitor|Tyrosine kinase inhibitor,MET
BRD-K52001172,BRD-K52001172,HCC515,-0.2596,-1.0883,0.745,0.294184,,
dilazep,BRD-K48722258,MDAMB231,-0.2596,-1.0884,0.7452,0.317318,Adenosine receptor antagonist,SLC29A1|CACNA1C
BRD-K93116089,BRD-K93116089,MCF7,-0.2596,-1.0885,0.7453,0.232616,,
BRD-K37461197,BRD-K37461197,HCC515,-0.2596,-1.0882,0.7449,0.352496,,
BRD-K17712926,BRD-K17712926,VCAP,-0.2595,-1.0879,0.7445,0.246323,,
BRD-K56243496,BRD-K56243496,PC3,-0.2595,-1.0878,0.7444,0.220148,,
BRD-K79382620,BRD-K79382620,MCF7,-0.2595,-1.088,0.7445,0.228626,,
BIX-01294,BRD-K26818574,A375,-0.2595,-1.088,0.7446,0.525738,DNA inhibitor|Histone lysine methyltransferase inhibitor,EHMT2|EHMT1
racecadotril,BRD-A08187463,HELA,-0.2595,-1.0879,0.7445,0.516466,Enkephalinase inhibitor,MME
MK-0893,BRD-K16732600,A375,-0.2594,-1.0876,0.7442,0.403006,Glucagon receptor antagonist,GCGR
BRD-K69672299,BRD-K69672299,U2OS,-0.2594,-1.0873,0.744,0.207822,,
ZD-7114,BRD-K28971625,PC3,-0.2594,-1.0876,0.7442,0.246274,Adrenergic receptor agonist,ADRB3
levcromakalim,BRD-K24526313,HA1E,-0.2593,-1.0872,0.744,0.238798,Potassium channel activator,KCNJ8|ABCC9|KCNJ5
BRD-K53335770,BRD-K53335770,VCAP,-0.2593,-1.087,0.7438,0.207527,,
apigenin,BRD-K01493881,HA1E,-0.2593,-1.0869,0.7435,0.211915,Casein kinase inhibitor|Cell proliferation inhibitor|Cytochrome P450 inhibitor,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1
cycloheximide,BRD-K36055864,PC3,-0.2593,-1.0869,0.7436,0.553996,Protein synthesis inhibitor,GSK3B|RPL3
emodic-acid,BRD-K94841585,HCC515,-0.2592,-1.0866,0.7432,0.290863,Laxative,
BRD-K14437503,BRD-K14437503,VCAP,-0.2592,-1.0868,0.7434,0.220429,,
BRD-K97651142,BRD-K97651142,A549,-0.2592,-1.0868,0.7433,0.50456,,
BRD-K34533029,BRD-K34533029,HCC515,-0.2592,-1.0865,0.7432,0.302951,EGFR inhibitor,EGFR
BRD-K71917235,BRD-K71917235,HT29,-0.2592,-1.0865,0.7432,0.26025,,
BRD-K23682005,BRD-K23682005,A375,-0.2592,-1.0865,0.7432,0.270631,,
vinpocetine,BRD-A19374631,HEPG2,-0.2591,-1.0863,0.7432,0.455987,,
PJ-34,BRD-K11853856,PC3,-0.2591,-1.0864,0.7432,0.407164,PARP inhibitor,EEF2|PARP1|PARP15|PARP3
MK-0893,BRD-K16732600,HELA,-0.2591,-1.0864,0.7432,0.381055,Glucagon receptor antagonist,GCGR
AZD-5438,BRD-K72414522,SKMEL5,-0.2591,-1.0863,0.7432,0.687011,CDK inhibitor,CCNB1|CCNE1|CDK1|CDK2|KCNH2
BRD-K41492504,BRD-K41492504,U2OS,-0.2591,-1.0863,0.7432,0.266692,,
BRD-K29571884,BRD-K29571884,U2OS,-0.2591,-1.0864,0.7432,0.21645,,
edoxaban,BRD-K29322660,HELA,-0.2591,-1.0861,0.7432,0.480157,Coagulation factor inhibitor,F10|CYP3A5
endecaphyllin-x,BRD-K54728231,HA1E,-0.2591,-1.0862,0.7432,0.277736,,
HDAC1-selective,BRD-K85133207,HCC515,-0.2591,-1.0861,0.7432,0.207749,HDAC inhibitor,
BRD-K48332223,BRD-K48332223,U2OS,-0.259,-1.086,0.7432,0.22308,,
streptozotocin,BRD-A25576662,A375,-0.259,-1.0857,0.7432,0.204449,,
BRD-K08460070,BRD-K08460070,PC3,-0.259,-1.0859,0.7432,0.214695,,
BRD-K18059238,BRD-K18059238,HT29,-0.259,-1.0857,0.7432,0.2338,Cyclooxygenase inhibitor|Prostanoid receptor agonist,TBXAS1|PTGS1|PTGS2
BRD-K28636199,BRD-K28636199,U2OS,-0.259,-1.0857,0.7432,0.252958,,
AT-7519,BRD-K13390322,A549,-0.2589,-1.0854,0.7432,0.238804,CDK inhibitor|Cell cycle inhibitor,CDK2|CDK1|CDK9|CDK4|CDK5|CDK6
cyproheptadine,BRD-K28143534,HEPG2,-0.2588,-1.0848,0.742,0.210899,Histamine receptor antagonist,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7
BRD-K85670329,BRD-K85670329,VCAP,-0.2588,-1.085,0.7431,0.228089,,
withaferin-a,BRD-K88378636,LNCAP,-0.2588,-1.085,0.7431,0.461171,IKK inhibitor,IKBKB|NAMPT
BRD-K39208132,BRD-K39208132,A375,-0.2588,-1.0849,0.7426,0.200358,,
rasagiline,BRD-K58114536,A375,-0.2587,-1.0844,0.74,0.225682,Monoamine oxidase inhibitor,MAOB|BCL2
BRD-A04287157,BRD-A04287157,HEPG2,-0.2587,-1.0844,0.7403,0.302951,,
KU-C104545N,BRD-K37057377,HCC515,-0.2587,-1.0844,0.7401,0.201832,,
estrone,BRD-K81839095,HT29,-0.2587,-1.0846,0.7414,0.239226,Estrogen receptor agonist,ESR1|ESR2
cycloheximide,BRD-A62184259,MCF7,-0.2587,-1.0845,0.741,0.606087,,
SB-743921,BRD-K68532323,HCC515,-0.2587,-1.0847,0.7416,0.37854,Kinesin inhibitor,KIF11
clofibrate,BRD-K45252063,THP1,-0.2587,-1.0846,0.7414,0.369178,PPAR receptor agonist,PPARA|LPL
clopidogrel,BRD-K27721098,HA1E,-0.2586,-1.0843,0.7388,0.460572,Purinergic receptor antagonist,P2RY12|CYP2B6|CYP2C19|CYP3A5
SMER-28,BRD-K08478539,MCF7,-0.2586,-1.0842,0.7382,0.232466,Autophagy inducer,SNCA
BRD-K04923131,BRD-K04923131,SKBR3,-0.2586,-1.0842,0.738,0.427505,GSK inhibitor|Lipoxygenase inhibitor,GSK3B|ALOX5|GSK3A
BRD-K62459624,BRD-K62459624,ASC,-0.2586,-1.084,0.737,0.481477,,
BRD-K71726959,BRD-K71726959,A549,-0.2586,-1.084,0.7369,0.477082,,
MW-STK33-1A,BRD-K22832646,HEPG2,-0.2586,-1.084,0.7367,0.300068,,
BRD-K10421834,BRD-K10421834,PC3,-0.2586,-1.0843,0.7393,0.235109,,
BRD-K90219001,BRD-K90219001,HA1E,-0.2586,-1.0843,0.7391,0.366769,,
veliparib,BRD-K87142802,PC3,-0.2586,-1.084,0.7365,0.302116,PARP inhibitor,PARP1|PARP2
lansoprazole,BRD-A49172652,U2OS,-0.2586,-1.0839,0.7364,0.411988,Proton pump inhibitor,ATP4A|CYP2C19|CYP3A4|CYP3A5|ATP4B
rotenone,BRD-K08316444,A375,-0.2585,-1.0837,0.7357,0.385353,Mitochondrial inhibitor,MT-ND1
rigosertib,BRD-K55187425,CD34,-0.2585,-1.0837,0.7356,0.477559,Cell cycle inhibitor|PLK inhibitor,PLK1|MCL1
BRD-K15882320,BRD-K15882320,U2OS,-0.2585,-1.0836,0.7355,0.225587,,
BRD-K45124535,BRD-K45124535,VCAP,-0.2584,-1.0834,0.7353,0.279643,,
estradiol,BRD-A18917088,ASC,-0.2584,-1.0835,0.7354,0.212204,Estrogen receptor agonist,ESR1|ESR2|NR1I2|CYP2B6|CYP2C19|CYP2C8|CYP2E1|CYP3A5|CYP3A7|GPER1|KCNMA1
BRD-K19418153,BRD-K19418153,HCC515,-0.2584,-1.0833,0.7352,0.360924,,
BRD-K76559855,BRD-K76559855,VCAP,-0.2584,-1.0834,0.7353,0.217275,,
PNU-74654,BRD-K30707190,HT29,-0.2584,-1.0831,0.7341,0.225364,Beta catenin inhibitor,CTNNB1|TCF4
TWS-119,BRD-K94176593,HS578T,-0.2584,-1.0832,0.7347,0.372233,GSK inhibitor,GSK3B|JUN|MYC
hispidin,BRD-K07325606,ASC,-0.2584,-1.0832,0.735,0.282463,PKC inhibitor,PRKCB
ATN-161,BRD-K00521308,YAPC,-0.2584,-1.0833,0.7351,0.400475,Integrin inhibitor,ITGA5|ITGAV|ITGB1|ITGB3|ITGB5
BRD-K23801936,BRD-K23801936,VCAP,-0.2583,-1.083,0.7333,0.202591,,
NVP-BGJ398,BRD-K42728290,HUVEC,-0.2583,-1.083,0.7333,0.423887,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
U-54494A,BRD-K20995441,HT29,-0.2583,-1.0829,0.7329,0.26579,Opioid receptor agonist,OPRK1
BRD-K69569876,BRD-K69569876,U2OS,-0.2583,-1.0827,0.7326,0.335936,,
erastin,BRD-A25004090,HT29,-0.2583,-1.0829,0.7329,0.293679,Ion channel antagonist,VDAC2
BRD-K47490989,BRD-K47490989,HCC515,-0.2583,-1.083,0.733,0.240462,,
BRD-K45481924,BRD-K45481924,PC3,-0.2582,-1.0825,0.7321,0.447625,,
BRD-K79020643,BRD-K79020643,U2OS,-0.2582,-1.0824,0.7319,0.244761,,
SZ-4TA2,BRD-K55125219,PC3,-0.2582,-1.0825,0.7323,0.213788,,
BRD-K57328348,BRD-K57328348,VCAP,-0.2582,-1.0826,0.7324,0.396908,,
tyrphostin-47,BRD-K96778649,ASC,-0.2582,-1.0824,0.7318,0.20878,EGFR inhibitor,EGFR
BRD-K86467057,BRD-K86467057,U2OS,-0.2581,-1.0821,0.7307,0.240781,,
nimesulide,BRD-K76775527,PC3,-0.2581,-1.0819,0.7302,0.435422,Cyclooxygenase inhibitor,PTGS2|LTF|PLA2G2E|PTGS1
withaferin-a,BRD-A52193669,PC3,-0.2581,-1.0818,0.7302,0.699072,,
prednisone,BRD-K85883481,A549,-0.2581,-1.0819,0.7302,0.230896,Glucocorticoid receptor agonist,NR3C1|HSD11B1
BRD-K37461197,BRD-K37461197,A375,-0.2581,-1.0819,0.7302,0.391826,,
MW-RAS14,BRD-A77328124,HA1E,-0.2581,-1.0819,0.7302,0.241078,,
SA-424577,BRD-K76042595,MCF7,-0.2581,-1.082,0.7305,0.565993,,
BRD-K13352537,BRD-K13352537,U2OS,-0.258,-1.0815,0.7302,0.210244,,
BRD-K95549765,BRD-K95549765,A375,-0.258,-1.0816,0.7302,0.215561,,
BRD-K79750489,BRD-K79750489,U2OS,-0.258,-1.0814,0.7301,0.235521,,
manumycin-a,BRD-A77216878,KMS34,-0.258,-1.0814,0.7302,0.83916,,
BRD-K21064560,BRD-K21064560,HEPG2,-0.258,-1.0817,0.7302,0.375148,,
MMPX,BRD-K53878242,MCF7,-0.258,-1.0816,0.7302,0.384357,,
ganaxolone,BRD-K28217197,HA1E,-0.258,-1.0817,0.7302,0.290699,GABA receptor antagonist,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6
BRD-K51267267,BRD-K51267267,HA1E,-0.258,-1.0818,0.7302,0.256769,,
SA-1472702,BRD-K14091022,HA1E,-0.2579,-1.0813,0.7288,0.288498,,
ambroxol,BRD-K56558538,MCF7,-0.2579,-1.0812,0.727,0.256188,Sodium channel inhibitor,GBA|CYP3A4
ketoconazole,BRD-A38350138,HELA,-0.2579,-1.0813,0.7297,0.298127,Sterol demethylase inhibitor,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
BRD-K05684908,BRD-K05684908,HT29,-0.2579,-1.0813,0.7296,0.211335,,
BRD-K63157607,BRD-K63157607,PC3,-0.2579,-1.0812,0.7271,0.411293,,
hemado,BRD-A00267231,HA1E,-0.2579,-1.0812,0.7274,0.361603,,
CAM-9-021,BRD-K05563014,HA1E,-0.2579,-1.0811,0.7236,0.209586,,
econazole,BRD-A51820102,HA1E,-0.2579,-1.0812,0.7279,0.724321,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5
BRD-K97194822,BRD-K97194822,PC3,-0.2579,-1.081,0.7236,0.320882,,
BRD-K25473383,BRD-K25473383,PC3,-0.2578,-1.0809,0.7236,0.25231,,
BRD-K31538032,BRD-K31538032,U2OS,-0.2578,-1.0808,0.7236,0.37392,,
paclitaxel,BRD-A28746609,HBL1,-0.2578,-1.0808,0.7236,0.270215,Tubulin inhibitor,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1
cycloheximide,BRD-K36055864,ASC,-0.2578,-1.0809,0.7236,0.405408,Protein synthesis inhibitor,GSK3B|RPL3
SB-743921,BRD-K68532323,HA1E,-0.2578,-1.0806,0.7236,0.474999,Kinesin inhibitor,KIF11
BRD-K76381171,BRD-K76381171,A375,-0.2578,-1.0806,0.7236,0.750814,,
NP-010914,BRD-K63425657,HT29,-0.2578,-1.0806,0.7236,0.35238,,
BI-9564,BRD-K94980062,PC3,-0.2578,-1.0807,0.7236,0.208804,,
API-001,BRD-K26325692,HEK293,-0.2577,-1.0803,0.7236,0.233301,Sigma receptor antagonist,SIGMAR1
epirubicin,BRD-K56844688,HELA,-0.2577,-1.0804,0.7236,0.266677,Topoisomerase inhibitor,TOP2A|CHD1
BRD-K74974393,BRD-K74974393,HEPG2,-0.2577,-1.0802,0.7236,0.226514,,
BRD-K07762528,BRD-K07762528,U2OS,-0.2577,-1.0805,0.7236,0.265847,,
SA-25547,BRD-K96076993,HA1E,-0.2576,-1.0798,0.7236,0.473695,,
PF-543,BRD-K79877282,HCC515,-0.2576,-1.0797,0.7236,0.237575,Sphingosine kinase inhibitor,SPHK1
BRD-K10879245,BRD-K10879245,VCAP,-0.2576,-1.08,0.7236,0.235296,,
BRD-K42543304,BRD-K42543304,HA1E,-0.2575,-1.0795,0.7224,0.27803,,
BRD-K56923419,BRD-K56923419,HEPG2,-0.2575,-1.0795,0.7218,0.218823,,
XMD-892,BRD-K50387473,PC3,-0.2575,-1.0796,0.723,0.472809,MAP kinase inhibitor,
BRD-K36269259,BRD-K36269259,NPC,-0.2575,-1.0796,0.7232,0.237187,,
BRD-K58719548,BRD-K58719548,U2OS,-0.2575,-1.0796,0.7233,0.223835,,
paxilline,BRD-K38251852,HCC515,-0.2575,-1.0795,0.7224,0.306374,Potassium channel antagonist,KCNMA1
BRD-K45627302,BRD-K45627302,A375,-0.2574,-1.0789,0.721,0.338283,,
L-701252,BRD-K10176267,HA1E,-0.2574,-1.0789,0.721,0.307374,Glutamate receptor antagonist,GRIN1
620_7033_4267,BRD-A14564019,A549,-0.2574,-1.079,0.721,0.210171,,
BRD-K43216840,BRD-K43216840,HCC515,-0.2574,-1.079,0.721,0.233056,,
lysergol,BRD-K27871032,HCC515,-0.2573,-1.0785,0.7172,0.228358,Ergoline alkaloid,
Ro-25-6981,BRD-K51541829,PC3,-0.2573,-1.0787,0.7208,0.292545,Vesicular monoamine transporter inhibitor,GRIN2B|SLC18A2
BRD-K37132815,BRD-K37132815,HEPG2,-0.2573,-1.0787,0.7208,0.239504,,
BRD-A89859721,BRD-A89859721,HEPG2,-0.2573,-1.0787,0.721,0.296951,,
BRD-K29547381,BRD-K29547381,U2OS,-0.2573,-1.0788,0.721,0.210899,,
BRD-A98444709,BRD-A98444709,A375,-0.2573,-1.0788,0.721,0.22154,,
LY-2603618,BRD-K14109347,A549,-0.2572,-1.0782,0.7159,0.385857,CHK inhibitor,CHEK1
BRD-K34576879,BRD-K34576879,VCAP,-0.2572,-1.0784,0.7167,0.242263,,
foretinib,BRD-K03449891,HEK293,-0.2572,-1.0782,0.7157,0.287441,VEGFR inhibitor,KDR|MET|AXL|FLT3|KIT|MST1R|TEK|FLT1|FLT4
CAY-10594,BRD-K61662457,VCAP,-0.2572,-1.0782,0.7157,0.300204,Phospholipase inhibitor,PLD2
captopril,BRD-K54529596,PC3,-0.2572,-1.0782,0.7158,0.307723,ACE inhibitor,ACE|LTA4H|MMP2|MMP9
JAS07-006,BRD-K57285282,HT29,-0.2572,-1.0783,0.7161,0.251153,,
GW-843682X,BRD-K90382497,NALM6,-0.2571,-1.0779,0.7154,0.45685,PLK inhibitor,
BRD-K44635753,BRD-K44635753,HT29,-0.2571,-1.0779,0.7154,0.22477,,
