pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
emodin,BRD-K58685305,A549,-0.3039,-1.2738,1.4378,0.322931,11-beta-HSD1 inhibitor,CSNK2A1|CSNK2A2|CSNK2B|IL6|PTP4A3
BIX-02189,BRD-K73368362,A549,-0.3038,-1.2738,1.4378,0.211191,MEK inhibitor,MAP2K5|MAPK7
KO-143,BRD-K64642496,U937,-0.3037,-1.2732,1.4378,0.331539,Breast cancer resistance protein inhibitor,ABCG2|ABCB1|ABCC1
ebselen,BRD-K29359156,A375,-0.3036,-1.2728,1.4378,0.270631,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor,LTB4R|NOX3|ALB
flurofamide,BRD-K67445247,A375,-0.3033,-1.2717,1.4378,0.240845,Urease inhibitor,
BRD-K76674262,BRD-K76674262,HT29,-0.303,-1.27,1.4378,0.441206,Protein synthesis inhibitor,RPL3
selumetinib,BRD-K57080016,MINO,-0.3029,-1.2699,1.4378,0.235521,MEK inhibitor,MAP2K1|MAP2K2
SB-705498,BRD-K65991129,HA1E,-0.3029,-1.2699,1.4378,0.217165,TRPV antagonist,TRPV1
ketanserin,BRD-K49671696,HELA,-0.3028,-1.2696,1.4378,0.215712,Serotonin receptor antagonist,HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2B|HTR5A|HTR7|SLC18A1|SLC18A2
BRD-K76674262,BRD-K76674262,YAPC,-0.3027,-1.2692,1.4378,0.43163,Protein synthesis inhibitor,RPL3
TW-37,BRD-K28360340,A375,-0.3027,-1.2691,1.4378,0.398835,BCL inhibitor,BCL2|BCL2L1|MCL1
BRD-K74305673,BRD-K74305673,MCF10A,-0.3027,-1.2688,1.4378,0.387017,IKK inhibitor|NFKB inhibitor,
XBD-173,BRD-K45875383,HA1E,-0.3027,-1.269,1.4378,0.513214,Benzodiazepine receptor agonist,
homosalate,BRD-A34751532,A375,-0.3025,-1.2682,1.4378,0.210511,HSP inducer,
piroxicam,BRD-A57382968,HT29,-0.3024,-1.2679,1.4378,0.269137,Cyclooxygenase inhibitor,PTGS2|PTGS1
methocarbamol,BRD-A31521121,PC3,-0.3024,-1.2679,1.4378,0.355176,Muscle relaxant,CA1
tacalcitol,BRD-K73237276,A375,-0.3024,-1.2679,1.4378,0.214891,Vitamin D receptor agonist,VDR
fostamatinib,BRD-K20285085,SKBR3,-0.3023,-1.2675,1.4378,0.219499,Syk inhibitor,
BAPTA-AM,BRD-K40919711,HA1E,-0.3023,-1.2672,1.4378,0.367799,Potassium channel antagonist,
celastrol,BRD-A80960055,A375,-0.3022,-1.2669,1.4378,0.241264,Anti-inflammatory|Antioxidant|HSP inhibitor|NFKB inhibitor|Topoisomerase inhibitor,
PKCbeta-inhibitor,BRD-K89687904,HA1E,-0.3021,-1.2663,1.4378,0.295294,PKC inhibitor,
tecastemizole,BRD-K48195801,PC3,-0.302,-1.266,1.4378,0.217925,Histamine receptor antagonist,HRH1|KCNH2
crenolanib,BRD-K22127577,PC3,-0.302,-1.2659,1.4378,0.349152,PDGFR inhibitor,PDGFRB|PDGFRA|CSF1R|FLT3|KIT
LY-2603618,BRD-K14109347,HA1E,-0.302,-1.2662,1.4378,0.303385,CHK inhibitor,CHEK1
bisoprolol,BRD-A89175223,YAPC,-0.3019,-1.2656,1.4378,0.441215,Adrenergic receptor antagonist,ADRB1|ADRB2
chrysin,BRD-K22861715,HELA,-0.3019,-1.2657,1.4378,0.549997,Breast cancer resistance protein inhibitor,ABCG2|AKR1B1|CDK6|CYP19A1|CYP1B1
niclosamide,BRD-K35960502,U937,-0.3017,-1.2646,1.4378,0.502631,DNA inhibitor|STAT inhibitor,STAT3
I-BET-762,BRD-K08109215,BJAB,-0.3017,-1.2648,1.4378,0.59598,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
VE-821,BRD-K26756394,HELA,-0.3016,-1.2645,1.4378,0.276782,ATR kinase inhibitor,ATR
docetaxel,BRD-K30577245,MINO,-0.3016,-1.2645,1.4378,0.717824,Tubulin inhibitor,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
acifran,BRD-A29520968,HUVEC,-0.3014,-1.2635,1.4378,0.254883,Cholesterol inhibitor,HCAR2|HCAR3
josamycin,BRD-K25837718,HA1E,-0.3013,-1.263,1.4378,0.374255,Bacterial 50S ribosomal subunit inhibitor,
edaravone,BRD-K35458079,SKMEL5,-0.3012,-1.2626,1.4378,0.209673,Nootropic agent,BCL2
PRX-08066,BRD-K16757695,HELA,-0.301,-1.2617,1.4378,0.31868,Serotonin receptor antagonist,HTR2B
ruxolitinib,BRD-K53972329,A549,-0.301,-1.2617,1.4378,0.377309,JAK inhibitor,JAK1|JAK2|TYK2|JAK3
reversine,BRD-K77286328,A375,-0.301,-1.262,1.4378,0.212995,Aurora kinase inhibitor,AURKB|ADORA3|AURKA|INCENP|MAP2K1
NSC-23766,BRD-A80213327,PC3,-0.3008,-1.2609,1.4378,0.380898,Ras GTPase inhibitor,
gliclazide,BRD-A61154809,HT29,-0.3007,-1.2607,1.4378,0.550617,ATP channel blocker|Insulin secretagogue,ABCC8|KCNJ11|VEGFA
exemestane,BRD-K33425534,PC3,-0.3006,-1.2604,1.4378,0.392256,Aromatase inhibitor,CYP19A1
SB-431542,BRD-K67298865,PC3,-0.3006,-1.2601,1.4378,0.232463,TGF-beta receptor inhibitor,TGFBR1|ACVR1C|ACVR1B
PKCbeta-inhibitor,BRD-K89687904,HCC515,-0.3006,-1.2602,1.4378,0.244321,PKC inhibitor,
XBD-173,BRD-K45875383,YAPC,-0.3,-1.2575,1.4349,0.415714,Benzodiazepine receptor agonist,
ritodrine,BRD-A59174698,PC3,-0.3,-1.2578,1.4368,0.333617,Adrenergic receptor agonist,ADRB2
ebselen,BRD-K29359156,HA1E,-0.2997,-1.2564,1.4181,0.537318,Cyclooxygenase inhibitor|Glutathione peroxidase agonist|H+/K+-ATPase inhibitor|Nitric oxide synthase inhibitor,LTB4R|NOX3|ALB
nimesulide,BRD-K76775527,A549,-0.2996,-1.256,1.4112,0.289392,Cyclooxygenase inhibitor,PTGS2|LTF|PLA2G2E|PTGS1
BRD-K95676198,BRD-K95676198,HCC515,-0.2994,-1.2553,1.4028,0.294687,JAK inhibitor,
exemestane,BRD-A73741725,PC3,-0.2993,-1.2547,1.3989,0.286836,Aromatase inhibitor,CYP19A1
talnetant,BRD-K47095176,HA1E,-0.2992,-1.2544,1.3977,0.266237,Tachykinin antagonist,TACR3|TACR2
GW-843682X,BRD-K90382497,SKMEL5,-0.2992,-1.2543,1.3973,0.300511,PLK inhibitor,
apocynin,BRD-K64990520,HELA,-0.2989,-1.2532,1.3942,0.247141,NADPH inhibitor,NOX3|NOX4
XAV-939,BRD-K12762134,A549,-0.2989,-1.2529,1.3935,0.252229,Tankyrase inhibitor,TNKS|TNKS2
reboxetine,BRD-M39350793,MDAMB231,-0.2989,-1.2531,1.3939,0.296508,Adrenergic receptor antagonist,SLC6A2
exemestane,BRD-A73741725,A549,-0.2989,-1.2532,1.3942,0.313734,Aromatase inhibitor,CYP19A1
dopamine,BRD-K43887077,VCAP,-0.2987,-1.2524,1.3926,0.246696,Dopamine receptor agonist,DRD2|DRD1|DRD3|DRD4|DRD5|DBH|HTR1A|HTR7|SLC6A2|SLC6A3|SLC6A4
phenytoin,BRD-K55930204,JURKAT,-0.2987,-1.2524,1.3926,0.284188,Hydantoin antiepileptic,SCN1A|SCN2A|SCN5A|ABCB1|CYP2B6|CYP2C19|CYP3A4|SCN10A|SCN11A|SCN3A|SCN4A|SCN7A|SCN8A|SCN9A
manumycin-a,BRD-K78599730,A549,-0.2987,-1.2524,1.3926,0.255492,Farnesyltransferase inhibitor|NFKB inhibitor,FNTA|IKBKB
baricitinib,BRD-K53581288,MCF10A,-0.2986,-1.2518,1.392,0.280501,JAK inhibitor,JAK1|JAK2
fostamatinib,BRD-K20285085,LNCAP,-0.2985,-1.2514,1.3914,0.337035,Syk inhibitor,
amsacrine,BRD-K68346641,YAPC,-0.2984,-1.2509,1.3909,0.703908,Topoisomerase inhibitor,TOP2A|KCNH2
BRD-A20131130,BRD-A20131130,A375,-0.2984,-1.2508,1.3908,0.227735,Adenylyl cyclase inhibitor,
hydroflumethiazide,BRD-K36862742,THP1,-0.2983,-1.2506,1.3904,0.251031,Sodium channel inhibitor,SLC12A1|ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A3
BRD-K68336408,BRD-K68336408,U937,-0.298,-1.2492,1.3869,0.389903,EGFR inhibitor,EGFR|MAPK14
nimesulide,BRD-K76775527,A375,-0.2979,-1.2489,1.3859,0.379996,Cyclooxygenase inhibitor,PTGS2|LTF|PLA2G2E|PTGS1
palbociclib,BRD-K51313569,HEPG2,-0.2979,-1.2491,1.3863,0.263297,CDK inhibitor,CDK4|CDK6|CCND3
dacinostat,BRD-K56957086,ASC,-0.2979,-1.2488,1.3855,0.595819,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
amineptine,BRD-K24219278,YAPC,-0.2979,-1.2489,1.3856,0.201958,Dopamine receptor agonist,SLC6A2|SLC6A4
L-citrulline,BRD-A12237696,HT29,-0.2977,-1.248,1.3829,0.2215,Nitric oxide stimulant,
SB-203580,BRD-A37704979,HME1,-0.2977,-1.248,1.3828,0.256015,P38 MAPK inhibitor,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF
quizartinib,BRD-K93918653,HELA,-0.2976,-1.2474,1.3807,0.263972,FLT3 inhibitor,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB
fosfosal,BRD-K28687144,A375,-0.2973,-1.2465,1.3767,0.329621,Phosphodiesterase inhibitor,PTGS1|PTGS2|PDE4A|PDE4B|PDE4C|PDE4D
enrofloxacin,BRD-K76534306,MCF7,-0.2973,-1.2463,1.3762,0.231692,Bacterial DNA inhibitor,
AZ-628,BRD-K05804044,BT20,-0.2971,-1.2456,1.3727,0.223195,RAF inhibitor,BRAF|RAF1
dasatinib,BRD-K49328571,SKBR3,-0.2971,-1.2454,1.3722,0.247771,KIT inhibitor|Bcr-Abl inhibitor|Ephrin inhibitor|PDGFR inhibitor|Src inhibitor|Tyrosine kinase inhibitor,ABL1|FYN|LCK|SRC|KIT|YES1|EPHA2|LYN|PDGFRB|BCR|BTK|DDR1|DDR2|PDGFRA|ABL2|BLK|FGR|FRK|HCK|SRMS|STAT5B
cyproheptadine,BRD-K28143534,HCC515,-0.2971,-1.2457,1.3733,0.309792,Histamine receptor antagonist,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7
lomerizine,BRD-K62858456,VCAP,-0.297,-1.245,1.3702,0.204249,Calcium channel blocker,ABCB1|CACNA1B|SCN5A
PKCbeta-inhibitor,BRD-K89687904,U937,-0.2967,-1.2438,1.3644,0.208633,PKC inhibitor,
targinine,BRD-K59506194,HT29,-0.2967,-1.2438,1.3644,0.333636,Nitric oxide synthase inhibitor,NOS2|NOS3
XMD-892,BRD-K50387473,HME1,-0.2966,-1.2433,1.3615,0.560252,MAP kinase inhibitor,
adarotene,BRD-K00152668,YAPC,-0.2966,-1.2433,1.3613,0.457678,Retinoid receptor agonist,RARG|RARA|RARB
withaferin-a,BRD-K88378636,HT29,-0.2965,-1.2432,1.3605,0.705703,IKK inhibitor,IKBKB|NAMPT
TAK-715,BRD-K52751261,SKBR3,-0.2961,-1.2414,1.3422,0.25255,P38 MAPK inhibitor,MAPK14|TNF
epothilone-b,BRD-K68164687,YAPC,-0.2961,-1.2413,1.3401,0.283037,Tubulin inhibitor,TUBB|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA4A|TUBA8|TUBB1|TUBB3|TUBB4A|TUBB4B
MLN-4924,BRD-K67844266,THP1,-0.2961,-1.2414,1.3418,0.667771,Nedd activating enzyme inhibitor,NAE1|UBA3
nilotinib,BRD-K81528515,SKMEL5,-0.296,-1.2407,1.3307,0.332341,Bcr-Abl inhibitor|Abl inhibitor,ABL1|KIT|BCR|CYP2B6|CYP2C8|DDR1|DDR2|PDGFRA
L-2167,BRD-K98372770,HA1E,-0.2959,-1.2403,1.3307,0.219918,PPAR receptor agonist,PPARD
PHA-848125,BRD-K60997853,A375,-0.2957,-1.2398,1.3307,0.338032,CDK inhibitor|Growth factor receptor inhibitor,CDK2|CDK4|NTRK1|CDK1|CDK5|CDK7
fluticasone-propionate,BRD-K62310379,HCC515,-0.2957,-1.2397,1.3307,0.265559,Glucocorticoid receptor agonist,NR3C1|PGR|CYP3A5|CYP3A7|NR3C2|PLA2G4A
XL-147,BRD-K95901403,HELA,-0.2956,-1.2394,1.3307,0.470397,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CD
theophylline,BRD-K97799481,THP1,-0.295,-1.2365,1.3307,0.345531,Adenosine receptor antagonist,ADORA1|PDE3A|ADORA2A|ADORA2B|ADORA3|HDAC2|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|CHIA|CYP2E1|CYP3A4|PDE5A
fostamatinib,BRD-K20285085,A375,-0.295,-1.2366,1.3307,0.240055,Syk inhibitor,
LCQ-908,BRD-K20008181,HELA,-0.2948,-1.236,1.3307,0.337749,Diacylglycerol O acyltransferase inhibitor,DGAT1
epitiostanol,BRD-K02314383,HELA,-0.2944,-1.2343,1.3307,0.540956,Androgen receptor agonist,AR
PHA-767491,BRD-K50000283,HUVEC,-0.2943,-1.2337,1.3307,0.381068,CDC inhibitor,CDK1|RPS6KB1
theophylline,BRD-K97799481,MCF10A,-0.2943,-1.2337,1.3307,0.367559,Adenosine receptor antagonist,ADORA1|PDE3A|ADORA2A|ADORA2B|ADORA3|HDAC2|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|CHIA|CYP2E1|CYP3A4|PDE5A
ibutamoren,BRD-K44771174,A375,-0.2942,-1.2332,1.3307,0.233051,Growth hormone secretagogue receptor agonist,GH1|GHR|GHSR
LY-2603618,BRD-K14109347,HEK293,-0.2941,-1.2328,1.3307,0.700715,CHK inhibitor,CHEK1
meclofenamic-acid,BRD-K50398167,YAPC,-0.294,-1.2325,1.3307,0.446635,Cyclooxygenase inhibitor|Prostanoid receptor antagonist,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3
GW-843682X,BRD-K90382497,HCC515,-0.2939,-1.232,1.3307,0.216821,PLK inhibitor,
KX-2391,BRD-K29968218,THP1,-0.2939,-1.2321,1.3307,0.605716,Src inhibitor|Tubulin inhibitor,SRC
gossypol,BRD-K19295594,HCC515,-0.2938,-1.2317,1.3307,0.369992,BCL inhibitor|MCL1 inhibitor,BCL2|BCL2L1|MCL1|BCL2L2|CTGF|EGF
josamycin,BRD-K25837718,HELA,-0.2938,-1.2318,1.3307,0.271299,Bacterial 50S ribosomal subunit inhibitor,
BI-2536,BRD-K64890080,HEPG2,-0.2937,-1.2312,1.3305,0.544352,PLK inhibitor,PLK1|BRD4|PLK2|PLK3
elesclomol,BRD-K82135108,HT29,-0.2937,-1.2311,1.3304,0.295301,Oxidizing agent,TOP2A|HSPA1A
midostaurin,BRD-K13646352,OCILY19,-0.2936,-1.2309,1.3302,0.3772,FLT3 inhibitor|KIT inhibitor|PKC inhibitor,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
GSK-1070916,BRD-K36740062,MCF7,-0.2936,-1.2307,1.33,0.252432,Aurora kinase inhibitor,AURKB|AURKC|AURKA|CYP2D6|CYP3A4
erythromycin,BRD-K63550407,HELA,-0.2936,-1.2308,1.3302,0.233237,NFKB inhibitor,MLNR
siguazodan,BRD-A62071884,HEPG2,-0.2935,-1.2303,1.3285,0.210463,Phosphodiesterase inhibitor,PDE3A
GW-843682X,BRD-K90382497,OCILY3,-0.2935,-1.2303,1.3288,0.49955,PLK inhibitor,
GW-843682X,BRD-K90382497,HT29,-0.2935,-1.2302,1.3284,0.349836,PLK inhibitor,
losmapimod,BRD-K56195681,HA1E,-0.2934,-1.2301,1.3274,0.326869,P38 MAPK inhibitor,MAPK14
VX-809,BRD-K69236721,A549,-0.2933,-1.2294,1.3205,0.277371,CFTR channel agonist,CFTR
NSC-95397,BRD-K68143200,MCF7,-0.2933,-1.2295,1.3215,0.211487,CDC inhibitor,CASP3|CDC25A|CDC25B
BAY-61-3606,BRD-K53281329,THP1,-0.2932,-1.2291,1.3174,0.294786,Syk inhibitor,SYK
rotigotine,BRD-K91111634,MCF7,-0.2932,-1.229,1.3168,0.248832,Dopamine receptor agonist,DRD2|DRD3|DRD4|DRD1|DRD5|ADRA2B|HTR1A
prasugrel,BRD-A83029242,A375,-0.2932,-1.2294,1.3202,0.203497,Purinergic receptor antagonist,P2RY12|CYP2B6|CYP2C19|CYP3A5
XMD-1150,BRD-K01436366,BJAB,-0.2932,-1.2294,1.3203,0.58914,LRRK inhibitor,LRRK2
amantadine,BRD-K70330367,A375,-0.2932,-1.2292,1.3189,0.208407,Glutamate receptor antagonist,GRIN1|DRD2|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A
sonidegib,BRD-K19796430,U2OS,-0.2932,-1.2294,1.3204,0.805045,Smoothened receptor antagonist,SMO
etodolac,BRD-A74667430,PC3,-0.2931,-1.2287,1.3135,0.24999,Cyclooxygenase inhibitor,PTGS2|TRPV1|PTGS1|RXRA
BIIB-021,BRD-K51967704,MDAMB231,-0.2931,-1.2287,1.313,0.263528,HSP inhibitor,AOX1|HSP90AA1
lonafarnib,BRD-K41599323,A375,-0.293,-1.2285,1.3115,0.224816,Farnesyltransferase inhibitor,FNTA|HRAS|KRAS|NRAS
halcinonide,BRD-K81709173,HA1E,-0.293,-1.2285,1.3114,0.211915,Glucocorticoid receptor agonist,NR3C1
canertinib,BRD-K50168500,HME1,-0.293,-1.2283,1.3103,0.266999,EGFR inhibitor,EGFR|ERBB2|ERBB4|AKT1
PHA-767491,BRD-K50000283,YAPC,-0.2928,-1.2273,1.3022,0.49644,CDC inhibitor,CDK1|RPS6KB1
SU-014813,BRD-K75911534,MCF10A,-0.2926,-1.2266,1.2964,0.322806,PDGFR inhibitor|VEGFR inhibitor,KDR|FLT3|PDGFRA|PDGFRB
tozasertib,BRD-K59369769,NALM6,-0.2925,-1.2263,1.2943,0.498454,Aurora kinase inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor,AURKA|AURKB|ABL1|AURKC|BCR|FLT3|JAK2|DDR2|LCK
ARRY-334543,BRD-K46386702,HELA,-0.2925,-1.2264,1.2952,0.329752,EGFR inhibitor,ERBB2|EGFR|ERBB4
sumatriptan,BRD-K50938287,JURKAT,-0.2925,-1.2261,1.2926,0.238489,Serotonin receptor agonist,HTR1D|HTR1B|HTR1A|HTR1F|HTR1E|HTR5A|HTR6|HTR7
theobromine,BRD-K34888156,YAPC,-0.2924,-1.2258,1.2894,0.301148,Phosphodiesterase inhibitor,ADORA1|ADORA2A|PDE4B
vismodegib,BRD-K44827188,HT29,-0.2923,-1.2254,1.2854,0.356864,Hedgehog pathway inhibitor|Smoothened receptor antagonist,SMO|ABCB1|ABCG2|CYP2C19|CYP2C8|DHH|IHH|PTCH1
ropinirole,BRD-K15933101,MCF7,-0.2923,-1.2254,1.2859,0.325092,Dopamine receptor agonist,DRD2|DRD3|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C
indoximod,BRD-K93255255,YAPC,-0.2923,-1.2254,1.2858,0.252043,"Indoleamine 2,3-dioxygenase inhibitor",IDO1
MLN-4924,BRD-K67844266,OCILY19,-0.2922,-1.2251,1.2828,0.435444,Nedd activating enzyme inhibitor,NAE1|UBA3
pyrazolanthrone,BRD-K01567962,CD34,-0.2922,-1.2252,1.2834,0.271221,JNK inhibitor,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1
rimonabant,BRD-K13296708,THP1,-0.2921,-1.2246,1.2781,0.226501,Cannabinoid receptor antagonist,CNR1|IL6|GPR55
mirin,BRD-K55420858,MCF7,-0.2921,-1.2246,1.2786,0.331508,MRE11A exonuclease inhibitor,MRE11A
afatinib,BRD-K66175015,NCIH596,-0.2919,-1.2237,1.2742,0.509511,EGFR inhibitor,EGFR|ERBB2|ERBB4
docetaxel,BRD-K30577245,THP1,-0.2919,-1.2236,1.274,0.299841,Tubulin inhibitor,TUBB|BCL2|MAP2|MAP4|MAPT|NR1I2|TUBB1
apigenin,BRD-K01493881,PC3,-0.2918,-1.2233,1.2737,0.427051,Casein kinase inhibitor|Cell proliferation inhibitor|Cytochrome P450 inhibitor,CYP1A2|MAOA|ODC1|XDH|AKR1B1|AR|CDK6|CFTR|CYP19A1|CYP1B1|HSD17B1
LDN-193189,BRD-K04853698,AGS,-0.2918,-1.2231,1.2736,0.215859,Serine/threonine kinase inhibitor,ACVR1|BMPR1A
HG-6-64-01,BRD-U37049823,A375,-0.2917,-1.2228,1.2731,0.539427,RAF inhibitor,
olmesartan-medoxomil,BRD-K78485176,HELA,-0.2917,-1.2228,1.273,0.589074,Angiotensin receptor antagonist,AGTR1
zardaverine,BRD-K37561857,THP1,-0.2916,-1.2223,1.272,0.209002,Phosphodiesterase inhibitor,PDE4D|PDE3A|PDE4A|PDE4B|PDE4C
erythrosine,BRD-K14920963,MCF10A,-0.2916,-1.2223,1.2721,0.349379,Coloring agent,
MLN-8054,BRD-K83963101,SKBR3,-0.2916,-1.2223,1.2718,0.280118,Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor,AURKA
AZD-7762,BRD-K86525559,A375,-0.2913,-1.2213,1.2653,0.613304,CHK inhibitor,CHEK1|CHEK2
alitretinoin,BRD-K35483542,HCC515,-0.2913,-1.2212,1.2633,0.238798,Retinoid receptor agonist,RARG|RARA|RARB|RXRA|RXRG|RXRB
ZM-447439,BRD-K72703948,OCILY19,-0.2913,-1.2213,1.2661,0.401531,Aurora kinase inhibitor,AURKA|AURKB
pentamidine,BRD-K13183738,HPTEC,-0.2912,-1.2209,1.2549,0.3797,Anti-pneumocystis agent,TRDMT1
pibenzimol,BRD-K17026858,PC3,-0.291,-1.2198,1.2407,0.387175,DNA inhibitor,
trehalose,BRD-K54028654,MCF10A,-0.2908,-1.2189,1.2385,0.303507,Pharmacological chaperone,
vicriviroc,BRD-K84748119,MCF7,-0.2907,-1.2187,1.2385,0.300054,CC chemokine receptor antagonist,CCR5
BMS-345541,BRD-K13566078,MCF10A,-0.2905,-1.2178,1.2385,0.229484,IKK inhibitor,IKBKB|CHUK
altrenogest,BRD-K14619660,A549,-0.2904,-1.2175,1.2385,0.245847,Progestogen hormone,PGR
Y-39983,BRD-K56751279,HS578T,-0.2903,-1.2169,1.2385,0.200255,Rho associated kinase inhibitor,ROCK1|ROCK2
VU-0420363-1,BRD-K59633790,A375,-0.2903,-1.217,1.2385,0.218121,SARS coronavirus 3C-like protease inhibitor,
brexpiprazole,BRD-K00911143,HA1E,-0.2902,-1.2165,1.2385,0.38117,Dopamine receptor antagonist,DRD2|HTR1A|HTR2A|DRD3
cabazitaxel,BRD-K06858286,HELA,-0.2902,-1.2165,1.2385,0.505052,Tubulin inhibitor,CYP2C8|CYP3A5|SLCO1B3|TUBA4A|TUBB|TUBB1
ibutilide,BRD-A74391928,MCF10A,-0.29,-1.2156,1.2385,0.354709,Potassium channel antagonist,KCNH2|CACNA1C|SCN5A|CACNA2D1|CACNB1|CACNG1|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6
AZD-8330,BRD-K37687095,BT20,-0.29,-1.2156,1.2385,0.242937,MEK inhibitor,
nutlin-3,BRD-A12230535,HT29,-0.2899,-1.2153,1.2385,0.31643,MDM inhibitor,MDM2|TP53
I-BET-762,BRD-K08109215,A375,-0.2899,-1.2153,1.2385,0.538446,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
cobicistat,BRD-K51040301,YAPC,-0.2898,-1.215,1.2385,0.437516,Cytochrome P450 inhibitor,CYP3A4|SLCO1B3|CYP3A43|CYP3A5|CYP3A7
parthenolide,BRD-K98548675,HBL1,-0.2898,-1.2151,1.2385,0.687136,NFKB inhibitor,
BRD-K23875128,BRD-K23875128,HCC515,-0.2898,-1.2147,1.2385,0.432805,Rho associated kinase inhibitor,
GDC-0941,BRD-K52911425,A375,-0.2897,-1.2146,1.2385,0.247689,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
torcitabine,BRD-K91822704,MCF7,-0.2896,-1.2143,1.2385,0.317064,DNA inhibitor,DCK|TK2
BRD-K46678324,BRD-K46678324,A375,-0.2895,-1.2138,1.2383,0.301733,Rho associated kinase inhibitor,
BRD-K54606188,BRD-K54606188,HA1E,-0.2895,-1.2135,1.2381,0.584596,Bromodomain inhibitor,
BRD-K92301463,BRD-K92301463,MCF7,-0.2893,-1.2128,1.2368,0.238925,Prostanoid receptor agonist,
BRD-K04923131,BRD-K04923131,HCC515,-0.2893,-1.2127,1.2365,0.324841,GSK inhibitor|Lipoxygenase inhibitor,GSK3B|ALOX5|GSK3A
NVP-BGJ398,BRD-K42728290,HEK293,-0.2892,-1.2124,1.2352,0.305119,FGFR inhibitor,FGFR1|FGFR2|FGFR3|FGFR4|KDR
AG-490,BRD-K47105409,ASC,-0.2892,-1.2124,1.235,0.243882,EGFR inhibitor|ERBB2 inhibitor|JAK inhibitor,JAK2|JAK3|STAT3|EGFR
UNC-0646,BRD-K87465484,YAPC,-0.2892,-1.2126,1.236,0.303355,Histone lysine methyltransferase inhibitor,EHMT2
methylparaben,BRD-K78321730,HPTEC,-0.2891,-1.212,1.2291,0.300307,Antifungal,
CGS-12066B,BRD-K18909381,U2OS,-0.2888,-1.2106,1.1993,0.208608,Serotonin receptor agonist,HTR1B
propentofylline,BRD-K59273480,HEK293,-0.2888,-1.2106,1.1993,0.29155,Adenosine receptor antagonist|Phosphodiesterase inhibitor,ACHE|PDE1A
nutlin-3,BRD-K73255294,HCC515,-0.2888,-1.2105,1.1987,0.478163,MDM inhibitor,MDM2|TP53
Y-134,BRD-K94832621,HEPG2,-0.2887,-1.2104,1.1978,0.323073,Estrogen receptor antagonist,ESR1|ESR2
ML-204,BRD-K80021413,A375,-0.2886,-1.2099,1.1952,0.226469,Transient receptor potential channel antagonist,TRPC4|TRPC5
N-formylmethionylalanine,BRD-A61470182,A549,-0.2885,-1.2096,1.1938,0.299966,Macrophage activator,
Y-27152,BRD-K42679050,YAPC,-0.2885,-1.2093,1.1922,0.289885,Potassium channel activator,KCNJ8
tetrahydrouridine,BRD-A86248581,HA1E,-0.2884,-1.2088,1.1916,0.557471,Cytidine deaminase inhibitor,CDA
cyproheptadine,BRD-K28143534,HT29,-0.2883,-1.2088,1.1916,0.513827,Histamine receptor antagonist,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7
pazopanib,BRD-K74514084,HA1E,-0.2883,-1.2088,1.1916,0.409165,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
