pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
pifithrin-alpha,BRD-K66874953,MCF7,-0.3888,-1.5618,1.6375,0.22788,p53 inhibitor,TP53
BRD-K74305673,BRD-K74305673,MCF10A,-0.3888,-1.5619,1.6376,0.387017,IKK inhibitor|NFKB inhibitor,
CP-466722,BRD-K15592317,A375,-0.3882,-1.5596,1.6368,0.308283,ATM kinase inhibitor,ATM
ritodrine,BRD-A59174698,PC3,-0.3882,-1.5596,1.6368,0.333617,Adrenergic receptor agonist,ADRB2
erteberel,BRD-K80608265,HA1E,-0.3882,-1.5597,1.6368,0.275242,Estrogen receptor agonist,ESR2|ESR1
LFM-A13,BRD-A30655177,HA1E,-0.3882,-1.5597,1.6368,0.216189,BTK inhibitor,BTK
deguelin,BRD-K61401890,A549,-0.388,-1.5586,1.636,0.397178,NADPH inhibitor,AKT1
emetine,BRD-A25687296,HCC515,-0.3878,-1.5581,1.6359,0.646463,Protein synthesis inhibitor,RPS2
papaverine,BRD-K15567136,A375,-0.3867,-1.5536,1.5955,0.459261,Phosphodiesterase inhibitor,PDE10A|PDE4B|PDE5A
lobenzarit,BRD-K55847762,YAPC,-0.3866,-1.5533,1.5818,0.240249,Immunosuppressant,
niclosamide,BRD-K35960502,THP1,-0.3865,-1.5527,1.5331,0.324039,DNA inhibitor|STAT inhibitor,STAT3
bosentan,BRD-K74763371,YAPC,-0.3862,-1.5517,1.5091,0.213014,Endothelin receptor antagonist,EDNRB|EDNRA|ABCB1|CYP2C19|CYP3A4
pazopanib,BRD-K74514084,NPC,-0.386,-1.5508,1.4972,0.440436,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
ALW-II-38-3,BRD-K68191783,CD34,-0.3859,-1.5503,1.492,0.375359,Ephrin inhibitor,DDR1
erteberel,BRD-K80608265,HELA,-0.3855,-1.5485,1.476,0.284604,Estrogen receptor agonist,ESR2|ESR1
DAU-5884,BRD-K31633810,ASC,-0.3855,-1.5488,1.4784,0.228268,Acetylcholine receptor antagonist,CHRM3|CHRM1
glipizide,BRD-K12219985,HCC515,-0.3851,-1.5473,1.4711,0.224474,Sulfonylurea,ABCC8|KCNJ11|KCNJ10|PPARG
lomerizine,BRD-K62858456,YAPC,-0.3847,-1.5457,1.4528,0.211523,Calcium channel blocker,ABCB1|CACNA1B|SCN5A
NSC-23766,BRD-A80213327,PC3,-0.3847,-1.5454,1.429,0.380898,Ras GTPase inhibitor,
piperlongumine,BRD-K24132293,NOMO1,-0.3844,-1.5442,1.4198,0.422089,Glutathione transferase inhibitor,
temoporfin,BRD-K63712959,MDAMB231,-0.384,-1.5429,1.4198,0.20938,Radical formation stimulant,
CGP-52411,BRD-K13087974,PC3,-0.384,-1.5426,1.4198,0.31511,EGFR inhibitor,EGFR
hydroxyurea,BRD-K51747290,THP1,-0.3839,-1.5423,1.4198,0.277937,Ribonucleoside reductase inhibitor,RRM1|RRM2|RRM2B
RS-504393,BRD-K87510569,HA1E,-0.3833,-1.5399,1.4198,0.38947,CC chemokine receptor antagonist,CCR2|CCL2
avasimibe,BRD-K67901620,MCF10A,-0.3833,-1.5397,1.4198,0.298406,ACAT inhibitor,ABCB1|SOAT1|CES1
pazopanib,BRD-K74514084,YAPC,-0.3832,-1.5395,1.4198,0.424105,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
zofenopril-calcium,BRD-K46654563,YAPC,-0.3831,-1.539,1.4193,0.272632,ACE inhibitor,
COL-3,BRD-A59431241,PC3,-0.383,-1.5385,1.4192,0.278878,Matrix metalloprotease inhibitor,
ozagrel,BRD-K53061490,VCAP,-0.3827,-1.5376,1.4192,0.26076,Thromboxane synthase inhibitor,TBXAS1
narciclasine,BRD-K06792661,HA1E,-0.3826,-1.537,1.4192,0.742722,LIM kinase activator|Rho associated kinase activator,RHOA
menadione,BRD-K78126613,PC3,-0.3826,-1.5371,1.4192,0.269818,Mitochondrial inhibitor|Phosphatase inhibitor,PKM|AOX1|BGLAP|F10|F2|F7|F9|GGCX|NQO1|NQO2|PROC|PROS1|PROZ|VKORC1|VKORC1L1
valrubicin,BRD-K72951360,HEK293,-0.3826,-1.5371,1.4192,0.606548,DNA inhibitor|Topoisomerase inhibitor,TOP2A
acifran,BRD-A29520968,HUVEC,-0.3824,-1.5364,1.4189,0.254883,Cholesterol inhibitor,HCAR2|HCAR3
BRD-K73261812,BRD-K73261812,VCAP,-0.3823,-1.5361,1.4187,0.341191,Beta catenin inhibitor,CTNNB1
gliclazide,BRD-A61154809,THP1,-0.3823,-1.5357,1.4184,0.288639,ATP channel blocker|Insulin secretagogue,ABCC8|KCNJ11|VEGFA
hydrocortisone,BRD-A75172220,MCF10A,-0.3823,-1.536,1.4187,0.326688,Glucocorticoid receptor agonist,NR3C1
fillalbin,BRD-K28667196,HCC515,-0.3818,-1.534,1.4141,0.304399,Increases arterial blood pressure,
hexachlorophene,BRD-K99792991,HELA,-0.3817,-1.5334,1.4111,0.548946,Potassium channel activator,ENPP2|GLUD1|SDHD
MK-2206,BRD-K68065987,HT29,-0.3816,-1.5331,1.4072,0.29625,AKT inhibitor,AKT1|AKT2|AKT3
AZ-628,BRD-K05804044,BT20,-0.3815,-1.5325,1.3886,0.223195,RAF inhibitor,BRAF|RAF1
BRD-A13133631,BRD-A13133631,THP1,-0.3814,-1.5324,1.3882,0.234882,Glucocorticoid receptor agonist,NR3C1
PK-11195,BRD-A41451487,MDAMB231,-0.3811,-1.531,1.3825,0.202931,Benzodiazepine receptor antagonist,TSPO|NR1I2|NR1I3
TAK-285,BRD-K80343549,HELA,-0.3811,-1.5311,1.3827,0.355581,EGFR inhibitor,ERBB2|EGFR
N-formylmethionylalanine,BRD-A61470182,A375,-0.3811,-1.531,1.3825,0.325893,Macrophage activator,
vemurafenib,BRD-K56343971,MCF10A,-0.3811,-1.5309,1.3822,0.239181,RAF inhibitor,BRAF|CYP2C19|CYP3A4|CYP3A5|RAF1
kinetin-riboside,BRD-K94325918,AGS,-0.3811,-1.531,1.3824,0.410646,Apoptosis stimulant,
dieldrin,BRD-A85777636,MCF10A,-0.381,-1.5306,1.3819,0.245241,Enhancer of synaptic activity,
GW-843682X,BRD-K90382497,HCC515,-0.3809,-1.5303,1.3815,0.216821,PLK inhibitor,
josamycin,BRD-K25837718,HA1E,-0.3809,-1.5304,1.3817,0.374255,Bacterial 50S ribosomal subunit inhibitor,
dichlorvos,BRD-K23779958,MCF10A,-0.3806,-1.5292,1.3802,0.212782,Acetylcholinesterase inhibitor,
TAK-715,BRD-K52751261,HELA,-0.3804,-1.5283,1.3769,0.43516,P38 MAPK inhibitor,MAPK14|TNF
mebendazole,BRD-K77987382,PC3,-0.3804,-1.5283,1.3771,0.285756,Tubulin inhibitor,TUBA1A|TUBB|TUBB4B
dequalinium,BRD-K77685957,HA1E,-0.3802,-1.5274,1.3694,0.211614,PKC inhibitor,KCNN1|KCNN3
suloctidil,BRD-A34205397,HT29,-0.3801,-1.5271,1.3669,0.352264,Adrenergic receptor antagonist,
roscovitine,BRD-K07691486,MCF10A,-0.38,-1.5266,1.3628,0.280368,CDK inhibitor,CDK2|CDK9|CDK7|CDK1|CDK5
rimonabant,BRD-K13296708,THP1,-0.38,-1.5265,1.3619,0.226501,Cannabinoid receptor antagonist,CNR1|IL6|GPR55
genz-644282,BRD-K99475619,YAPC,-0.38,-1.5268,1.3645,0.745431,Topoisomerase inhibitor,TOP1
U-54494A,BRD-K20995441,HT29,-0.3799,-1.5262,1.3604,0.26579,Opioid receptor agonist,OPRK1
LCQ-908,BRD-K20008181,HELA,-0.3798,-1.526,1.3596,0.337749,Diacylglycerol O acyltransferase inhibitor,DGAT1
indirubin,BRD-K17894950,MCF10A,-0.3797,-1.5256,1.3576,0.217464,CDK inhibitor|GSK inhibitor,CDK1|CDK5|CDK2|CDK4|GSK3B|GSK3A
PI-103,BRD-K67868012,HA1E,-0.3795,-1.5246,1.3546,0.446527,PI3K inhibitor|MTOR inhibitor,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC
L-750667,BRD-K28806945,U2OS,-0.3793,-1.524,1.3532,0.282445,Dopamine receptor antagonist,DRD4
dolastatin-10,BRD-K78567475,A375,-0.3792,-1.5234,1.3516,0.731843,Tubulin inhibitor|Immunostimulant,TUBB
Ro-90-7501,BRD-K58299615,PC3,-0.3786,-1.5211,1.3387,0.493578,Beta amyloid inhibitor,APP
indibulin,BRD-K74057757,A375,-0.3782,-1.5192,1.3334,0.593547,Tubulin inhibitor,
harmine,BRD-K30984264,A549,-0.3776,-1.5171,1.3306,0.375965,DYRK inhibitor,MAOA
PX-12,BRD-A56592690,A375,-0.3776,-1.5169,1.3306,0.669211,Thioredoxin inhibitor,TXN|TXNRD1|TXNRD2
theophylline,BRD-K97799481,THP1,-0.3775,-1.5167,1.3305,0.345531,Adenosine receptor antagonist,ADORA1|PDE3A|ADORA2A|ADORA2B|ADORA3|HDAC2|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|CHIA|CYP2E1|CYP3A4|PDE5A
ataluren,BRD-K94830329,MCF7,-0.3773,-1.5159,1.3292,0.26041,CFTR channel agonist|Dystrophin stimulant,DMD|CFTR|F8|F9
pravastatin,BRD-K60511616,ASC,-0.377,-1.5147,1.3286,0.266193,HMGCR inhibitor,HMGCR|SLCO1B1
SDM-25N,BRD-A75769826,A375,-0.3769,-1.5141,1.328,0.253776,Opioid receptor antagonist,OPRD1
GW-5074,BRD-K39520573,A549,-0.3769,-1.5141,1.328,0.426643,RAF inhibitor|LRRK inhibitor,RAF1|LRRK1|LRRK2|NTRK1
progesterone,BRD-A67479912,HELA,-0.3768,-1.514,1.3279,0.415726,Progesterone receptor agonist,PGR|CYP17A1|NR3C2|CYP2C19|CATSPER1|CATSPER2|CATSPER3|CATSPER4|ESR1|OPRK1|TRPC5
tecastemizole,BRD-K48195801,PC3,-0.3765,-1.5125,1.3258,0.217925,Histamine receptor antagonist,HRH1|KCNH2
chelidonine,BRD-K32828673,A375,-0.3762,-1.5113,1.3203,0.592558,Tubulin inhibitor,
TCPOBOP,BRD-K30743633,PC3,-0.3761,-1.511,1.3189,0.241375,CAR agonist,NR1I3
dequalinium,BRD-K77685957,MCF7,-0.3759,-1.5101,1.3153,0.376109,PKC inhibitor,KCNN1|KCNN3
XAV-939,BRD-K12762134,A549,-0.3759,-1.5103,1.3156,0.252229,Tankyrase inhibitor,TNKS|TNKS2
indoximod,BRD-K93255255,YAPC,-0.3756,-1.5088,1.3135,0.252043,"Indoleamine 2,3-dioxygenase inhibitor",IDO1
BRD-K20152659,BRD-K20152659,HT29,-0.3754,-1.5083,1.3135,0.35238,Cholesterol inhibitor|Platelet aggregation inhibitor|Prostanoid receptor agonist,
hydroflumethiazide,BRD-K36862742,THP1,-0.3753,-1.5077,1.3135,0.251031,Sodium channel inhibitor,SLC12A1|ATP1A1|CA1|CA12|CA2|CA4|CA9|KCNMA1|SLC12A3
torin-1,BRD-K40175214,HEPG2,-0.375,-1.5066,1.3135,0.382517,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
anisomycin,BRD-K91370081,HEPG2,-0.3749,-1.5061,1.3132,0.563095,DNA inhibitor,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
rifabutin,BRD-K30563334,MDAMB231,-0.3749,-1.5062,1.3132,0.319535,Bacterial protein synthesis inhibitor,CYP3A4|HSP90AA1|HSP90B1
meclofenamic-acid,BRD-K50398167,YAPC,-0.3749,-1.506,1.313,0.446635,Cyclooxygenase inhibitor|Prostanoid receptor antagonist,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3
torin-1,BRD-K40175214,HS578T,-0.3749,-1.5061,1.3131,0.306261,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
propranolol,BRD-A10070317,HA1E,-0.3743,-1.5039,1.2965,0.328748,Adrenergic receptor antagonist,ADRB2|ADRB3
BRD-K73261812,BRD-K73261812,HA1E,-0.374,-1.5024,1.2955,0.414462,Beta catenin inhibitor,CTNNB1
pazopanib,BRD-K74514084,HELA,-0.3739,-1.5019,1.2937,0.383814,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
tesaglitazar,BRD-K15507868,HELA,-0.3739,-1.5023,1.2954,0.3147,Insulin sensitizer|PPAR receptor agonist,PPARA|PPARG|INS
BRD-A18763547,BRD-A18763547,VCAP,-0.3737,-1.5014,1.2728,0.380292,Cytochrome P450 inhibitor,
necrostatin-1,BRD-A36318220,A375,-0.3737,-1.5015,1.2742,0.202893,RIPK inhibitor,IDO1|KRR1|RIPK1
rottlerin,BRD-K03816923,NOMO1,-0.3737,-1.5014,1.2725,0.295847,MAP kinase inhibitor|Protein kinase inhibitor,
withaferin-a,BRD-K88378636,A549,-0.3737,-1.5015,1.2742,0.487826,IKK inhibitor,IKBKB|NAMPT
bendamustine,BRD-K17068645,HELA,-0.3735,-1.5005,1.2688,0.310155,DNA inhibitor,
BRD-K81647657,BRD-K81647657,HT29,-0.3735,-1.5005,1.2688,0.202956,PI3K inhibitor,
fostamatinib,BRD-K20285085,LNCAP,-0.3735,-1.5006,1.2688,0.337035,Syk inhibitor,
clofazimine,BRD-K56614220,HELA,-0.3734,-1.5,1.2688,0.777309,Bacterial DNA inhibitor,
tivozanib,BRD-K53414658,CD34,-0.3734,-1.4999,1.2688,0.40598,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
enalapril,BRD-K57545991,A375,-0.3734,-1.5001,1.2688,0.32109,ACE inhibitor,ACE
pregnenolone-succinate,BRD-A35912562,PC3,-0.3732,-1.4994,1.2678,0.225111,GABA receptor antagonist|Acetylcholine release enhancer|Dopamine release enhancer|Glutamate receptor modulator,
talnetant,BRD-K47095176,HA1E,-0.3729,-1.4982,1.2519,0.266237,Tachykinin antagonist,TACR3|TACR2
floxuridine,BRD-K73088654,A375,-0.3729,-1.4982,1.2505,0.360788,DNA synthesis inhibitor,TYMS
SB-202190,BRD-K54330070,HCC515,-0.3729,-1.4983,1.2528,0.212955,P38 MAPK inhibitor,MAPK14|AKT1|ALOX5|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1
ceramide,BRD-K41707108,A375,-0.3727,-1.4975,1.2408,0.347868,Serine/threonine protein phosphatase activator,
cyclopiazonic-acid,BRD-A10420615,A375,-0.3725,-1.4964,1.2321,0.484525,ATPase inhibitor,ATP2A1
XBD-173,BRD-K45875383,HA1E,-0.3725,-1.4963,1.2277,0.513214,Benzodiazepine receptor agonist,
LY-2603618,BRD-K14109347,HCC515,-0.3724,-1.4962,1.2228,0.354649,CHK inhibitor,CHEK1
oncrasin-1,BRD-K43449605,A549,-0.3723,-1.4956,1.2157,0.277469,Apoptosis stimulant,
pindolol,BRD-A97701745,YAPC,-0.3723,-1.4958,1.2176,0.330624,Adrenergic receptor antagonist,ADRB1|ADRB2|HTR1A|HTR1B|HTR2A|HTR2B
rivastigmine,BRD-K10706131,PC3,-0.3722,-1.4953,1.2156,0.340516,Acetylcholinesterase inhibitor,ACHE|BCHE
mepivacaine,BRD-A03216249,THP1,-0.3721,-1.4949,1.2156,0.532749,Potassium channel antagonist|Sodium channel inhibitor,SCN9A|SCN10A
voxtalisib,BRD-K56291712,HELA,-0.3719,-1.494,1.2156,0.36015,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
salvinorin-a,BRD-K19284129,HELA,-0.3719,-1.4941,1.2156,0.548642,Opioid receptor agonist,OPRK1|OPRD1|OPRM1
bifonazole,BRD-A94543220,MCF7,-0.3719,-1.4939,1.2156,0.454815,Sterol demethylase inhibitor,CYP2B6
basimglurant,BRD-K62387885,HELA,-0.3716,-1.4929,1.2156,0.361649,Glutamate receptor antagonist,GRM5
fenoterol,BRD-A97104540,MCF7,-0.3714,-1.4922,1.2156,0.224279,Adrenergic receptor agonist,ADRB2|ADRB1|ADRB3
NMS-1286937,BRD-K83699324,HT29,-0.3713,-1.4916,1.2152,0.537662,PLK inhibitor,PLK1|FLT3|PLK2|PLK3
CX-4945,BRD-K81458380,MCF7,-0.371,-1.4905,1.1956,0.323895,Casein kinase inhibitor,CSNK2A1|CSNK2A2|CSNK2B|DAPK3|HIPK3
AG-14361,BRD-K00615600,HT29,-0.371,-1.4906,1.1975,0.213429,PARP inhibitor,PARP1
LGX-818,BRD-A56085258,P1A82,-0.3706,-1.4889,1.1807,0.289789,RAF inhibitor,BRAF
nemonapride,BRD-M80207679,HT29,-0.3706,-1.4888,1.1806,0.372795,Dopamine receptor antagonist,DRD2|DRD3|DRD4
valdecoxib,BRD-K12994359,HELA,-0.3706,-1.4888,1.1805,0.335552,Cyclooxygenase inhibitor,PTGS2|CYP2C19|CA12
luteolin,BRD-K05236810,MCF10A,-0.3702,-1.4871,1.1733,0.236873,Glucosidase inhibitor,AKR1B1|GAA|MAOA|XDH|TOP1
SB-203580,BRD-A37704979,HME1,-0.3701,-1.4868,1.1699,0.256015,P38 MAPK inhibitor,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF
KIN001-244,BRD-K09186807,HELA,-0.37,-1.4864,1.1449,0.214706,PDK1 Inhibitor,PDPK1
oxybutynin,BRD-A65013509,HELA,-0.37,-1.4866,1.1632,0.32226,Acetylcholine receptor antagonist,CHRM3|CHRM2|CHRM1|CHRM4
pralatrexate,BRD-A74914197,HELA,-0.3699,-1.486,1.1414,0.391909,Dihydrofolate reductase inhibitor,DHFR|SLC19A1|TYMS
BRD-K09991945,BRD-K09991945,SKL,-0.3694,-1.4839,1.1195,0.265609,PKC inhibitor,GSK3B
losartan,BRD-K76205745,PC3,-0.3694,-1.4841,1.1201,0.218607,Angiotensin receptor antagonist,AGTR1
RG-108,BRD-K89391146,YAPC,-0.3693,-1.4838,1.1193,0.244883,DNA inhibitor,DNMT1|DNMT3B
torin-1,BRD-K40175214,HA1E,-0.3691,-1.483,1.1179,0.61218,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
ramelteon,BRD-K28761891,HA1E,-0.3687,-1.4812,1.1137,0.209923,Melatonin receptor agonist,MTNR1A|MTNR1B
gestrinone,BRD-K97472745,HT29,-0.3687,-1.4811,1.1125,0.212652,Progesterone receptor antagonist,PGR|AR|ESR1
ketanserin,BRD-K49671696,HELA,-0.3685,-1.4805,1.1108,0.215712,Serotonin receptor antagonist,HTR2A|HTR2C|ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2B|HTR5A|HTR7|SLC18A1|SLC18A2
chlorpropamide,BRD-K97746869,YAPC,-0.3685,-1.4804,1.1108,0.276466,ATP channel blocker,ABCC8|KCNJ10|KCNJ11
carbamazepine,BRD-K71799949,A375,-0.3684,-1.4802,1.1108,0.306439,Carboxamide antiepileptic,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A
pyrazolanthrone,BRD-K01567962,MCF7,-0.3682,-1.4793,1.1108,0.386704,JNK inhibitor,MAPK10|MAPK8|MAPK9|TTK|LRRK2|MAPK8IP1
alitretinoin,BRD-K35483542,MCF7,-0.3681,-1.4789,1.1108,0.227595,Retinoid receptor agonist,RARG|RARA|RARB|RXRA|RXRG|RXRB
OTS-167,BRD-K53417444,HT29,-0.3679,-1.4779,1.1108,0.241312,Maternal embryonic leucine zipper kinase inhibitor,MELK
niclosamide,BRD-K35960502,U937,-0.3678,-1.4776,1.1108,0.502631,DNA inhibitor|STAT inhibitor,STAT3
Y-39983,BRD-K56751279,HELA,-0.3672,-1.4753,1.1108,0.354264,Rho associated kinase inhibitor,ROCK1|ROCK2
MK-1775,BRD-K54256913,HA1E,-0.367,-1.4745,1.1108,0.222518,WEE1 kinase inhibitor,WEE1
crenolanib,BRD-K22127577,PC3,-0.3669,-1.4741,1.1108,0.349152,PDGFR inhibitor,PDGFRB|PDGFRA|CSF1R|FLT3|KIT
LY-2228820,BRD-K59227464,HELA,-0.3666,-1.4726,1.1084,0.289509,P38 MAPK inhibitor,MAPK14
levetiracetam,BRD-K49404994,PC3,-0.3665,-1.4723,1.106,0.218019,Calcium channel blocker,SV2A|CACNA1B|SCN1A
rhodomyrtoxin-b,BRD-A08003242,MCF7,-0.3663,-1.4715,1.099,0.339824,Carcinogen|DNA intercalating agent,SLCO1B3
paclitaxel,BRD-K62008436,HCC515,-0.3662,-1.4714,1.0988,0.393246,Tubulin inhibitor,TUBB|NR1I2|ABCB1|CYP2C8|BCL2|MAP2|MAP4|MAPT|TLR4|TUBB1
KIN001-244,BRD-K09186807,HUVEC,-0.3662,-1.4712,1.0988,0.292678,PDK1 Inhibitor,PDPK1
QL-X-138,BRD-U33728988,PC3,-0.3661,-1.4708,1.0987,0.512303,MTOR inhibitor,BTK|JAK3|MKNK2|MTOR|PRKDC
telmisartan,BRD-K73999723,MCF10A,-0.3661,-1.4707,1.0987,0.40334,Angiotensin receptor antagonist,AGTR1|PPARG|CYP2C19|CYP2J2|PPARA
YM-155,BRD-K76703230,MCF7,-0.3659,-1.4699,1.0973,0.295674,Survivin inhibitor,BIRC5
anisodamine,BRD-A29623586,HA1E,-0.3659,-1.4701,1.098,0.270097,Lipid peroxidase inhibitor,TNF|ADRA1A
BRD-K47869605,BRD-K47869605,A375,-0.3655,-1.4682,1.0904,0.646858,Tubulin inhibitor,IGF1R|TOP2A|TUBA4A|TUBB
TWS-119,BRD-K94176593,VCAP,-0.3654,-1.4681,1.0902,0.42267,GSK inhibitor,GSK3B|JUN|MYC
estramustine,BRD-A70858459,HA1E,-0.3654,-1.4681,1.0902,0.30058,DNA inhibitor,ESR1|ESR2|MAP1A|MAP2
flurofamide,BRD-K67445247,A375,-0.3653,-1.4676,1.0884,0.240845,Urease inhibitor,
dihydrexidine,BRD-K31471398,PC3,-0.3653,-1.4674,1.0857,0.297312,Dopamine receptor agonist,DRD1|DRD2|DRD3|DRD4|DRD5
UNC-0646,BRD-K87465484,YAPC,-0.3648,-1.4654,1.0843,0.303355,Histone lysine methyltransferase inhibitor,EHMT2
mead-acid,BRD-K96144918,A375,-0.3647,-1.4653,1.0843,0.205248,KPL-1 tumor suppressor,
JW-74,BRD-K75664313,A375,-0.3646,-1.4646,1.0843,0.291723,WNT inhibitor|Tankyrase inhibitor,TNKS|TNKS2
acitretin,BRD-K62012036,PC3,-0.3646,-1.4646,1.0843,0.27674,Retinoid receptor agonist,RARA|RXRG|RARB|RARG|RBP1|RXRA|RXRB|STAT3
BRD-K09991945,BRD-K09991945,VCAP,-0.3645,-1.4642,1.0833,0.303692,PKC inhibitor,GSK3B
BRL-37344,BRD-K07507905,HT29,-0.3644,-1.4638,1.0623,0.212108,Adrenergic receptor agonist,ADRB3|ADRB1|ADRB2
VU-0238429,BRD-K24187789,A375,-0.3644,-1.4639,1.0745,0.532861,Acetylcholine receptor agonist,CHRM5
MK-1775,BRD-K54256913,HEK293,-0.3642,-1.463,1.0588,0.6348,WEE1 kinase inhibitor,WEE1
cyproheptadine,BRD-K28143534,MCF7,-0.3642,-1.4632,1.0589,0.579913,Histamine receptor antagonist,HRH1|HTR2B|ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HTR2A|HTR2C|HTR6|HTR7
mofezolac,BRD-K49372556,HCC515,-0.3641,-1.4626,1.0576,0.231692,Cyclooxygenase inhibitor,PTGS1
RAF-265,BRD-K93123848,YAPC,-0.364,-1.4623,1.0553,0.301684,RAF inhibitor|VEGFR inhibitor,BRAF|KDR|KIT|PDGFRB|RAF1
azacitidine,BRD-K03406345,HELA,-0.3639,-1.4621,1.0545,0.555535,DNA inhibitor,DNMT1|DNMT3A
cephaeline,BRD-K80348542,MCF7,-0.3636,-1.4608,1.0538,0.644625,Protein synthesis inhibitor,
dimercaptosuccinic-acid,BRD-K88701661,PC3,-0.3636,-1.4607,1.0538,0.31498,Chelating agent,DNMT1
BRD-K76674262,BRD-K76674262,HA1E,-0.3634,-1.46,1.0538,0.693416,Protein synthesis inhibitor,RPL3
CGP-60474,BRD-K79090631,MCF10A,-0.3633,-1.4596,1.0535,0.205288,CDK inhibitor,CDK1|CDK2
masitinib,BRD-K71035033,SKL,-0.3632,-1.459,1.0531,0.244927,KIT inhibitor|PDGFR inhibitor|Src inhibitor,KIT|FGFR3|LYN|PDGFRB|PDGFRA
trimebutine,BRD-A92630576,MCF7,-0.3631,-1.4588,1.0526,0.216575,Opioid receptor agonist,CHRM1|CHRM2|CHRM3|CHRM4|OPRD1|OPRK1|OPRM1
pibenzimol,BRD-K17026858,HA1E,-0.3631,-1.4585,1.052,0.31063,DNA inhibitor,
PKI-179,BRD-A28467416,HA1E,-0.363,-1.4583,1.051,0.724801,MTOR inhibitor|PI3K inhibitor,MTOR
ivabradine,BRD-K31385749,PC3,-0.3628,-1.4575,1.0435,0.26232,HCN channel antagonist|Potassium channel blocker|Sodium channel inhibitor,HCN1|HCN3|HCN4|HCN2
cisapride,BRD-A12896037,HT29,-0.3625,-1.4562,1.0295,0.213463,Serotonin receptor agonist,HTR4|KCNH2|CYP2B6|CYP2C8|CYP3A5|CYP3A7|HTR2A|HTR3A
alosetron,BRD-K46742498,A375,-0.3624,-1.456,1.0295,0.225111,Serotonin receptor antagonist,HTR3A
midostaurin,BRD-K13646352,OCILY19,-0.3621,-1.4547,1.0209,0.3772,FLT3 inhibitor|KIT inhibitor|PKC inhibitor,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
QL-X-138,BRD-U33728988,MCF7,-0.362,-1.4541,1.0209,0.464945,MTOR inhibitor,BTK|JAK3|MKNK2|MTOR|PRKDC
CYT-387,BRD-K87737963,HELA,-0.3618,-1.4537,1.0209,0.329513,JAK inhibitor,JAK1|JAK2|JAK3
bepotastine,BRD-K98624455,MCF7,-0.3618,-1.4536,1.0209,0.216182,Histamine receptor antagonist,HRH1
WAY-161503,BRD-A62021152,A375,-0.3617,-1.4531,1.0209,0.223812,Serotonin receptor agonist,HTR2C
NSC-119889,BRD-K59637651,HT29,-0.3617,-1.4531,1.0209,0.369823,Protein synthesis inhibitor,
ritodrine,BRD-A59174698,A375,-0.3617,-1.453,1.0209,0.380708,Adrenergic receptor agonist,ADRB2
ABT-737,BRD-K56301217,HUVEC,-0.3616,-1.4527,1.0209,0.34111,BCL inhibitor,BCL2|BCL2L1|BCL2L2
sirolimus,BRD-K84937637,NPC,-0.3615,-1.4522,1.0209,0.218332,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
D-64406,BRD-K27665173,HEPG2,-0.3614,-1.4519,1.0209,0.384689,PDGFR inhibitor,
calcipotriol,BRD-K56429665,A375,-0.3614,-1.4518,1.0208,0.361362,Vitamin D receptor agonist,VDR
