"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"Q16658","FSCN1",0.334,0.246354324792527,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14739","LBR",-0.211,0.250731864354905,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11137","MAP2",0.311,0.248363017259377,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IZL8","PELP1",-0.386,0.245569600641831,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q3YEC7","RABL6",-0.267,0.2452689143299,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95625","ZBTB11",0.241,0.251695312165785,0.902,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q75N03","CBLL1",-0.363,0.259809490790707,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P19784","CSNK2A2",-0.373,0.261098779785365,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96JG8","MAGED4",-0.445,0.254906281134002,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q08945","SSRP1",-0.187,0.255039816508078,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5VWG9","TAF3",-0.363,0.260096595991753,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49411","TUFM",0.225,0.254925267352121,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P17026","ZNF22",0.179,0.263861017900362,0.903,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q1ED39","KNOP1",0.377,0.268485936811946,0.904,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35232","PHB",-0.254,0.268371273139332,0.904,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P48651","PTDSS1",0.334,0.273561092035547,0.904,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NQC3","RTN4",0.268,0.267839996989339,0.904,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BWJ5","SF3B5",-0.644,0.273374544200384,0.904,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11766","ADH5",0.483,0.283735024068721,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q2TBE0","CWF19L2",-0.212,0.283143749758125,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7L014","DDX46",0.294,0.277009591861578,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WXX5","DNAJC9",0.392,0.28233064259496,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P16403","HIST1H1C",-0.755,0.27963927978092,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P14866","HNRNPL",-0.278,0.283037148984441,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15102","PAFAH1B3",-0.805,0.275475230485211,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61106","RAB14",-0.455,0.275994821167242,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NVU7","SDAD1",-0.292,0.280093466790348,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P12236","SLC25A6",-0.769,0.279828542057255,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00193","SMAP",0.609,0.284418317196133,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92925","SMARCD2",-0.375,0.281776974618113,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6UXN9","WDR82",-0.3,0.28158953476053,0.905,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P78371","CCT2",-0.259,0.286780617056145,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P78344","EIF4G2",0.218,0.296067178190766,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P14625;Q58FF3","HSP90B1",-0.638,0.293030471470196,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P17858","PFKL",0.213,0.288705548135291,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8NC51","SERBP1",0.248,0.289220831365185,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P84103","SRSF3",0.203,0.297255155405049,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y2Z0","SUGT1",-0.409,0.289269258073227,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14669","TRIP12",-0.28,0.286000560264092,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8ND82","ZNF280C",-0.231,0.296460197192134,0.906,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NVI7","ATAD3A",-0.371,0.302111513313635,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P31689","DNAJA1",0.237,0.299486689193137,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q49A26","GLYR1",0.26,0.302318942289087,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P09651;Q32P51","HNRNPA1",0.177,0.307994630257241,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96JE9","MAP6",0.281,0.307146955803335,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14165","MLEC",-0.351,0.302905458652879,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5SY16","NOL9",0.243,0.307224840292347,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43660","PLRG1",0.376,0.307865700322704,0.907,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P53621","COPA",0.227,0.312306676399682,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00622","CYR61",0.41,0.317086717162813,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P50542","PEX5",0.31,0.31898541249489,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P17980","PSMC3",0.185,0.312968423979867,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8NDT2","RBM15B",-0.268,0.320704332648528,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12888","TP53BP1",-0.192,0.320312732347401,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q2Q1W2","TRIM71",0.4,0.316695786835691,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15042","U2SURP",-0.235,0.319790384133647,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P18887","XRCC1",-0.223,0.320185739487551,0.908,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P16615;O14983;Q93084","ATP2A2",0.329,0.335435786827108,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WWM7","ATXN2L",0.203,0.329350758402181,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75531","BANF1",-0.241,0.325842673370602,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11021","HSPA5",0.229,0.324570065577531,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92665","MRPS31",0.309,0.335158454843037,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99733","NAP1L4",-0.279,0.32312980061984,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P09493","TPM1",0.312,0.332730668030917,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61964","WDR5",0.2,0.334601398548191,0.909,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q02040","AKAP17A",0.17,0.348811245470733,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5SQI0","ATAT1",0.218,0.336002695645035,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P83916","CBX1",-0.795,0.342057949405069,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y678","COPG1",0.28,0.340822179277013,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NPE3","NOP10",-0.301,0.34925226399745,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99623","PHB2",-0.216,0.342531091954226,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15160","POLR1C",-0.306,0.347486837531843,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q86X10","RALGAPB",0.389,0.34656692635046,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P32969","RPL9",-0.162,0.337104969215245,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H4L4","SENP3",-0.203,0.345660825858042,0.91,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P41091;Q2VIR3","EIF2S3",-0.166,0.351435846504776,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62805","HIST1H4A",0.349,0.352877749393125,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12905","ILF2",0.177,0.354653269472834,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q03252","LMNB2",0.459,0.352381661834829,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BQG0","MYBBP1A",0.209,0.359752157079724,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14498;Q86U06","RBM39",0.233,0.358130521648821,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P47914","RPL29",-0.297,0.36151099424073,0.911,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BTT0","ANP32E",-0.309,0.372299683117371,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q00610;P53675","CLTC",0.282,0.373770800785566,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49711","CTCF",-0.22,0.370574589465436,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P38646","HSPA9",0.201,0.37420537640678,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92945","KHSRP",-0.16,0.370151968117401,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75381","PEX14",-0.197,0.368628916495576,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P18669;P15259;Q8N0Y7","PGAM1",0.211,0.366176813363155,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P13489","RNH1",0.227,0.375974763788183,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P04843","RPN1",0.228,0.367478002178577,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62280","RPS11",-0.244,0.374529693116464,0.912,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P39687;O95626;O43423","ANP32A",-0.323,0.386854928888582,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H3K6","BOLA2",0.237,0.383866933789507,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92841","DDX17",0.224,0.388258265446865,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99613;B5ME19","EIF3C",-0.248,0.393902925752474,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P16402","HIST1H1D",-0.799,0.392048982651424,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P0DMV9;P0DMV8","HSPA1B",0.197,0.382763818563456,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P12268;P20839","IMPDH2",0.18,0.391504125580162,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99575","POP1",-0.185,0.390961095119344,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q06587","RING1",0.175,0.390701799797657,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43159","RRP8",0.178,0.386171103135793,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y265","RUVBL1",0.323,0.394204679158928,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O60264","SMARCA5",-0.158,0.382406726121393,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13247","SRSF6",-0.259,0.396341041356037,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NZ01","TECR",0.374,0.385420188343401,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P23381","WARS",0.194,0.383924155420701,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O96028","WHSC1",0.269,0.389002621438036,0.913,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P84090","ERH",0.205,0.411715466132718,0.914,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00425","IGF2BP3",0.165,0.411346457129714,0.914,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P46087","NOP2",-0.315,0.402546014528785,0.914,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P30876","POLR2B",-0.162,0.405410395851022,0.914,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61129","ZC3H6",-0.195,0.413570497215044,0.914,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UIG0","BAZ1B",-0.239,0.424342819398741,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P29762","CRABP1",0.232,0.425560410505374,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75369","FLNB",0.297,0.426100319522947,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P27816","MAP4",0.316,0.430474748789142,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11586","MTHFD1",-0.378,0.423560780338227,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y520","PRRC2C",-0.237,0.421678550183615,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IYB3","SRRM1",0.196,0.427351456059038,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00268;Q92750","TAF4",-0.174,0.431224379656173,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P26640","VARS",0.205,0.430989193475678,0.915,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8NFW8","CMAS",0.212,0.448744975238409,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BQ39","DDX50",0.124,0.437233853449687,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5JSZ5","PRRC2B",0.22,0.449402703359067,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62306","SNRPF",-0.563,0.440512875111013,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13573","SNW1",0.245,0.434007087797879,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UPQ9","TNRC6B",-0.172,0.446701911790899,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62995","TRA2B",-0.232,0.440056942657738,0.916,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92747","ARPC1A",0.499,0.466296851493647,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6PD62","CTR9",-0.295,0.468533521910609,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43432","EIF4G3",0.132,0.465562610259616,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y285","FARSA",-0.189,0.461269891195155,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9P0M6","H2AFY2",-0.188,0.458432815583806,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O94776","MTA2",-0.319,0.464865215141466,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00567","NOP56",-0.191,0.452610656830089,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96HS1","PGAM5",-0.135,0.462124688886224,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P14618;P30613","PKM",-0.133,0.465935869519967,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96IZ7","RSRC1",-0.197,0.46974848271614,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92922;Q9UL12","SMARCC1",-0.191,0.455298681147273,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62318","SNRPD3",-0.311,0.455528445225048,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UQ35","SRRM2",-0.154,0.465686057162107,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49848","TAF6",0.17,0.466171054464214,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61981","YWHAG",-0.122,0.467191681029188,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z2W4","ZC3HAV1",-0.207,0.452811730434766,0.917,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UIF8","BAZ2B",0.209,0.47330275724289,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NY12","GAR1",-0.18,0.485110330864016,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92769","HDAC2",0.245,0.471548812053605,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00505","KPNA3",-0.58,0.490437755545112,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q08J23","NSUN2",0.229,0.470559711229886,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P08559;P29803","PDHA1",-0.33,0.477559363848915,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37","PPIA",-0.18,0.484447077791195,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99873;Q9NR22","PRMT1",0.24,0.474696598730773,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62750","RPL23A",0.144,0.479897829096884,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P46777","RPL5",0.378,0.480383428741581,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P27348","YWHAQ",0.181,0.487896747360361,0.918,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14497","ARID1A",-0.157,0.499448782644589,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q66PJ3","ARL6IP4",0.173,0.492642854260538,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P04406","GAPDH",-0.161,0.49131055588677,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P26583","HMGB2",-0.149,0.511807154755757,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95299","NDUFA10",-0.148,0.510216993244354,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13310","PABPC4",0.607,0.51112992851628,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43175","PHGDH",0.122,0.510742091891911,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6GYQ0","RALGAPA1",0.217,0.507940610835317,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63173","RPL38",-0.379,0.500439015893288,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q01105;P0DME0","SET",-0.653,0.491508393589683,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H9J4","USP42",-0.164,0.511984129897698,0.919,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P13637","ATP1A3",-0.194,0.518134150569759,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P50991","CCT4",-0.159,0.512908113668946,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15371","EIF3D",0.102,0.529966639477625,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14331","FRG1",-0.217,0.520134737385233,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49841","GSK3B",0.113,0.513923310597681,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P10412","HIST1H1E",-0.321,0.527374735543239,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P52597","HNRNPF",0.122,0.528074915572284,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5T4S7","UBR4",0.212,0.516696436237087,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96MX3;Q6ZT77;P52743;O75840;Q96N95;P57682;Q9H4T2;Q15973;Q9Y4X4;Q8N859;Q8IZC7;Q8N8L2;Q13887;Q96BR6;Q13360;C9JN71;Q14584;Q9UC07;P36508;Q8NDW4;Q86XU0;Q96RE9;Q9NPC7;P16415;Q7Z7L9;Q9H7R0;Q8N972;O95125;Q2M218;P15621;Q9Y2A4;O14978;Q99676;Q9HBT7;P51814","ZNF48",-0.126,0.514229900900692,0.92,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00154;Q6ZUV0","ACOT7",-0.218,0.541913330469601,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61160","ACTR2",0.486,0.544491234824567,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P59998","ARPC4",0.27,0.544958767800315,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00571;Q9NQI0","DDX3X",-0.0923,0.538669745358443,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14979","HNRNPDL",0.209,0.540208146286434,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9C086","INO80B",0.249,0.552909869185326,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P46821","MAP1B",0.128,0.536660972154971,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6WCQ1","MPRIP",0.102,0.539867793728235,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P82675","MRPS5",-0.117,0.544849666711041,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P78527","PRKDC",0.103,0.537353643868692,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P09936","UCHL1",0.33,0.555628537189977,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13432;A6NIH7","UNC119",0.104,0.540476686296651,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P55072","VCP",-0.154,0.555473432358292,0.921,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P38432","COIL",0.237,0.563961631587951,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P33240","CSTF2",-0.214,0.562741181805045,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92522","H1FX",-0.264,0.565782733016416,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49006","MARCKSL1",-0.167,0.582688134478019,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49321","NASP",-0.11,0.566032649553473,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P19338","NCL",0.0971,0.571295915628021,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14978","NOLC1",-0.121,0.574301487583396,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P11940;Q9H361;Q4VXU2","PABPC1",0.365,0.563152094545477,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P18621","RPL17",0.173,0.576134373855933,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P05388;Q8NHW5","RPLP0",0.117,0.575669185871037,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12872","SFSWAP",0.0993,0.583647975037528,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16637","SMN1",-0.232,0.575791968019723,0.922,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UHI6","DDX20",-0.134,0.599370493515966,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14152","EIF3A",0.136,0.604193910296178,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P07305","H1F0",0.264,0.594782833434545,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P10636","MAPT",-0.225,0.596396000826483,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H0A0","NAT10",0.162,0.605009832482349,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8NFH5","NUP35",-0.21,0.60411916709136,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P52948","NUP98",-0.138,0.593395666992768,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WUM4","PDCD6IP",-0.12,0.586761138128768,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z5J4","RAI1",-0.188,0.592897174527656,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y5S9","RBM8A",-0.13,0.595967927373573,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TAD8","SNIP1",-0.197,0.584654133662304,0.923,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P19525","EIF2AK2",-0.115,0.619989669922267,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NV70","EXOC1",0.326,0.627551260045471,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P51114","FXR1",-0.101,0.613582578515764,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96QD9","FYTTD1",0.118,0.61422224442631,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UKJ3","GPATCH8",-0.0977,0.636707302617447,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13526","PIN1",0.185,0.633736567082128,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8WVK2","SNRNP27",-0.225,0.61992909234789,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P16949;Q9H169;REV__P36956;Q9NZ72","STMN1",-0.305,0.627459675987014,0.924,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14617","AP3D1",-0.0853,0.648020531120935,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95996","APC2",-0.144,0.650702559771354,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q4VC05","BCL7A",-0.114,0.642561425722215,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14195;Q14117","DPYSL3",-0.14,0.657784025945666,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9HCM4","EPB41L5",0.137,0.656961217360843,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y6M1","IGF2BP2",0.14,0.642220480856982,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y5V3","MAGED1",0.126,0.638588268754025,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q3KQU3","MAP7D1",-0.105,0.655017483398716,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P41219","PRPH",-0.0807,0.646779302559445,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49792;O14715;Q99666","RANBP2",-0.16,0.642714092419545,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62263","RPS14",-0.165,0.642371734094713,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7L4I2","RSRC2",-0.0997,0.658658837576743,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63162;P14678","SNRPN",-0.191,0.649333728327964,0.925,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UHB7","AFF4",-0.0993,0.672223048670939,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16630","CPSF6",-0.274,0.682693651687782,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14194","CRMP1",-0.112,0.67152611800236,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UPY3","DICER1",0.11,0.681415738973335,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6PKG0","LARP1",0.181,0.687134901219576,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15366;P57721","PCBP2",-0.0802,0.696618516671,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UHD8","SEPT9",-0.0724,0.667628491682907,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96GM5;Q6STE5","SMARCD1",-0.115,0.693630147521786,0.926,FALSE,"RNase_ARS","C9ALS_vs_Control"
