Gene_Symbol,protein_logFC,protein_adjPval,protein_significant
CNDP2,0.0676240663307688,0.765541191779924,False
UBE2G1,-0.0602902736964577,0.765541191779924,False
TUBA4A,0.119131392818339,0.765541191779924,False
TMED1,0.0506961377368498,0.765541191779924,False
IRF2BPL,0.0747474831956572,0.765541191779924,False
ARF5,-0.0700532745047386,0.765737141465722,False
LYN,-0.10723975168527,0.765737141465722,False
PNMA2,-0.0779795131732621,0.766142046947951,False
GNPAT,-0.0582923101852533,0.7661825040475,False
LIMK1,0.0943692830500673,0.766206644127522,False
CLSTN1,0.122671082094062,0.766206644127522,False
FAR1,0.127016764106599,0.766289378927624,False
NSDHL,-0.0747597297704434,0.766289378927624,False
CTSH,0.103703274122482,0.766289378927624,False
ABCF3,-0.0534922018840618,0.766672417133417,False
BMP2K,0.0712068850216809,0.766672417133417,False
RPLP0,0.05603824849943,0.766672417133417,False
VAT1,0.109602841735581,0.768289862588234,False
EIF1B,0.0835368770547404,0.768596027008179,False
LTBP3,-0.0768177026631607,0.769432402770736,False
HINT3,0.0970488735208122,0.769432402770736,False
FARP2,0.109547588894618,0.769432402770736,False
INTS3,-0.0939219943868821,0.769432402770736,False
XPNPEP3,-0.0574066951924985,0.769432402770736,False
PRKAR1A,0.0711994916895762,0.769432402770736,False
XPO1,0.0411425983334066,0.769432402770736,False
PRPF6,0.0654778185868192,0.769432402770736,False
LLGL1,-0.109516236333191,0.769432402770736,False
TRAFD1,-0.0905728303724036,0.769447974900536,False
SLC16A3,-0.101080257467377,0.769447974900536,False
INPP4B,-0.0679872675760951,0.769447974900536,False
STBD1,-0.0968134916319894,0.769447974900536,False
PET100,0.0920340038060417,0.770711419917218,False
RTF1,0.074744149688196,0.772020617534626,False
NKRF,-0.0859867002909755,0.772169524315096,False
AK6,-0.0558774409090725,0.772414094976188,False
PAFAH2,-0.0577408164299031,0.772414094976188,False
SRPK2,-0.0519306290410437,0.77338231594187,False
CTNNA1,0.178979742491103,0.77338231594187,False
NCS1,-0.0881091068846747,0.773568904588086,False
PFDN2,0.0823864092734201,0.773662319866267,False
TLE5,-0.0771128486073991,0.774033734496776,False
DYSF,-0.141167621040736,0.774033734496776,False
EVI2B,0.129424425260134,0.774472334004043,False
ATG4C,0.0833273691029479,0.774833527978643,False
TM9SF4,-0.0456295230008372,0.774892677549521,False
STAMBPL1,-0.0957962395361402,0.775288093495162,False
PHOSPHO1,0.0952880738369988,0.775288093495162,False
BRSK2,0.0845678213959875,0.775288093495162,False
LSM12,0.0500757020873142,0.775288093495162,False
NAXE,-0.0505620442940664,0.775288093495162,False
UBASH3B,0.0923507757288178,0.775288093495162,False
TIMM8B,-0.0713154625756429,0.775288093495162,False
DIABLO,-0.0724081015374942,0.775288093495162,False
SYAP1,-0.103874815946915,0.775288093495162,False
SLC41A3,-0.0506475969894957,0.775288093495162,False
CNBP,-0.180716245730302,0.775288093495162,False
GRIPAP1,-0.0699264599807261,0.775311395257857,False
ARRB2,0.060260109370061,0.775456947300843,False
FBXL18,0.0574112654862819,0.775570956400168,False
PHF1,-0.0419906555424969,0.775570956400168,False
CCDC28B,-0.0758031161295767,0.775570956400168,False
ATG12,0.0953262124941308,0.775667944119607,False
LYRM4,-0.146955767545998,0.775671688731088,False
LYPD1,-0.105908856777012,0.77612595348621,False
ERC1,0.123801979090132,0.77612595348621,False
MIF4GD,0.0562776518573234,0.77612595348621,False
DLG5,0.0699396611770213,0.77612595348621,False
COMMD4,-0.0503231805687818,0.776712077310284,False
ABCC8,-0.0841672569383745,0.776712077310284,False
ARFGEF2,-0.0536341968609708,0.776712077310284,False
XRN1,-0.0596611137873504,0.776712077310284,False
NPEPPS,0.0510966456447886,0.776712077310284,False
JCAD,0.148202906683131,0.776712077310284,False
KATNB1,-0.0569272786623252,0.776712077310284,False
CYP27A1,0.106214513719888,0.776926221612808,False
BBS4,-0.0573648874765205,0.77693950986109,False
ERLEC1,-0.0715366378271778,0.777051051715899,False
SNRPD1,0.0471907478561517,0.777556726557248,False
LPGAT1,0.0672841310008643,0.777556726557248,False
CDC40,0.0699306054840729,0.777556726557248,False
TAF7,0.0698276823534716,0.777556726557248,False
BRSK1,-0.0962972063426157,0.777556726557248,False
RAP1GAP,-0.115517288220211,0.777556726557248,False
OTC,0.111029242177332,0.777556726557248,False
PLXND1,0.092043547677946,0.777556726557248,False
ENOPH1,0.0590904186235051,0.777556726557248,False
ACOX2,-0.102009387714851,0.777556726557248,False
MOCS1,-0.078278648912252,0.777829882863261,False
DAB2IP,-0.0681504130406978,0.777829882863261,False
GDI1,-0.0588153695458562,0.777910146916413,False
PPIL1,0.0571193110816655,0.778260653603192,False
CHTOP,0.0991006982697558,0.778763469634628,False
DENND4B,-0.0559374741605083,0.778763469634628,False
SUCLG2,-0.0661994336225327,0.778781760608574,False
GPKOW,0.0457924343281855,0.778827957209594,False
QDPR,-0.159607134715998,0.778827957209594,False
AIMP2,-0.0972201533555914,0.779008997839524,False
RPL14,-0.0766071685458787,0.779332277086076,False
CANX,0.0503860764072481,0.779332277086076,False
DYNLT3,-0.0939162071003157,0.779332277086076,False
CLVS2,0.0898387218118408,0.779332277086076,False
STRN,0.0397803547953206,0.779332277086076,False
ERGIC3,0.0582714641426998,0.779332277086076,False
GGACT,-0.0815296755037185,0.77954123882089,False
GET1,0.0470372416176419,0.780135660586266,False
NR2C2AP,-0.0644314050207804,0.780168361065347,False
RAP1GAP2,0.122128794471125,0.780300124293459,False
USF2,-0.0718049737542241,0.780300124293459,False
PLEC,0.0896806576017735,0.780300124293459,False
JOSD2,0.134297430267473,0.78058365787813,False
RABL2A,0.0658674654948221,0.780737880202895,False
RPS6KA4,-0.0513141526791836,0.780737880202895,False
PHKA2,0.0624786628961846,0.781833733967669,False
ABCA5,-0.0785072370714035,0.781983688502882,False
LTN1,-0.0495235772482872,0.781983688502882,False
DYNC1H1,0.056672043807847,0.781983688502882,False
PPM1H,-0.0993242062238178,0.781983688502882,False
SIAE,-0.0700244379716572,0.781983688502882,False
SPCS2,0.0577703674946441,0.78208543311721,False
NUDT6,-0.103015441035375,0.782295033321349,False
CEP97,0.0590122289272532,0.782295033321349,False
TMEM119,-0.221944074664663,0.783185660351427,False
NUP88,0.0705131604731832,0.783185660351427,False
PUF60,0.0473677939606691,0.783275362439061,False
EXOC6B,0.0331906166462907,0.783275362439061,False
PTP4A2,-0.0840788496741673,0.783275362439061,False
ACTBL2,0.152149592652139,0.783275362439061,False
GFOD1,-0.0752413631352464,0.783275362439061,False
SHROOM4,-0.0658028338059085,0.783275362439061,False
TMEM167A,0.0668502692640196,0.784047904194658,False
MAP6,0.126272860915556,0.784368475691556,False
INPP5J,-0.0623553109182176,0.785770172098739,False
PCDHGC3,-0.078760785495497,0.786642844966183,False
BAD,0.0748931948441403,0.786642844966183,False
CHMP7,0.0528104043335897,0.786744285114075,False
CCM2,0.0519198125962523,0.786894146382263,False
MTERF3,-0.1108255897571,0.786894146382263,False
LLGL2,-0.104185929651823,0.787703308192833,False
UBB,0.189988498738957,0.787947890896952,False
RASIP1,0.0875728598158334,0.787947890896952,False
NUP43,-0.0521037494697598,0.787947890896952,False
VCPIP1,-0.0445718197235419,0.787947890896952,False
RNF141,-0.0887308584131068,0.787947890896952,False
ABRAXAS2,0.0404282825368192,0.788204672247785,False
MSTO1,0.0540112019929326,0.788680770932481,False
PHACTR2,0.12591520897197,0.788680770932481,False
AIFM3,-0.0893399918030902,0.788765010608591,False
SYT12,0.239061869224367,0.788784261144229,False
COLGALT2,0.0658505036277326,0.788784261144229,False
STXBP3,0.0640981823726854,0.788882253436218,False
SLC44A1,-0.0970592656595688,0.788882253436218,False
EVI2A,-0.175423686593928,0.788882253436218,False
DARS2,-0.0839005886493407,0.788882253436218,False
WDSUB1,0.101608582858003,0.788882253436218,False
HDAC2,0.0397932437516424,0.789043366556754,False
ASB6,-0.0619015328059431,0.789043366556754,False
DIP2B,-0.054942389557592,0.789043366556754,False
RPL34,0.0575439118881231,0.789048597240491,False
CA8,0.118606858404819,0.789048597240491,False
PDF,-0.0696979409493137,0.789317604869461,False
PFKM,-0.0544092071877849,0.789456360522276,False
CTSF,-0.109026192137871,0.789456360522276,False
KPNA6,0.053341058811899,0.789456360522276,False
ALAS1,-0.0891464780590798,0.789456360522276,False
GUK1,0.0544437712984394,0.789661690302133,False
ENOSF1,-0.095894622290186,0.790524285944579,False
BRAP,0.0451714657937616,0.790821844891197,False
RRM1,0.0946536036819463,0.790847648537104,False
RAB1A,-0.0327590936179352,0.790875551912301,False
NAA16,-0.0416239089808901,0.790875551912301,False
TMEM151A,0.0976359500136326,0.790875551912301,False
AEBP1,0.340016097732784,0.790875551912301,False
EPN1,-0.0595257304928545,0.791137784568254,False
RELA,0.0616152161296188,0.791271706075989,False
ARF4,0.0411929749841118,0.791271706075989,False
CUEDC1,0.0714311384324962,0.791271706075989,False
PSMD12,-0.0321524097391688,0.79131680995983,False
ANKMY2,0.0827411873811599,0.791454735742926,False
PIK3R1,0.0371156650137117,0.791454735742926,False
EPG5,-0.0634791128796452,0.791454735742926,False
MUL1,-0.0775752430184662,0.791454735742926,False
DNAJA2,0.0696473375539295,0.791454735742926,False
HPCAL4,-0.106230463530354,0.791586347353421,False
PPM1L,-0.0672487538602926,0.792765448335406,False
PSAT1,-0.111005861430051,0.793138809745416,False
PMM2,-0.134074805288373,0.793138809745416,False
RAB5B,-0.0533303798738363,0.793138809745416,False
CHMP1B,0.0595289790122244,0.793138809745416,False
EIF4G1,0.03402752893121,0.793258405172586,False
RPS8,-0.0451384257392586,0.793708185816205,False
MT1E,-0.162403237275761,0.793708185816205,False
ADCY5,0.0491731355509906,0.793708185816205,False
CARD19,-0.0675430033721192,0.794032451408169,False
ARIH1,0.0417827351206661,0.794091993356286,False
DPP3,0.0791508229910658,0.794091993356286,False
RPP30,0.0411542775604508,0.794303946803377,False
STRAP,0.0496491036967122,0.794502241536774,False
NINJ2,0.174208576649518,0.794831051521257,False
CDKN1C,0.0831179134319688,0.794888213266955,False
GJC2,-0.102865772583467,0.795398639361062,False
PLCXD3,0.0950019766091135,0.795421087278098,False
PDPN,-0.14237938370875,0.795468770956746,False
PURB,-0.062493883859565,0.795579052888681,False
CUL2,0.0478215148790664,0.795630026502479,False
MAP4K4,0.0733105528771745,0.795630026502479,False
CLSTN3,-0.0670521755833446,0.795630026502479,False
DDX3Y,-0.250453130197628,0.795668179444028,False
TTBK1,0.0950834636302682,0.795845816493751,False
PSMB7,-0.0449195535085014,0.795845816493751,False
MCC,-0.139998094317781,0.795845816493751,False
HDAC3,-0.0578835516355571,0.795845816493751,False
DLG1,-0.0578216793774828,0.795879036321791,False
SLC4A3,0.0898558444085085,0.795879036321791,False
ZMPSTE24,0.0551864356448704,0.796472362691921,False
MYO5A,-0.091887133260748,0.796472362691921,False
CACNA1B,-0.142766244172977,0.796596197881245,False
PLCH2,-0.10517939404162,0.796648463362845,False
SRGAP3,-0.064217276429444,0.796648463362845,False
TBCEL,0.0604088897536084,0.797201647176597,False
LYPLA2,0.0499732023915245,0.797201647176597,False
ARMCX2,-0.0488986333368056,0.797201647176597,False
COX15,-0.0575166513512171,0.797201647176597,False
NELFCD,0.0352103765402871,0.797201647176597,False
IRS2,-0.0697365291036283,0.797201647176597,False
FABP1,0.497248511646529,0.797201647176597,False
PDCD11,0.0605745443956236,0.797638975968084,False
DUSP14,0.0849057643431053,0.798219858675228,False
ZNF22,0.10336807238509,0.798239984556645,False
ADAM17,0.0893463223310711,0.798258627096954,False
SRGAP1,0.0726227700031945,0.798258627096954,False
WDFY1,-0.0794506090271732,0.79832913224686,False
NOP10,-0.0607803254076673,0.798843183608301,False
CYP46A1,-0.0893232616972757,0.798868656460994,False
ATG9A,0.0620456412212391,0.799458073718138,False
AIFM1,0.0545203256714828,0.799458073718138,False
PPP6R3,0.0354662251022315,0.799458073718138,False
EXOC1,-0.0378743836655993,0.799458073718138,False
PSMA4,0.0397796694396853,0.799869044113761,False
DCTN6,0.0646941885471968,0.799869044113761,False
PTRH2,-0.0477219138975107,0.799869044113761,False
RPL23,0.0540490286511002,0.799869044113761,False
ADAM23,-0.119996186217419,0.799869044113761,False
SOX10,-0.103166409597585,0.799869044113761,False
GLUD2,-0.112008254767314,0.799869044113761,False
SDCBP,0.0730035932707214,0.799869044113761,False
UBE2J1,0.0467038152185673,0.799869044113761,False
G3BP2,-0.0751683329276176,0.799869044113761,False
RGS19,-0.0631035124214794,0.799869044113761,False
KCNA3,0.105182025764566,0.799869044113761,False
OR1M1,-0.100240444678537,0.799923227392197,False
FBXO30,-0.060620105425464,0.799923227392197,False
ATXN2,0.0747997371882008,0.800601451632291,False
NKIRAS2,0.045632228374842,0.800601451632291,False
RCL1,-0.0358216285520827,0.800601451632291,False
COQ10A,0.0468675680554194,0.800601451632291,False
LDB3,0.120119441305423,0.800601451632291,False
EEA1,-0.0457314142085323,0.801398692388063,False
RBP1,0.12015615208777,0.801676890275368,False
ADAR,-0.051599808558958,0.801676890275368,False
USP4,-0.0508358370938637,0.801676890275368,False
TRIM26,0.0701711923345947,0.801788399036483,False
KIAA0513,-0.105182605119666,0.801803115975888,False
KBTBD4,-0.0383977981732633,0.801803115975888,False
TARS1,-0.0501608524185322,0.801803115975888,False
LPP,0.171364633936635,0.802005127805573,False
PGK2,0.10173995005331,0.802431535975239,False
SRRM1,-0.0878100879771511,0.802710335702155,False
RPS28,0.0391753796671459,0.803017554832303,False
RAB5A,0.0431845566740385,0.803060570751744,False
TTC1,0.042625059751245,0.803189658136576,False
EURL,-0.076483231541431,0.803189658136576,False
PIGU,0.038958782616727,0.803189658136576,False
COASY,0.053621093782958,0.8032325888396,False
YWHAH,-0.0472180243476039,0.8032325888396,False
VSTM2B,-0.0745831767619762,0.803312922812383,False
ABCG2,-0.0516926964843432,0.803904480308781,False
FAM234A,-0.0688003175834329,0.80455706801521,False
TRIM2,0.0736350511852883,0.80455706801521,False
DBNL,0.0439052547985384,0.804581368234163,False
NGDN,0.0388840561497821,0.804871918487165,False
STMN4,0.132861113861098,0.805471425836267,False
HECTD1,-0.0303183818608836,0.805471425836267,False
TM6SF1,-0.0567575282419384,0.805497064669064,False
PSMD6,0.0347229281088062,0.806063436051576,False
RPS14,0.0441319436648584,0.806544274997482,False
CAMSAP1,0.0536324487731221,0.806885600173607,False
KCNAB2,0.101918473003504,0.807067902026299,False
SMAP1,-0.0707672365022542,0.807398725856452,False
TTLL12,0.080672479474444,0.807485624921537,False
FLOT1,-0.0655851387949262,0.807485624921537,False
S100A1,-0.0815507067116492,0.807503355176312,False
MED24,0.0891212216906618,0.807503355176312,False
BDH2,-0.0886580092466058,0.807503355176312,False
RPS15A,-0.0359085782217736,0.807714928807027,False
SLCO1A2,-0.0884317053582659,0.807779121941089,False
ALKBH5,-0.108282972813374,0.807779121941089,False
MAPK9,-0.0637796978116985,0.807791258518547,False
MPV17,-0.0805625247876325,0.807791258518547,False
SLC1A5,0.0984406740699288,0.807791258518547,False
PAAF1,0.0605117373521438,0.807791258518547,False
PPFIA1,0.0623175810059386,0.807896025296784,False
UGDH,0.0894623437340361,0.808816756316145,False
GALNS,-0.0569700444169072,0.808816756316145,False
GBP4,-0.0836933326818494,0.808816756316145,False
PDLIM2,0.069789416837887,0.809262066927345,False
PRPF40A,0.0528549893280292,0.809262066927345,False
PLGRKT,0.0570172965942071,0.809466764802246,False
FPR1,0.0797041147949162,0.809731672194205,False
CDK5,0.0727441267037445,0.809731672194205,False
STXBP5,-0.0947600889493536,0.810120380444308,False
ST6GAL1,0.086108886914162,0.810128088462604,False
NSF,0.085638149017111,0.810128088462604,False
SAMD4A,-0.0658726637920628,0.810790668931423,False
APOD,-0.142951061022172,0.810964828499609,False
CST3,-0.116400269939509,0.811624231839631,False
NUDT3,0.0453586595388487,0.811624231839631,False
KCND1,-0.063928934820221,0.8116509218862,False
RFTN1,0.172425428699103,0.8116509218862,False
RPL30,-0.0525841794783783,0.8116509218862,False
YPEL5,-0.0373001894066416,0.8116509218862,False
HCN1,-0.101903036062388,0.8116509218862,False
DCLK2,-0.0900979574430405,0.812476479140594,False
ABHD16A,-0.0511690263864111,0.812476479140594,False
ANAPC10,-0.0424267486829635,0.81260945134191,False
ADH5,-0.0601810417001207,0.812776507272093,False
NUP93,0.0428372798883974,0.812804269029466,False
ACAA1,0.0599782286824162,0.81293061277148,False
NOP58,0.058837354428114,0.813024743132497,False
ANAPC4,0.0585163295084552,0.813512549231688,False
TNKS2,-0.0486300700285138,0.813512549231688,False
PISD,0.0794624527095813,0.813887021909284,False
DHCR7,0.0891400350948501,0.813938868357589,False
MTM1,-0.061678310363968,0.813938868357589,False
GPALPP1,0.0506263395975113,0.81406448925949,False
ALDOB,0.329242626540633,0.814503362567044,False
SGK2,0.168153770736232,0.814849490665879,False
HMCN1,0.0902614610595522,0.814991648626448,False
ARPC2,0.0414538070787778,0.815232914955333,False
LPCAT1,-0.0670466352202439,0.815375945993689,False
ACTRT1,-0.0558377695055512,0.815375945993689,False
DGKA,0.0902071478558923,0.815375945993689,False
RAP2B,-0.0772772774919659,0.81573558436963,False
VIPAS39,0.0413261350552361,0.815820394833338,False
TEX10,-0.0536466305638088,0.816011785875586,False
VAPA,0.0442539513128768,0.81615707922668,False
FSD1,0.0924766314220946,0.81615707922668,False
RAB39A,-0.0710937919010082,0.816314293285581,False
C6orf89,-0.0394488508153801,0.81654586025067,False
NECAB3,-0.0861615355887295,0.81654586025067,False
TTC5,-0.0545631825349462,0.81654586025067,False
DGKH,-0.203134754728234,0.81654586025067,False
NEDD4L,-0.090535247075481,0.816665550080589,False
HYI,0.10558375323091,0.816692018631957,False
POFUT1,0.0746358227072914,0.81700067302428,False
ATM,0.0459285267541523,0.817214907834482,False
INTS14,0.0486237808415595,0.817490414998243,False
AKAP9,0.0563414502015451,0.817893126663632,False
BPIFA3,0.12549517167305,0.817893126663632,False
ACACA,0.0485757467931762,0.817893126663632,False
HEXB,0.0862644864490765,0.818072702415467,False
B4GAT1,-0.0502018869766481,0.818840478880069,False
ARMC9,0.0796932128466867,0.819071028648396,False
MRPS36,-0.0683125613968096,0.81909922783689,False
ARL5A,0.0497709198420395,0.819138581482009,False
PLLP,0.116683929231687,0.819424834842483,False
TMEM231,-0.0973714964463976,0.819539253224124,False
PGM3,0.0646010302460631,0.819539253224124,False
CASP7,0.0581525968577736,0.819644080195174,False
PCYOX1,-0.0439871584280134,0.819779150451866,False
KIF1A,0.0579750944348376,0.820502864813122,False
SUGP2,0.0814951803820989,0.820848442282508,False
WAPL,0.0379027062829582,0.8208561000534,False
PDCD6,-0.0406596925647502,0.821208456972146,False
SHC3,0.0969110777841431,0.821580901837648,False
MVD,-0.0858538963335782,0.821597498666007,False
RPL26,0.0459813988186273,0.821632398108944,False
TMCC3,0.0763401386529399,0.822580791711548,False
BCL2L1,-0.0378247353641017,0.822705669187697,False
SHMT1,0.0848452668503423,0.822705669187697,False
AGAP1,-0.0671963209749169,0.822723451014845,False
LAS1L,0.0360412587011441,0.822849611445151,False
PLXNA2,-0.049549128585471,0.822849611445151,False
CHP1,0.067374611004503,0.823030729459862,False
MAP3K3,-0.0383033828915167,0.823300286223354,False
FKBP1B,0.0869949803079111,0.823334907880832,False
KIF5C,-0.0653687733976049,0.823396876750683,False
FLNA,0.169875647044192,0.823524880657014,False
KLHL11,0.0757457366156862,0.8238836582115,False
PCBP1,0.028529735603966,0.82423975706462,False
TRAPPC6B,0.0324630828440355,0.824459490001321,False
ARMT1,0.0487326520326512,0.82553663550098,False
MRPS33,-0.0426363112527781,0.82586304442876,False
PPFIA4,-0.0953774891468573,0.82586304442876,False
COA3,-0.086370131310078,0.82586304442876,False
PLCB4,-0.109557318438307,0.82586304442876,False
SEC62,0.049677475658914,0.82586304442876,False
PTDSS2,-0.0388880212092797,0.82586304442876,False
UBR7,-0.0749938814931106,0.82586304442876,False
KCTD12,-0.0682908347246673,0.82586304442876,False
SHFL,0.0968573266517287,0.82586304442876,False
CA4,-0.12973988742905,0.82586304442876,False
MTMR6,-0.0381506011923047,0.82586304442876,False
STUM,-0.10940030071893,0.82586304442876,False
SRP72,0.0367890763041174,0.82586304442876,False
PSMD1,-0.0311657020193383,0.82586304442876,False
TAOK2,-0.0391023910903172,0.82586304442876,False
SPOCK1,0.0724873705995241,0.825883256317644,False
GPSM1,-0.0449614171191079,0.825966270852894,False
PLCG2,0.0579406952349544,0.826249491938723,False
NUP188,0.0351447002880656,0.826367903624534,False
VCL,0.140223744330005,0.826367903624534,False
PRKCQ,0.0911838045628386,0.826690635834153,False
TRIM16,0.0809776487697844,0.826797021563805,False
TMED9,0.0527806555282586,0.826797021563805,False
TPT1,0.0553023754783482,0.82714283973381,False
CPNE7,-0.0933632399238915,0.827344808868243,False
THOC2,0.0556395020586473,0.828252480554704,False
DPM1,-0.0580169264449193,0.829024987722006,False
CAMKK1,0.0777263700238393,0.829179949559789,False
CNTN2,0.0987879717297098,0.829179949559789,False
PTGES3,-0.0494367870904835,0.829179949559789,False
ACTR3,0.0435964926180148,0.829199474548987,False
LDLRAP1,0.127796313581737,0.829199474548987,False
DHODH,-0.0494703490259116,0.829199474548987,False
PPA2,0.0393593196031308,0.829199474548987,False
DIP2C,-0.0314076801082805,0.829632007439605,False
SRM,0.0528265376599677,0.829632007439605,False
RABL6,-0.0473156279765465,0.829632007439605,False
DCLK1,-0.06010108397534,0.829632007439605,False
PRDX3,-0.052053723369669,0.82963628422716,False
SHARPIN,-0.0389813857985768,0.829898865519509,False
CD58,0.0476157908718138,0.830155538612769,False
ZFYVE9,-0.0681383906811615,0.830168878958438,False
PRUNE2,0.151945355706014,0.830210065470465,False
SRSF5,-0.062219419948744,0.831332022657821,False
LRRC40,-0.0441332640389209,0.831604335450701,False
APOOL,-0.0530876408774414,0.831638526327638,False
CDC42EP4,0.167587972058875,0.832009394161921,False
CRIP2,0.109441989539237,0.832009394161921,False
KYAT3,-0.104286754988413,0.832009394161921,False
NUP153,0.0747194951019026,0.832393079577785,False
MIX23,0.0555836114141428,0.832968302831474,False
LAMA5,0.164417285081443,0.832968302831474,False
MDM1,-0.0458092507770518,0.832968302831474,False
TRIM5,0.0631442926640196,0.832968302831474,False
PABPC4,0.0245431109288052,0.832968302831474,False
NAE1,-0.0490813816534406,0.83334050135439,False
ERBB3,0.0673752777104077,0.83364777691969,False
EIF4G2,-0.0319997046621587,0.83364777691969,False
DFFA,-0.0785236562832559,0.83364777691969,False
C1orf50,-0.040504560121577,0.83364777691969,False
MARS1,-0.0350676163428219,0.83364777691969,False
NIBAN2,0.0859283810510654,0.83364777691969,False
CAMKMT,-0.0654155474935711,0.833843615169497,False
PTGFRN,-0.100781205924577,0.833843615169497,False
VPS26C,-0.0484678555218903,0.834131860187085,False
VPS33A,0.0320525957654851,0.834340627349805,False
UQCRB,-0.0734568862319591,0.834622734434147,False
HTRA2,-0.0394765366732184,0.834918635417091,False
STRN3,0.0384191585734523,0.834918635417091,False
TRIP6,0.118814549595522,0.834918635417091,False
RER1,-0.0419297632831181,0.834918635417091,False
NPRL2,-0.0804802233978927,0.835186449683341,False
KCMF1,0.0583698473010159,0.835186449683341,False
TMPPE,0.038328482521611,0.835186449683341,False
WDFY3,-0.0590346397057608,0.836352151129513,False
RPS6KA2,-0.0636677087318667,0.836352151129513,False
SGTB,0.0696808222387588,0.836352151129513,False
GTF2F1,0.047772639729442,0.836352151129513,False
WDR26,-0.0329613625921734,0.836352151129513,False
BRCC3,-0.0321258732859988,0.836352151129513,False
URI1,0.0632556591835991,0.836527095958043,False
AMPH,0.0965799532876908,0.836577929346709,False
PSMD4,0.0292777924378864,0.836737322586534,False
COG6,-0.0309925133143931,0.837077216059922,False
VAV3,0.0655243691207099,0.837077216059922,False
QKI,-0.0634253450607112,0.837734145241751,False
GNPDA1,0.0330846445948669,0.838367881692835,False
ACTA2,0.112538642840482,0.838367881692835,False
QARS1,0.0365217520144121,0.83842067890448,False
SYT11,-0.0529344437868193,0.838888123145984,False
XPNPEP1,-0.05425918377877,0.838888123145984,False
MAN2C1,0.0481047624453161,0.839235983051473,False
ANKRD54,-0.0596654039716853,0.839235983051473,False
EIF2B1,-0.0514168492472038,0.839466411771813,False
WASHC3,0.0386184351154375,0.839466411771813,False
RBM6,-0.0451663926461876,0.839466411771813,False
MED23,0.0534610180066197,0.839466411771813,False
RAB21,0.0484413350679542,0.839466411771813,False
CUL4A,0.0366621096823039,0.839466411771813,False
ELAVL3,0.0886701501396487,0.84029502020881,False
SERPINB12,-0.13209841715342,0.84029502020881,False
SMG9,-0.0344944037071304,0.84029502020881,False
ITGB4,0.126945431810176,0.840503401704853,False
EPS8,0.045851693021616,0.841072156975506,False
SRI,0.0562554693216253,0.84168101664542,False
AP4M1,-0.0353804671449698,0.842095701761581,False
DTD1,0.0410122328436646,0.842697781157237,False
BCAM,0.145862189621857,0.842718996389908,False
TBC1D7,-0.038457965572011,0.842718996389908,False
CHGB,-0.141356450851498,0.842718996389908,False
HDAC11,0.0908423320090943,0.842718996389908,False
ELOB,0.0393979260996407,0.842718996389908,False
CRYZ,0.101097591227809,0.842753571260177,False
THOP1,-0.0443958429976021,0.842870417236484,False
MINDY2,-0.0362435857555905,0.843007636731647,False
OTUD7A,-0.0621151630219847,0.843007636731647,False
PRKRA,-0.0611265965986938,0.843007636731647,False
GALK2,0.0516999553606343,0.843007636731647,False
CIAO2B,0.0477104252965352,0.84332273808251,False
CTNND1,-0.113707300490406,0.84332273808251,False
CRYL1,-0.0704085118153319,0.84332273808251,False
WASF2,-0.0620605132504384,0.84332273808251,False
CNOT9,-0.0362551459360834,0.84332273808251,False
CBX8,-0.0485855200161911,0.84332273808251,False
UBP1,0.0635651722238082,0.84332273808251,False
PLPBP,-0.0554002725618155,0.843335251583168,False
SLC6A9,-0.073685503205084,0.843673109385254,False
AGAP3,0.0504179925620072,0.843680432032197,False
FCGR2C,0.0922528514865508,0.84377100627129,False
LDHB,0.0403919773563342,0.84377100627129,False
TMC6,0.058439356081335,0.843948400054925,False
VAC14,-0.0417540537300116,0.843948400054925,False
HPS5,-0.0506969077373229,0.843948400054925,False
COX11,0.0445241554857656,0.84536388583529,False
STEAP2,-0.0761851807255578,0.845407949803309,False
PYM1,0.0787704620612706,0.845604698123347,False
SCN8A,0.0660373605082443,0.845991332080108,False
TRAPPC14,-0.0599808908579336,0.845991332080108,False
SURF1,0.0535555111491668,0.845991332080108,False
MAP3K7,0.0503134078117808,0.845991332080108,False
GPSM2,-0.0639995304654164,0.846657536118595,False
RBBP9,0.0530368616643422,0.847300800967877,False
GPRC5B,-0.102204699462128,0.847456718467124,False
BBS1,0.0350447368619342,0.847456718467124,False
RIOK3,-0.0546221503372379,0.847456718467124,False
RPL12,0.0394819668532858,0.847844593494798,False
NDC1,0.048407762928055,0.847880720315891,False
PPM1G,0.0476967764009295,0.847880720315891,False
RETREG3,0.0293245405419071,0.848066633298393,False
MAGED2,-0.048222126459903,0.848066633298393,False
CCDC127,-0.0412876037129219,0.848569998663437,False
NQO2,-0.151867386758344,0.849166445465942,False
ACP1,-0.0474694199830772,0.849166445465942,False
IFT81,0.0461411406754273,0.84989779653456,False
CPAMD8,-0.0975091343631238,0.850073249043098,False
DIRAS1,-0.0689031990408893,0.850552279228233,False
COPE,0.0393090686829627,0.850552279228233,False
NXN,0.070013365811163,0.850552279228233,False
CORO6,0.059835791805793,0.850552279228233,False
PPIP5K2,0.0465486114197997,0.850552279228233,False
PDE6D,0.0384003813726963,0.850810893700989,False
RPS6,-0.0374646278146482,0.85203091978776,False
SBF1,-0.0387483100645145,0.852132002926017,False
TMEM235,-0.0836187409438311,0.853487239825975,False
RNF31,-0.0320111030848587,0.853504649459191,False
