"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"P84090","ERH",-0.0318,0.84341411265511,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8N158","GPC2",-0.0406,0.838579986902066,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P33778","HIST1H2BB",-0.0705,0.812035041034548,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P51991","HNRNPA3",0.0347,0.807544530305382,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99729","HNRNPAB",-0.051,0.829982806471068,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O43390","HNRNPR",-0.0465,0.832532884782181,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00505","KPNA3",0.151,0.830326185393417,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NX24","NHP2",0.0482,0.827069688911151,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13310","PABPC4",-0.152,0.81206502670468,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NTI5","PDS5B",0.0442,0.822372574782424,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96HS1","PGAM5",0.0402,0.805756258924569,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P43686","PSMC4",0.0867,0.83832371628963,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NP72","RAB18",0.0626,0.857028326295526,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H0U4;Q92928","RAB1B",-0.0376,0.851636984117261,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z5J4","RAI1",-0.0526,0.831739452304782,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P09455","RBP1",0.0693,0.816520428637243,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P26373","RPL13",0.0408,0.819855633097242,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P15880","RPS2",0.0442,0.833895130447178,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75533","SF3B1",-0.0421,0.844101116227452,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95391","SLU7",0.0913,0.816709507882317,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q6P1X5","TAF2",-0.199,0.831039824940005,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z7C8","TAF8",-0.0771,0.816858188028811,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P17987","TCP1",-0.0352,0.829201905035654,0.95,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TDN6","BRIX1",0.0397,0.867985388109442,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P23528","CFL1",0.0403,0.887308645432945,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14011","CIRBP",-0.0297,0.909180610168831,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9HCG8","CWC22",0.04,0.884490475400147,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UPY3","DICER1",-0.0407,0.872390537596441,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P60981","DSTN",0.0383,0.880752633098251,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P26641","EEF1G",-0.0379,0.874325791249108,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13045","FLII",-0.0427,0.907383874997859,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16658","FSCN1",0.0457,0.877806105162393,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61978","HNRNPK",-0.0235,0.882059178568334,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P55081;Q00653","MFAP1",0.0522,0.86390614821205,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UMY1","NOL7",-0.0403,0.913383449378282,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62191","PSMC1",0.036,0.888459351118709,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TA86","RP9",-0.0408,0.884364122035364,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P05388;Q8NHW5","RPLP0",0.0387,0.875557215635036,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UHR5","SAP30BP",0.0341,0.871978480814669,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P42285","SKIV2L2",-0.0432,0.875533938631475,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TAD8","SNIP1",-0.0327,0.906928426986592,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13247","SRSF6",-0.0299,0.909765408958091,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8IX01","SUGP2",0.0361,0.872804794977337,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P09493","TPM1",-0.0662,0.866184233233979,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61981","YWHAG",0.0333,0.85798476009808,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H5H4;Q96SL8","ZNF768",0.0471,0.863465309980162,0.951,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61160","ACTR2",0.0496,0.950526977362895,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P59998","ARPC4",-0.0587,0.919930285017243,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q2TBE0","CWF19L2",-0.00898,0.959082126102136,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NR30","DDX21",-0.0284,0.918937155362227,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P31689","DNAJA1",0.0237,0.916731963582507,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P04899","GNAI2",0.00839,0.969153584721195,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q93077;Q7L7L0;P04908","HIST1H2AC",-0.0138,0.957687757377818,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99879","HIST1H2BM",-0.0184,0.918425322919002,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P14866","HNRNPL",0.0202,0.934390040183503,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y4L1","HYOU1",-0.0102,0.95172846344108,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P12268;P20839","IMPDH2",-0.0194,0.935326830419945,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NQ29","LUC7L",-0.0172,0.933616214426735,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46821","MAP1B",0.0211,0.924758672829379,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y5B6","PAXBP1",0.0324,0.926977047933561,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P30044","PRDX5",0.0366,0.924069896028084,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35268","RPL22",-0.00999,0.961203648325097,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q01105;P0DME0","SET",-0.0656,0.928927018192281,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00268;Q92750","TAF4",-0.0117,0.96504865931869,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P42166","TMPO",-0.0105,0.94965455325234,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60701","UGDH",-0.033,0.953476994412515,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P26640","VARS",0.0211,0.935904134182722,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y4B6","VPRBP",-0.00853,0.967130066824617,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5VZL5","ZMYM4",0.00908,0.968908352209251,0.952,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NY12","GAR1",-0.00346,0.988228428871677,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7RTV0","PHF5A",-0.00359,0.986887240241163,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O43175","PHGDH",0.000317,0.998901081582753,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46778","RPL21",0.00474,0.976836811607044,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62750","RPL23A",-0.00351,0.983660676998412,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P04843","RPN1",0.00498,0.982699278581319,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P45880","VDAC2",0.00501,0.980698223769516,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UPT8","ZC3H4",-0.00212,0.988568097213583,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5HYK9;Q8NA42","ZNF667",0.0222,0.980365033902451,0.953,FALSE,"RNase_CTRL","C9ALS_vs_Control"
