ATP5F1B	ACTB
ATP5F1B	COX7A2
ATP5F1B	NDUFS6
ATP5F1B	COX6B1
ATP5F1B	UQCRQ
ATP5F1B	NDUFA13
ATP5F1B	NDUFAB1
ATP5F1B	UQCRB
ATP5F1B	TOMM40
ATP5F1B	NDUFS8
ATP5F1B	NDUFA12
ATP5F1B	NDUFS3
ATP5F1B	COX4I2
ATP5F1B	SDHB
ATP5F1B	NDUFB8
ATP5F1B	VDAC1
ATP5F1B	NDUFV1
ATP5F1B	UQCRFS1
ATP5F1B	SDHA
ATP5F1B	UQCRC2
ATP5F1B	NDUFA9
ATP5F1B	COX4I1
ATP5F1B	COX5A
ATP5F1B	NDUFS2
ATP5F1B	CYC1
ATP5F1B	NDUFS1
ATP5F1B	ATP5MC2
ATP5F1B	ATP5MC3
ATP5F1B	ATP5MC1
ATP5F1B	ATP5F1A
ATP5F1B	ATP5PD
ATP5F1B	ATP5PF
ATP5F1B	ATP5PO
ATP5F1B	ATP5PB
ATP5F1B	ATP5F1C
ATP5F1C	NDUFB4
ATP5F1C	UQCRC1
ATP5F1C	ATP5F1D
ATP5F1C	NDUFB7
ATP5F1C	PSMA2
ATP5F1C	COX6A1
ATP5F1C	NDUFS7
ATP5F1C	ATP5F1E
ATP5F1C	NDUFA2
ATP5F1C	NDUFA10
ATP5F1C	COX5B
ATP5F1C	NDUFB5
ATP5F1C	PSMA6
ATP5F1C	ATP5F1B
ATP5F1C	NDUFS3
ATP5F1C	SDHA
ATP5F1C	NDUFA9
ATP5F1C	UQCRC2
ATP5F1C	NDUFB10
ATP5F1C	SOD1
ATP5F1C	NDUFS6
ATP5F1C	NDUFB9
ATP5F1C	NDUFC2
ATP5F1C	ATP5MC3
ATP5F1C	COX6A2
ATP5F1C	ATP5PO
ATP5F1C	NDUFS4
ATP5F1C	NDUFB8
ATP5F1C	NDUFA7
ATP5F1C	ATP5PD
ATP5F1C	UQCRFS1
ATP5F1C	CYCS
ATP5F1C	UQCRH
ATP5F1C	NDUFS8
ATP5F1C	CYC1
ATP5F1C	COX5A
ATP5F1C	NDUFV2
ATP5F1C	NDUFA12
ATP5F1C	UQCR10
ATP5F1C	NDUFA4
ATP5F1C	NDUFV3
ATP5F1C	NDUFB1
ATP5F1C	COX7A2L
ATP5F1C	UQCR11
ATP5F1C	NDUFA3
ATP5F1C	NDUFA11
ATP5F1C	NDUFA1
ATP5F1C	COX6B2
ATP5F1C	COX7B
ATP5F1C	ACTG1
ATP5F1C	NDUFS5
ATP5F1C	COX6B1
ATP5F1C	COX7A2
ATP5F1C	VDAC1
ATP5F1C	NDUFB3
ATP5F1C	NDUFA6
ATP5F1C	SDHD
ATP5F1C	COX6C
ATP5F1C	SDHC
ATP5F1C	COX4I2
ATP5F1C	NDUFA8
ATP5F1C	NDUFA5
ATP5F1C	COX7C
ATP5F1C	NDUFA13
ATP5F1C	NDUFAB1
ATP5F1C	COX4I1
ATP5F1C	UQCRQ
ATP5F1C	NDUFB6
ATP5F1C	NDUFV1
ATP5F1C	NDUFS2
ATP5F1C	NDUFS1
ATP5F1C	UQCRB
ATP5F1C	SDHB
ATP5F1C	ATP5MC2
ATP5F1C	ATP5PB
ATP5F1C	ATP5F1A
ATP5F1C	ATP5PF
ATP5F1C	ATP5MC1
ATP5F1D	NDUFB4
ATP5F1D	UQCRC1
ATP5F1D	UQCRHL
ATP5F1D	NDUFA1
ATP5F1D	NDUFS5
ATP5F1D	NDUFA4
ATP5F1D	COX7A2
ATP5F1D	NDUFV3
ATP5F1D	VDAC1
ATP5F1D	CYCS
ATP5F1D	NDUFA6
ATP5F1D	NDUFA2
ATP5F1D	COX8A
ATP5F1D	NDUFS1
ATP5F1D	SDHD
ATP5F1D	COX6B2
ATP5F1D	UQCRH
ATP5F1D	NDUFA5
ATP5F1D	NDUFS4
ATP5F1D	SDHC
ATP5F1D	NDUFA12
ATP5F1D	NDUFA3
ATP5F1D	NDUFC2
ATP5F1D	NDUFA9
ATP5F1D	NDUFA11
ATP5F1D	COX6A2
ATP5F1D	COX6A1
ATP5F1D	COX6C
ATP5F1D	COX6B1
ATP5F1D	UQCRC2
ATP5F1D	NDUFA8
ATP5F1D	SDHA
ATP5F1D	NDUFA10
ATP5F1D	UQCR10
ATP5F1D	COX4I2
ATP5F1D	NDUFB6
ATP5F1D	COX7C
ATP5F1D	NDUFB5
ATP5F1D	NDUFS2
ATP5F1D	NDUFA7
ATP5F1D	NDUFS6
ATP5F1D	NDUFB9
ATP5F1D	UQCR11
ATP5F1D	NDUFAB1
ATP5F1D	NDUFB10
ATP5F1D	UQCRB
ATP5F1D	SDHB
ATP5F1D	COX4I1
ATP5F1D	NDUFA13
ATP5F1D	NDUFB8
ATP5F1D	UQCRQ
ATP5F1D	NDUFV2
ATP5F1D	NDUFS3
ATP5F1D	UQCRFS1
ATP5F1D	NDUFB7
ATP5F1D	COX5B
ATP5F1D	NDUFV1
ATP5F1D	NDUFS8
ATP5F1D	COX5A
ATP5F1D	CYC1
ATP5F1D	NDUFS7
ATP5F1D	ATP5MC2
ATP5F1D	ATP5F1A
ATP5F1D	ATP5PD
ATP5F1D	ATP5MC1
ATP5F1D	ATP5MC3
ATP5F1D	ATP5PF
ATP5F1D	ATP5F1B
ATP5F1D	ATP5PO
ATP5F1D	ATP5PB
ATP5F1D	ATP5F1E
ATP5F1D	ATP5F1C
ATP5F1E	NDUFB4
ATP5F1E	UQCRC1
ATP5F1E	ATP5F1D
ATP5F1E	NDUFB7
ATP5F1E	TUBB1
ATP5F1E	COX6A1
