PROBEID	SYMBOL	ORIGINAL_ID
ILMN_1666258	AMFR	ILMN_1666258
ILMN_2136068	SEC63	ILMN_2136068
ILMN_2211235	TEX101	ILMN_2211235
ILMN_2084031	PRTG	ILMN_2084031
ILMN_1693319	EYA4	ILMN_1693319
ILMN_1743753	IFT81	ILMN_1743753
ILMN_1669460	TXNDC2	ILMN_1669460
ILMN_2274377	AGL	ILMN_2274377
ILMN_2184556	SLC4A4	ILMN_2184556
ILMN_2211728	GUCA1B	ILMN_2211728
ILMN_2206500	UGT2B4	ILMN_2206500
ILMN_1812702	SIX1	ILMN_1812702
ILMN_1652291	EVX2	ILMN_1652291
ILMN_2106656	BLZF1	ILMN_2106656
ILMN_1676844	NR1D2	ILMN_1676844
ILMN_1785742	AMZ1	ILMN_1785742
ILMN_1736218	CHRNB3	ILMN_1736218
ILMN_1686862	HLX	ILMN_1686862
ILMN_2072357	IRF6	ILMN_2072357
ILMN_1693452	GAL3ST4	ILMN_1693452
ILMN_1794512	ADPRH	ILMN_1794512
ILMN_1753166	MOB4	ILMN_1753166
ILMN_1684312	NHLRC4	ILMN_1684312
ILMN_1658214	DRD2	ILMN_1658214
ILMN_1751956	MGST3	ILMN_1751956
ILMN_1785476	SPATA25	ILMN_1785476
ILMN_1701943	LINC00598	ILMN_1701943
ILMN_1772614	TCF12	ILMN_1772614
ILMN_1754798	KSR1	ILMN_1754798
ILMN_1757754	SUDS3	ILMN_1757754
ILMN_1782953	MMP19	ILMN_1782953
ILMN_1660639	TSHR	ILMN_1660639
ILMN_1751326	FAM162B	ILMN_1751326
ILMN_2329483	TPTE	ILMN_2329483
ILMN_1805823	BANF2	ILMN_1805823
ILMN_1811470	PLEK2	ILMN_1811470
ILMN_2258363	KLC4	ILMN_2258363
ILMN_2386379	PCDHGA11	ILMN_2386379
ILMN_1801377	SLC29A4	ILMN_1801377
ILMN_1810011	PTPDC1	ILMN_1810011
ILMN_1797283	ASTN2	ILMN_1797283
ILMN_1666731	SSUH2	ILMN_1666731
ILMN_2088612	XPO4	ILMN_2088612
ILMN_1719351	TCF21	ILMN_1719351
ILMN_1681846	ZNF540	ILMN_1681846
ILMN_1814787	ICA1	ILMN_1814787
ILMN_1657697	SAR1A	ILMN_1657697
ILMN_2082244	FOXK1	ILMN_2082244
ILMN_1681812	HIF1AN	ILMN_1681812
ILMN_1776395	ODAD2	ILMN_1776395
ILMN_2292123	CERT1	ILMN_2292123
ILMN_1711245	SCG3	ILMN_1711245
ILMN_1655218	NFAT5	ILMN_1655218
ILMN_2284810	CIDEA	ILMN_2284810
ILMN_1670833	KCNG1	ILMN_1670833
ILMN_2184612	C3orf52	ILMN_2184612
ILMN_1779558	GAS6	ILMN_1779558
ILMN_2092232	TSR1	ILMN_2092232
ILMN_1727917	CALHM5	ILMN_1727917
ILMN_1756867	ATE1	ILMN_1756867
ILMN_1656724	OR14A16	ILMN_1656724
ILMN_1770502	DQX1	ILMN_1770502
ILMN_1687708	LOC646471	ILMN_1687708
ILMN_2252178	FBXO22	ILMN_2252178
ILMN_1712803	CCNB1	ILMN_1712803
ILMN_1764185	CDC37L1	ILMN_1764185
ILMN_1795762	PLEK	ILMN_1795762
ILMN_1810716	GFRA3	ILMN_1810716
ILMN_1657665	ZNF644	ILMN_1657665
ILMN_1681967	EIF4EBP2	ILMN_1681967
ILMN_1729580	NUDT9	ILMN_1729580
ILMN_2397188	CACNA1H	ILMN_2397188
ILMN_1794846	LRRC4	ILMN_1794846
ILMN_1811479	SPINK6	ILMN_1811479
ILMN_1780344	KRTAP2-2	ILMN_1780344
ILMN_1690704	CBY3	ILMN_1690704
ILMN_1709605	MANEAL	ILMN_1709605
ILMN_1663723	SLC13A4	ILMN_1663723
ILMN_1789732	PEDS1	ILMN_1789732
ILMN_1751241	TCOF1	ILMN_1751241
ILMN_1702780	THUMPD1	ILMN_1702780
ILMN_2380181	MAG	ILMN_2380181
ILMN_2203463	SPATS2	ILMN_2203463
ILMN_2106265	GDPD1	ILMN_2106265
ILMN_2129312	KRT33A	ILMN_2129312
ILMN_2159339	NKX6-3	ILMN_2159339
ILMN_1786118	FXYD7	ILMN_1786118
ILMN_1788109	IL17C	ILMN_1788109
ILMN_1707448	CDK12	ILMN_1707448
ILMN_2246134	PDE4DIP	ILMN_2246134
ILMN_1736238	GNMT	ILMN_1736238
ILMN_1727524	ADAM9	ILMN_1727524
ILMN_2407619	CDC25C	ILMN_2407619
ILMN_1886092	ENTREP2	ILMN_1886092
ILMN_2115336	GNB3	ILMN_2115336
ILMN_1671844	EYA4	ILMN_1671844
ILMN_1794294	DSTN	ILMN_1794294
ILMN_1676978	SNX15	ILMN_1676978
ILMN_1676978	ARL2-SNX15	ILMN_1676978
ILMN_1695108	RSPO2	ILMN_1695108
ILMN_1771058	VAX1	ILMN_1771058
ILMN_1752682	DNAI4	ILMN_1752682
ILMN_1724070	MAP3K14	ILMN_1724070
ILMN_1726181	TIMM29	ILMN_1726181
ILMN_1802414	CA13	ILMN_1802414
ILMN_2298189	COLEC11	ILMN_2298189
ILMN_2384857	DHRS2	ILMN_2384857
ILMN_1679324	EIF1B	ILMN_1679324
ILMN_1656713	IGLL1	ILMN_1656713
ILMN_1888349	SLEAR	ILMN_1888349
ILMN_1811572	TAS2R46	ILMN_1811572
ILMN_1683352	OR5V1	ILMN_1683352
ILMN_1684629	CFAP61	ILMN_1684629
ILMN_2094856	RANBP3L	ILMN_2094856
ILMN_1815165	SLC28A1	ILMN_1815165
ILMN_2412860	MCM4	ILMN_2412860
ILMN_1667453	HINFP	ILMN_1667453
ILMN_1742787	BHLHE23	ILMN_1742787
ILMN_2143671	KPTN	ILMN_2143671
ILMN_2043553	PROKR2	ILMN_2043553
ILMN_1741862	TTPA	ILMN_1741862
ILMN_1666022	TNFRSF10D	ILMN_1666022
ILMN_1720469	BMS1P4	ILMN_1720469
ILMN_1782753	ANXA2R-AS1	ILMN_1782753
ILMN_2401344	PPP2R2C	ILMN_2401344
ILMN_1672693	IGSF11	ILMN_1672693
ILMN_1758888	PADI3	ILMN_1758888
ILMN_2401143	ELAVL3	ILMN_2401143
ILMN_1663179	PROCA1	ILMN_1663179
ILMN_1680453	ITM2C	ILMN_1680453
ILMN_1675057	DRD2	ILMN_1675057
ILMN_1730817	ING1	ILMN_1730817
ILMN_1736828	CHST10	ILMN_1736828
ILMN_2131493	MAVS	ILMN_2131493
ILMN_1653678	DTX4	ILMN_1653678
ILMN_1798663	MAB21L2	ILMN_1798663
ILMN_1724324	PLD3	ILMN_1724324
ILMN_1694699	H2AC15	ILMN_1694699
ILMN_1710544	PCDH7	ILMN_1710544
ILMN_1753271	B4GALNT3	ILMN_1753271
ILMN_1705144	ULK1	ILMN_1705144
ILMN_1677954	OR4K17	ILMN_1677954
ILMN_1727831	RAD51B	ILMN_1727831
ILMN_1787248	SIVA1	ILMN_1787248
ILMN_1658746	HACD3	ILMN_1658746
ILMN_1703111	BBS7	ILMN_1703111
ILMN_2152865	PHOSPHO2	ILMN_2152865
ILMN_1725014	TMPRSS6	ILMN_1725014
ILMN_1690121	P4HA3	ILMN_1690121
ILMN_1787750	CD200	ILMN_1787750
ILMN_1759732	RFNG	ILMN_1759732
ILMN_2407811	NEURL4	ILMN_2407811
ILMN_1760493	LIMS2	ILMN_1760493
ILMN_2150175	GDF6	ILMN_2150175
ILMN_1779076	HINT3	ILMN_1779076
ILMN_1746393	TSEN2	ILMN_1746393
ILMN_2181992	MTRF1	ILMN_2181992
ILMN_1719759	TNC	ILMN_1719759
ILMN_1737036	GGT7	ILMN_1737036
ILMN_2266184	NCALD	ILMN_2266184
ILMN_1730487	CALD1	ILMN_1730487
ILMN_1798940	CCT8	ILMN_1798940
ILMN_1772278	TANC1	ILMN_1772278
ILMN_1791653	TRPM1	ILMN_1791653
ILMN_2334385	NCKAP5	ILMN_2334385
ILMN_1697160	TTC7A	ILMN_1697160
ILMN_2142935	BLNK	ILMN_2142935
ILMN_1760051	SOX5	ILMN_1760051
ILMN_1760037	ATAT1	ILMN_1760037
ILMN_1808326	NPAS3	ILMN_1808326
ILMN_1813836	DARS1	ILMN_1813836
ILMN_1714087	DGKH	ILMN_1714087
ILMN_2394750	EXOC4	ILMN_2394750
ILMN_1707292	C17orf67	ILMN_1707292
ILMN_1653006	CSN1S1	ILMN_1653006
ILMN_2386205	GATD3	ILMN_2386205
ILMN_1812902	CYYR1	ILMN_1812902
ILMN_1698233	RWDD2B	ILMN_1698233
ILMN_2350823	KCNIP3	ILMN_2350823
ILMN_1729827	UVSSA	ILMN_1729827
ILMN_2228180	MSRA	ILMN_2228180
ILMN_1715742	SLC22A1	ILMN_1715742
ILMN_2076415	TBCCD1	ILMN_2076415
ILMN_1807249	KRT32	ILMN_1807249
ILMN_1709725	ACP7	ILMN_1709725
ILMN_1734707	CHST13	ILMN_1734707
ILMN_1743046	SERPINA13P	ILMN_1743046
ILMN_1694131	SPMIP2	ILMN_1694131
ILMN_2046751	PGLYRP3	ILMN_2046751
ILMN_1783168	NETO1	ILMN_1783168
ILMN_1768940	COL15A1	ILMN_1768940
ILMN_2396697	GRIK2	ILMN_2396697
ILMN_2286106	PAICS	ILMN_2286106
ILMN_2267084	ZFYVE1	ILMN_2267084
ILMN_2255021	ARPC2	ILMN_2255021
ILMN_2355486	FAM3B	ILMN_2355486
ILMN_2124361	LEAP2	ILMN_2124361
ILMN_1808041	RPL10A	ILMN_1808041
ILMN_1746012	MBD6	ILMN_1746012
ILMN_1761242	COMMD1	ILMN_1761242
ILMN_1755281	FBXO15	ILMN_1755281
ILMN_1706015	FAM43A	ILMN_1706015
ILMN_1673953	HRH1	ILMN_1673953
ILMN_1800731	MBD5	ILMN_1800731
ILMN_1809342	CC2D2B	ILMN_1809342
ILMN_1658017	SPN	ILMN_1658017
ILMN_1658413	HYDIN	ILMN_1658413
ILMN_2395728	HNRNPUL1	ILMN_2395728
ILMN_1737949	GALNS	ILMN_1737949
ILMN_2388517	MTERF2	ILMN_2388517
ILMN_1700428	HLA-DOB	ILMN_1700428
ILMN_1789395	OR9G1	ILMN_1789395
ILMN_2376152	METTL17	ILMN_2376152
ILMN_2343047	ABCB9	ILMN_2343047
ILMN_2276504	SCMH1	ILMN_2276504
ILMN_1724884	SNORD22	ILMN_1724884
ILMN_1754858	PASK	ILMN_1754858
ILMN_1679577	SETD3	ILMN_1679577
ILMN_1694243	LILRA6	ILMN_1694243
ILMN_1699814	TLL1	ILMN_1699814
ILMN_2102752	TXNDC9	ILMN_2102752
ILMN_1702738	KLC3	ILMN_1702738
ILMN_1872488	FER1L4	ILMN_1872488
ILMN_1900929	OR7E14P	ILMN_1900929
ILMN_1900929	OR7E12P	ILMN_1900929
ILMN_2207328	TPGS2	ILMN_2207328
ILMN_1726250	CPAMD8	ILMN_1726250
ILMN_1672486	TCF7L2	ILMN_1672486
ILMN_1676709	SDK2	ILMN_1676709
ILMN_2293594	LAMA3	ILMN_2293594
ILMN_1814092	AACSP1	ILMN_1814092
ILMN_1710758	RNF20	ILMN_1710758
ILMN_2390197	KIR2DL4	ILMN_2390197
ILMN_2394421	G6PC2	ILMN_2394421
ILMN_1668451	LMOD2	ILMN_1668451
ILMN_2349633	TNFRSF18	ILMN_2349633
ILMN_2149624	IFNL1	ILMN_2149624
ILMN_1784216	KRTAP19-6	ILMN_1784216
ILMN_1700703	GADL1	ILMN_1700703
ILMN_2352090	GPRC5C	ILMN_2352090
ILMN_2183610	SERAC1	ILMN_2183610
ILMN_1768293	NUP155	ILMN_1768293
ILMN_1691861	FASTK	ILMN_1691861
ILMN_1657746	BPHL	ILMN_1657746
ILMN_1701661	CYP7B1	ILMN_1701661
ILMN_2123550	OR8B12	ILMN_2123550
ILMN_1687652	TGFB3	ILMN_1687652
ILMN_1699190	SORCS1	ILMN_1699190
ILMN_1664543	IFIT3	ILMN_1664543
ILMN_1766950	PCDHB13	ILMN_1766950
ILMN_1694273	HRH3	ILMN_1694273
ILMN_1748450	TAL1	ILMN_1748450
ILMN_1864813	LINC00290	ILMN_1864813
ILMN_1710772	PROB1	ILMN_1710772
ILMN_1756849	H2AC8	ILMN_1756849
ILMN_2381769	ATE1	ILMN_2381769
ILMN_1674050	COL8A2	ILMN_1674050
ILMN_1709471	CNTN4	ILMN_1709471
ILMN_2353030	GRAP	ILMN_2353030
ILMN_1675428	PCDHGC3	ILMN_1675428
ILMN_2367418	OSCAR	ILMN_2367418
ILMN_1683844	HSD17B13	ILMN_1683844
ILMN_1814701	COL9A1	ILMN_1814701
ILMN_1869243	KCNC1	ILMN_1869243
ILMN_1699489	TUBB6	ILMN_1699489
ILMN_1713124	AKR1C3	ILMN_1713124
ILMN_1674193	EMX1	ILMN_1674193
ILMN_1764052	EGR4	ILMN_1764052
ILMN_1767253	RRP12	ILMN_1767253
ILMN_1738246	OR10A7	ILMN_1738246
ILMN_1737364	RAB37	ILMN_1737364
ILMN_1769018	PCSK4	ILMN_1769018
ILMN_1665632	POU5F1	ILMN_1665632
ILMN_1685097	ASCC1	ILMN_1685097
ILMN_1800179	KCNJ4	ILMN_1800179
ILMN_1660043	UBXN11	ILMN_1660043
ILMN_2161848	HCAR1	ILMN_2161848
ILMN_2195462	C1QTNF4	ILMN_2195462
ILMN_1667288	SNORD73A	ILMN_1667288
ILMN_1722855	VEGFB	ILMN_1722855
ILMN_1777614	TCL6	ILMN_1777614
ILMN_1679816	HSPB7	ILMN_1679816
ILMN_1765746	SFT2D3	ILMN_1765746
ILMN_1723111	H4C1	ILMN_1723111
ILMN_1760294	ZNF417	ILMN_1760294
ILMN_2164978	PDP2	ILMN_2164978
ILMN_1692094	GRIA4	ILMN_1692094
ILMN_1812062	SGPP2	ILMN_1812062
ILMN_1740920	ACADSB	ILMN_1740920
ILMN_2400648	SRGAP3	ILMN_2400648
ILMN_1730491	FMNL2	ILMN_1730491
ILMN_1658231	NACC1	ILMN_1658231
ILMN_2115125	CCN2	ILMN_2115125
ILMN_2059606	CCDC117	ILMN_2059606
ILMN_1652525	MVB12B	ILMN_1652525
ILMN_1713321	CYP20A1	ILMN_1713321
ILMN_1739423	RN7SK	ILMN_1739423
ILMN_1751901	TMEM163	ILMN_1751901
ILMN_1679495	ULK3	ILMN_1679495
ILMN_1656554	OR4M2	ILMN_1656554
ILMN_1656554	LINC02203	ILMN_1656554
ILMN_1725910	CNTFR	ILMN_1725910
ILMN_2241124	ADGRF1	ILMN_2241124
ILMN_1809760	KLHL1	ILMN_1809760
ILMN_2297997	LIPT1	ILMN_2297997
ILMN_1792168	GALE	ILMN_1792168
ILMN_1685371	SUMF2	ILMN_1685371
ILMN_1749868	FAM171A1	ILMN_1749868
ILMN_1697952	OSBPL1A	ILMN_1697952
ILMN_1684271	ACBD6	ILMN_1684271
ILMN_2264788	PPP2R2B	ILMN_2264788
ILMN_1798496	HOXB8	ILMN_1798496
ILMN_1683986	TCF7	ILMN_1683986
ILMN_2188966	IGFALS	ILMN_2188966
ILMN_1785379	ZNF8	ILMN_1785379
ILMN_1806284	KRT84	ILMN_1806284
ILMN_1808590	GUCY1A1	ILMN_1808590
ILMN_1752343	FAM13C	ILMN_1752343
ILMN_2335319	KCNG3	ILMN_2335319
ILMN_1762725	EIF3L	ILMN_1762725
ILMN_1764780	SVOP	ILMN_1764780
ILMN_1747831	LYZL4	ILMN_1747831
ILMN_1709026	PXDC1	ILMN_1709026
ILMN_1701603	ALPL	ILMN_1701603
ILMN_1746829	PDZD9	ILMN_1746829
ILMN_2395496	KLK7	ILMN_2395496
ILMN_1812896	ATP6V0A4	ILMN_1812896
ILMN_1754410	ETFBKMT	ILMN_1754410
ILMN_1791905	CCDC103	ILMN_1791905
ILMN_1694470	FOXL2NB	ILMN_1694470
ILMN_1805064	SCARNA9	ILMN_1805064
ILMN_1778318	VSIG10	ILMN_1778318
ILMN_1722945	C6orf52	ILMN_1722945
ILMN_1747946	AP3S1	ILMN_1747946
ILMN_2051373	NEK2	ILMN_2051373
ILMN_1747305	GIMAP8	ILMN_1747305
ILMN_1740169	TYRO3	ILMN_1740169
ILMN_1781388	PGM5	ILMN_1781388
ILMN_1674217	ATP11A	ILMN_1674217
ILMN_1747279	ZNF648	ILMN_1747279
ILMN_2294989	NIBAN2	ILMN_2294989
ILMN_1731598	DEFB118	ILMN_1731598
ILMN_1769382	KBTBD3	ILMN_1769382
ILMN_1707123	DDX19B	ILMN_1707123
ILMN_2347798	IFI6	ILMN_2347798
ILMN_2393775	PCDHGA3	ILMN_2393775
ILMN_1706546	MAX	ILMN_1706546
ILMN_2362681	CES2	ILMN_2362681
ILMN_1653251	H1-5	ILMN_1653251
ILMN_1654759	CLDN22	ILMN_1654759
ILMN_1783336	NPFFR1	ILMN_1783336
ILMN_2188451	H2AC12	ILMN_2188451
ILMN_1651987	CCDC167	ILMN_1651987
ILMN_1732827	ILK	ILMN_1732827
ILMN_1797861	IL6ST	ILMN_1797861
ILMN_2386973	PKP2	ILMN_2386973
ILMN_2350801	SLC25A29	ILMN_2350801
ILMN_1736357	ERMN	ILMN_1736357
ILMN_1716838	SPATC1L	ILMN_1716838
ILMN_1782955	PDE10A	ILMN_1782955
ILMN_1720724	IFT122	ILMN_1720724
ILMN_1695475	SEMA3C	ILMN_1695475
ILMN_1780397	TRAF3IP3	ILMN_1780397
ILMN_1774781	CEACAM20	ILMN_1774781
ILMN_1768567	OR10S1	ILMN_1768567
ILMN_2208455	DDHD1	ILMN_2208455
ILMN_1669404	KISS1	ILMN_1669404
ILMN_2367113	CASP6	ILMN_2367113
ILMN_1769329	GOLGA6FP	ILMN_1769329
ILMN_1717059	ZSCAN5B	ILMN_1717059
ILMN_2257432	RAD51	ILMN_2257432
ILMN_1764230	GNPTG	ILMN_1764230
ILMN_1740813	KRT37	ILMN_1740813
ILMN_1657673	TMEM250	ILMN_1657673
ILMN_1786609	IL21R	ILMN_1786609
ILMN_1752575	USP42	ILMN_1752575
ILMN_1779639	IRAK1BP1	ILMN_1779639
ILMN_2048793	CIAO1	ILMN_2048793
ILMN_1775048	DIRAS1	ILMN_1775048
ILMN_1803871	RHO	ILMN_1803871
ILMN_1680129	NSUN2	ILMN_1680129
ILMN_1671693	TPGS2	ILMN_1671693
ILMN_2277077	PRKAR1A	ILMN_2277077
ILMN_1801304	FAM78A	ILMN_1801304
ILMN_1830985	RAD51AP2	ILMN_1830985
ILMN_1802615	CDK6	ILMN_1802615
ILMN_2376050	FXYD3	ILMN_2376050
ILMN_1773337	DKK1	ILMN_1773337
ILMN_1732750	COA4	ILMN_1732750
ILMN_1747962	UTS2R	ILMN_1747962
ILMN_2407389	GPNMB	ILMN_2407389
ILMN_1738097	MCTP1	ILMN_1738097
ILMN_2077886	AIRIM	ILMN_2077886
ILMN_2359887	PPP2R5D	ILMN_2359887
ILMN_1813664	HIRA	ILMN_1813664
ILMN_2251062	ANKMY1	ILMN_2251062
ILMN_1798974	ZNF560	ILMN_1798974
ILMN_1714121	PRMT8	ILMN_1714121
ILMN_1809364	NTF3	ILMN_1809364
ILMN_2083066	IGLL3P	ILMN_2083066
ILMN_1719797	MESD	ILMN_1719797
ILMN_2328874	GH1	ILMN_2328874
ILMN_1767129	ABCC8	ILMN_1767129
ILMN_1785330	SH3BP4	ILMN_1785330
ILMN_1750706	FEZF2	ILMN_1750706
ILMN_2048633	LRRC8E	ILMN_2048633
ILMN_2397024	SPOP	ILMN_2397024
ILMN_1702149	CACNG4	ILMN_1702149
ILMN_1788936	KREMEN1	ILMN_1788936
ILMN_1708304	C11orf16	ILMN_1708304
ILMN_1769014	MTG2	ILMN_1769014
ILMN_1811039	GPR151	ILMN_1811039
ILMN_1770811	PELO	ILMN_1770811
ILMN_1701789	IFIT3	ILMN_1701789
ILMN_1740818	TCAF2	ILMN_1740818
ILMN_1659985	RSPH9	ILMN_1659985
ILMN_1688639	FBXL2	ILMN_1688639
ILMN_1726520	TDP1	ILMN_1726520
ILMN_1801853	DPY19L2	ILMN_1801853
ILMN_1770014	KCNQ4	ILMN_1770014
ILMN_1740655	GRIN2D	ILMN_1740655
ILMN_1665058	TCHP	ILMN_1665058
ILMN_2120222	SERPINB3	ILMN_2120222
ILMN_1753112	CD5	ILMN_1753112
ILMN_1774066	TMEM141	ILMN_1774066
ILMN_1751061	C16orf54	ILMN_1751061
ILMN_1681123	CEP104	ILMN_1681123
ILMN_1719303	P4HB	ILMN_1719303
ILMN_1683883	ACY1	ILMN_1683883
ILMN_1683883	ABHD14A-ACY1	ILMN_1683883
ILMN_1702396	PACSIN2	ILMN_1702396
ILMN_2193936	HRG	ILMN_2193936
ILMN_1657045	ABR	ILMN_1657045
ILMN_2277877	MEN1	ILMN_2277877
ILMN_1700379	SLC26A1	ILMN_1700379
ILMN_2244484	KYAT3	ILMN_2244484
ILMN_2244484	RBMXL1	ILMN_2244484
ILMN_1789599	NBL1	ILMN_1789599
ILMN_1789599	MICOS10-NBL1	ILMN_1789599
ILMN_1789535	DHDDS	ILMN_1789535
ILMN_1754468	RGS9	ILMN_1754468
ILMN_1803218	GPR139	ILMN_1803218
ILMN_1800182	OR6C2	ILMN_1800182
ILMN_1688877	DIRAS3	ILMN_1688877
ILMN_1738132	HOXA11	ILMN_1738132
ILMN_2342066	METRNL	ILMN_2342066
ILMN_1785785	NCOA1	ILMN_1785785
ILMN_1708891	SCFD2	ILMN_1708891
ILMN_1709484	BLM	ILMN_1709484
ILMN_1660337	PPT2	ILMN_1660337
ILMN_1660337	PPT2-EGFL8	ILMN_1660337
ILMN_1659975	C1orf216	ILMN_1659975
ILMN_1723092	CRB3	ILMN_1723092
ILMN_1679685	WDR38	ILMN_1679685
ILMN_1666090	OPALIN	ILMN_1666090
ILMN_1812970	RWDD1	ILMN_1812970
ILMN_1757020	CDH8	ILMN_1757020
ILMN_1740015	CD14	ILMN_1740015
ILMN_2334080	TNNT3	ILMN_2334080
ILMN_1722869	NHERF4	ILMN_1722869
ILMN_1808071	KIF14	ILMN_1808071
ILMN_2407780	RGS13	ILMN_2407780
ILMN_2123743	FCER1G	ILMN_2123743
ILMN_1710001	RPL41	ILMN_1710001
ILMN_1712537	NODAL	ILMN_1712537
ILMN_1747159	OGDH	ILMN_1747159
ILMN_1708772	OR5B2	ILMN_1708772
ILMN_1796243	SLC13A3	ILMN_1796243
ILMN_2116811	FAM220A	ILMN_2116811
ILMN_1723227	FGF3	ILMN_1723227
ILMN_1807300	PKD2	ILMN_1807300
ILMN_2315569	N6AMT1	ILMN_2315569
ILMN_1759173	WWP2	ILMN_1759173
ILMN_1742288	ZNF620	ILMN_1742288
ILMN_1656422	GPR87	ILMN_1656422
ILMN_1789809	RPL13AP6	ILMN_1789809
ILMN_2384536	ECI2	ILMN_2384536
ILMN_1694359	PLEKHD1	ILMN_1694359
ILMN_1677617	UCP1	ILMN_1677617
ILMN_1678833	CCR1	ILMN_1678833
ILMN_1759542	PTGER3	ILMN_1759542
ILMN_1764165	TRIM65	ILMN_1764165
ILMN_2246956	BCL2	ILMN_2246956
ILMN_2202423	HELLS	ILMN_2202423
ILMN_1681829	ZNF606	ILMN_1681829
ILMN_1679655	WDR82	ILMN_1679655
ILMN_1659960	IL4I1	ILMN_1659960
ILMN_1716790	APBB2	ILMN_1716790
ILMN_1741944	SNORD38B	ILMN_1741944
ILMN_1733364	QRSL1	ILMN_1733364
ILMN_2248655	RGS3	ILMN_2248655
ILMN_2412922	MIDEAS	ILMN_2412922
ILMN_1707244	NBPF3	ILMN_1707244
ILMN_1733583	ART5	ILMN_1733583
ILMN_1793101	PAX4	ILMN_1793101
ILMN_1653146	MSH4	ILMN_1653146
ILMN_1680102	KCNJ5-AS1	ILMN_1680102
ILMN_1771538	PSCA	ILMN_1771538
ILMN_1658806	SLC5A10	ILMN_1658806
ILMN_1790918	ZNF236	ILMN_1790918
ILMN_1729450	VPS35L	ILMN_1729450
ILMN_1656189	ZGLP1	ILMN_1656189
ILMN_1704500	STAP2	ILMN_1704500
ILMN_1670028	LPIN2	ILMN_1670028
ILMN_1705392	SMAD1	ILMN_1705392
ILMN_1715908	NCAPH2	ILMN_1715908
ILMN_1728705	OTOF	ILMN_1728705
ILMN_1673503	CACNB4	ILMN_1673503
ILMN_1747016	CEP55	ILMN_1747016
ILMN_1672157	PUS1	ILMN_1672157
ILMN_1681641	DLEU1	ILMN_1681641
ILMN_1687213	FAM167A	ILMN_1687213
ILMN_2070043	PPM1K	ILMN_2070043
ILMN_1795218	DHX30	ILMN_1795218
ILMN_1685286	PPP1R12C	ILMN_1685286
ILMN_2262644	KCNIP3	ILMN_2262644
ILMN_1686587	GTPBP3	ILMN_1686587
ILMN_1779674	PTPRG	ILMN_1779674
ILMN_1680732	B4GALT2	ILMN_1680732
ILMN_1762810	IL1RL2	ILMN_1762810
ILMN_1761594	SHLD2	ILMN_1761594
ILMN_1732921	ITGB8	ILMN_1732921
ILMN_1731123	RNF7	ILMN_1731123
ILMN_1681310	SLC49A3	ILMN_1681310
ILMN_1667893	TNS3	ILMN_1667893
ILMN_1759563	NRIP3	ILMN_1759563
ILMN_1671267	NF2	ILMN_1671267
ILMN_1789358	ZNF628	ILMN_1789358
ILMN_1810227	TUB	ILMN_1810227
ILMN_1795779	LAMTOR5	ILMN_1795779
ILMN_2353697	HINFP	ILMN_2353697
ILMN_1754576	KRT6C	ILMN_1754576
ILMN_1687967	NTRK3	ILMN_1687967
ILMN_2380418	BICD2	ILMN_2380418
ILMN_1719097	RMC1	ILMN_1719097
ILMN_1814797	SLC35F3	ILMN_1814797
ILMN_1668336	ABHD17B	ILMN_1668336
ILMN_1698330	NIT1	ILMN_1698330
ILMN_2103547	GOLGA8B	ILMN_2103547
ILMN_2298611	C10orf53	ILMN_2298611
ILMN_2193175	TIMMDC1	ILMN_2193175
ILMN_2268068	MAPKAP1	ILMN_2268068
ILMN_1689220	IQCE	ILMN_1689220
ILMN_1725090	CTHRC1	ILMN_1725090
ILMN_1747725	MLC1	ILMN_1747725
ILMN_1717129	CDIPTOSP	ILMN_1717129
ILMN_2359287	ITGA6	ILMN_2359287
ILMN_1701724	GET4	ILMN_1701724
ILMN_1674661	CIRBP	ILMN_1674661
ILMN_1791202	SMOC1	ILMN_1791202
ILMN_1672720	PRSS12	ILMN_1672720
ILMN_1779333	MSRB3	ILMN_1779333
ILMN_1804445	ATF7IP2	ILMN_1804445
ILMN_1770853	CHST5	ILMN_1770853
ILMN_1679962	GPR31	ILMN_1679962
ILMN_1677432	SRGAP1	ILMN_1677432
ILMN_1700240	MMD2	ILMN_1700240
ILMN_2415128	ZNF703	ILMN_2415128
ILMN_1710427	VPS37B	ILMN_1710427
ILMN_2235115	MAP3K19	ILMN_2235115
ILMN_1653028	COL4A1	ILMN_1653028
ILMN_1761999	FYB2	ILMN_1761999
ILMN_2341661	ETV4	ILMN_2341661
ILMN_1691483	CLU	ILMN_1691483
ILMN_1719570	BICC1	ILMN_1719570
ILMN_1767927	DISP3	ILMN_1767927
ILMN_1692398	CNTNAP1	ILMN_1692398
ILMN_1695606	EFNB3	ILMN_1695606
ILMN_1750521	UCP3	ILMN_1750521
ILMN_1771898	NBPF3	ILMN_1771898
ILMN_1769027	CDC42SE1	ILMN_1769027
ILMN_1802923	APOC2	ILMN_1802923
ILMN_1802923	APOC4-APOC2	ILMN_1802923
ILMN_1769721	SP6	ILMN_1769721
ILMN_1770663	KRT24	ILMN_1770663
ILMN_1771599	PLOD2	ILMN_1771599
ILMN_1674665	CPNE2	ILMN_1674665
ILMN_2175114	KCNS3	ILMN_2175114
ILMN_1706403	POU1F1	ILMN_1706403
ILMN_1811851	PRRX1	ILMN_1811851
ILMN_1745537	GNAT2	ILMN_1745537
ILMN_2112988	NCF1C	ILMN_2112988
ILMN_1781996	NUDT16	ILMN_1781996
