SYMBOL	ORIGINAL_ID
TATDN3	TATDN3
EGFLAM	EGFLAM
GPATCH8	GPATCH8
POLE3	POLE3
SMG1P1	SMG1P1
LOC105274304	LOC105274304
SHROOM4	SHROOM4
CCAR1	CCAR1
ZC3H7A	ZC3H7A
EBLN2	EBLN2
TMEM241	TMEM241
CMTM7	CMTM7
MYH1	MYH1
PAX6	PAX6
TSPYL6	TSPYL6
ADAMTSL3	ADAMTSL3
LOC100129434	LOC100129434
LOXL4	LOXL4
ZNF860	ZNF860
TLR9	TLR9
ABCC2	ABCC2
CPE	CPE
VAMP3	VAMP3
MER50C:ERV1:LTR	MER50C:ERV1:LTR
KLRC3	KLRC3
LOC105377623	LOC105377623
C19orf53	C19orf53
RAD52	RAD52
THUMPD3	THUMPD3
FUT1	FUT1
GABRA5	GABRA5
ADRB3	ADRB3
SIRT4	SIRT4
STC2	STC2
LINC02009	LINC02009
PLA2G15	PLA2G15
SOSTDC1	SOSTDC1
SAMD13	SAMD13
FKBP5	FKBP5
ANPEP	ANPEP
MIR21	MIR21
LOC100505978	LOC100505978
FLJ30901	FLJ30901
ZMYND12	ZMYND12
KIF1B	KIF1B
LOC101928283	LOC101928283
KLF12	KLF12
MER70-int:ERVL:LTR	MER70-int:ERVL:LTR
HCLS1	HCLS1
STX3	STX3
LOC728024	LOC728024
NRG1	NRG1
SPAG9	SPAG9
KIT	KIT
SLC25A37	SLC25A37
WFIKKN2	WFIKKN2
CARD14	CARD14
SPART-AS1	SPART-AS1
KIAA1958	KIAA1958
GABRA6	GABRA6
CNNM1	CNNM1
SLC23A2	SLC23A2
C3orf70	C3orf70
MEF2D	MEF2D
WASHC3	WASHC3
SESN2	SESN2
LAMA4	LAMA4
SCUBE2	SCUBE2
PTN	PTN
PPIL3	PPIL3
AKIP1	AKIP1
RPL22	RPL22
ADIPOR1	ADIPOR1
ZNF292	ZNF292
CACNA1C	CACNA1C
SCHLAP1	SCHLAP1
WDHD1	WDHD1
GPR21	GPR21
SOX9	SOX9
LTK	LTK
LOC728739	LOC728739
ATP2B3	ATP2B3
KBTBD8	KBTBD8
TMPRSS3	TMPRSS3
AluYc5:Alu:SINE	AluYc5:Alu:SINE
ERC2	ERC2
GIT2	GIT2
SIRPB1	SIRPB1
LOC102723672	LOC102723672
BMP2K	BMP2K
ADAMTSL4	ADAMTSL4
LOC101929188	LOC101929188
C8orf37-AS1	C8orf37-AS1
ZNF354C	ZNF354C
ARID4B	ARID4B
HEBP1	HEBP1
C11orf49	C11orf49
TPTEP1	TPTEP1
SMIM10	SMIM10
LOC100132057	LOC100132057
LOC101929473	LOC101929473
INPP5B	INPP5B
DUOX2	DUOX2
RIOK1	RIOK1
CXCL14	CXCL14
MAPT-AS1	MAPT-AS1
FEZF1-AS1	FEZF1-AS1
FAM135A	FAM135A
HES4	HES4
AHNAK	AHNAK
PCDHB18P	PCDHB18P
HERV1_I-int:ERV1:LTR	HERV1_I-int:ERV1:LTR
ARMC2	ARMC2
CATSPER2	CATSPER2
CLU	CLU
CLDND2	CLDND2
ADD2	ADD2
STX16	STX16
DNAJC15	DNAJC15
Charlie3:hAT-Charlie:DNA	Charlie3:hAT-Charlie:DNA
NBPF25P	NBPF25P
GSTM5	GSTM5
POLG2	POLG2
MIR7844	MIR7844
PHYH	PHYH
IL17RB	IL17RB
TCF20	TCF20
ZNF737	ZNF737
HECW1	HECW1
ACTR3B	ACTR3B
DGKI	DGKI
AOC2	AOC2
ZHX1	ZHX1
MRVI1-AS1	MRVI1-AS1
DRD1	DRD1
ZNF138	ZNF138
TMEM44-AS1	TMEM44-AS1
IKZF1	IKZF1
CHST10	CHST10
ZNF487	ZNF487
YPEL1	YPEL1
ARHGEF26-AS1	ARHGEF26-AS1
SDR16C5	SDR16C5
FERMT3	FERMT3
ARL6IP6	ARL6IP6
CYP26B1	CYP26B1
LOC101928370	LOC101928370
KLRC4-KLRK1	KLRC4-KLRK1
MADD	MADD
FBXO10	FBXO10
GLTP	GLTP
GOLGA6L9	GOLGA6L9
SFTPA2	SFTPA2
CLGN	CLGN
HHATL	HHATL
SBF2	SBF2
FCGR1A	FCGR1A
AFDN-DT	AFDN-DT
PLEKHA8P1	PLEKHA8P1
KANSL1	KANSL1
ZNF740	ZNF740
WDR53	WDR53
ZNF175	ZNF175
RCE1	RCE1
RHO	RHO
LRRC63	LRRC63
PNPLA3	PNPLA3
GIGYF2	GIGYF2
PTCD2	PTCD2
MTIF3	MTIF3
POLR1B	POLR1B
UBAC2	UBAC2
L1MCa:L1:LINE	L1MCa:L1:LINE
TRIM14	TRIM14
NSUN4	NSUN4
DOK7	DOK7
HPSE	HPSE
LOC101928424	LOC101928424
FLRT3	FLRT3
LINC00886	LINC00886
C9orf64	C9orf64
L1M3b:L1:LINE	L1M3b:L1:LINE
CBR1	CBR1
FordPrefect_a:hAT-Tip100:DNA	FordPrefect_a:hAT-Tip100:DNA
PLXDC1	PLXDC1
FAM96B	FAM96B
ZNF385D	ZNF385D
ODAPH	ODAPH
FREM1	FREM1
CX3CR1	CX3CR1
MER83A-int:ERV1:LTR	MER83A-int:ERV1:LTR
RARB	RARB
SATB2-AS1	SATB2-AS1
BCL2L11	BCL2L11
TMEM215	TMEM215
PIGM	PIGM
EFTUD2	EFTUD2
BBOX1-AS1	BBOX1-AS1
ATP13A4	ATP13A4
UCON14:DNA:DNA?	UCON14:DNA:DNA?
SLN	SLN
SVIL-AS1	SVIL-AS1
TRPV3	TRPV3
ZNF582-AS1	ZNF582-AS1
VEGFA	VEGFA
LOC643072	LOC643072
LOC101927987	LOC101927987
MT3	MT3
HPS5	HPS5
SIAH3	SIAH3
APBB2	APBB2
DDR2	DDR2
ATP5F1A	ATP5F1A
ZNF384	ZNF384
THAP9	THAP9
ACTL6A	ACTL6A
DPP4	DPP4
CTD-2297D10.2	CTD-2297D10.2
YWHAE	YWHAE
ZNF417	ZNF417
TBR1	TBR1
EZH1	EZH1
MER9a2:ERVK:LTR	MER9a2:ERVK:LTR
PLAC8L1	PLAC8L1
ZNF732	ZNF732
LINC02018	LINC02018
PCDHA13	PCDHA13
LPA	LPA
LHFPL4	LHFPL4
CES5A	CES5A
CABLES2	CABLES2
SLC6A6	SLC6A6
AIRN	AIRN
SLC31A1	SLC31A1
MAP7D2	MAP7D2
TIAM1	TIAM1
LRRC3	LRRC3
MRPL45P2	MRPL45P2
SERPINA5	SERPINA5
ZNF383	ZNF383
SLC2A10	SLC2A10
NDUFA2	NDUFA2
SNORD116-19	SNORD116-19
LOC401127	LOC401127
LTR16E1:ERVL:LTR	LTR16E1:ERVL:LTR
ZNF772	ZNF772
FBXO15	FBXO15
POC1B-AS1	POC1B-AS1
PRIMPOL	PRIMPOL
CD1D	CD1D
ZNF773	ZNF773
HERV17-int:ERV1:LTR	HERV17-int:ERV1:LTR
TMOD2	TMOD2
GGTA1P	GGTA1P
RNF165	RNF165
LINC00641	LINC00641
LOC100422556	LOC100422556
SAPCD1-AS1	SAPCD1-AS1
LOC101927575	LOC101927575
LYG1	LYG1
GSTM2	GSTM2
TMEM74	TMEM74
SLC35B1	SLC35B1
C2CD6	C2CD6
MRPL36	MRPL36
PKN2-AS1	PKN2-AS1
HECTD4	HECTD4
LTR16D2:ERVL:LTR	LTR16D2:ERVL:LTR
LOC100128531	LOC100128531
DARS2	DARS2
LIMD1-AS1	LIMD1-AS1
LINC00599	LINC00599
PGBD1	PGBD1
MFAP1	MFAP1
LINC01094	LINC01094
EP300	EP300
SNORD12B	SNORD12B
RN7SL832P	RN7SL832P
ATP6V0A1	ATP6V0A1
CLCA4	CLCA4
LTR16B:ERVL:LTR	LTR16B:ERVL:LTR
OR2W3	OR2W3
ATP2B2-IT2	ATP2B2-IT2
PEAK1	PEAK1
PTGES3L-AARSD1	PTGES3L-AARSD1
LGALS9	LGALS9
KDM5D	KDM5D
LOC100506274	LOC100506274
NPBWR1	NPBWR1
B4GALT1-AS1	B4GALT1-AS1
SHC4	SHC4
TTC39C	TTC39C
CMTR1	CMTR1
PATL2	PATL2
BRINP1	BRINP1
NBPF19	NBPF19
LRRC42	LRRC42
PRKCB	PRKCB
PDRG1	PDRG1
PCDH7	PCDH7
LIN52	LIN52
DLG1	DLG1
LOC101929748	LOC101929748
HCN3	HCN3
GALNT16	GALNT16
LINC01089	LINC01089
SMOC1	SMOC1
CLNS1A	CLNS1A
LOC93463	LOC93463
CEP152	CEP152
LOC283731	LOC283731
TMEM235	TMEM235
SCD	SCD
NIN	NIN
ANP32C	ANP32C
CYB5RL	CYB5RL
UBXN10	UBXN10
LOC100506271	LOC100506271
LOC100507564	LOC100507564
GLIDR	GLIDR
SPRNP1	SPRNP1
SERTAD2	SERTAD2
L1PA13:L1:LINE	L1PA13:L1:LINE
TAS2R4	TAS2R4
PLK4	PLK4
NIPAL3	NIPAL3
SNORD116-30	SNORD116-30
GUCA1A	GUCA1A
VIP	VIP
PLTP	PLTP
ZCCHC9	ZCCHC9
PDE3B	PDE3B
PTPRD-AS2	PTPRD-AS2
RPL21P28	RPL21P28
SNORD115-37	SNORD115-37
DYRK4	DYRK4
HM13	HM13
ATP13A5	ATP13A5
LOC101928304	LOC101928304
MIR4729	MIR4729
LMAN1L	LMAN1L
URB1	URB1
GAS5	GAS5
CREB5	CREB5
GOLGA8M	GOLGA8M
LOC100288911	LOC100288911
SETDB2-PHF11	SETDB2-PHF11
NFKBIA	NFKBIA
C16orf91	C16orf91
CYB5D1	CYB5D1
LOC399975	LOC399975
PPP1R13L	PPP1R13L
LIG3	LIG3
LINC00845	LINC00845
DANCR	DANCR
SYNGAP1	SYNGAP1
ZP3	ZP3
MRPS33	MRPS33
EMP3	EMP3
CLPX	CLPX
PRKCQ	PRKCQ
C7orf61	C7orf61
FGFR2	FGFR2
PCCB	PCCB
SEC61A1	SEC61A1
DNAJC21	DNAJC21
ZNF77	ZNF77
S100A11	S100A11
LINC01833	LINC01833
APOC1	APOC1
DCAF4	DCAF4
CUTA	CUTA
SCIMP	SCIMP
PIP4K2A	PIP4K2A
TMBIM1	TMBIM1
DCTN5	DCTN5
ZNF106	ZNF106
NLRC3	NLRC3
DERL3	DERL3
MAST4	MAST4
BIRC6	BIRC6
NCK1-AS1	NCK1-AS1
MT1M	MT1M
TDH	TDH
UQCR11	UQCR11
SLC17A6	SLC17A6
ARL6IP1	ARL6IP1
LOC647070	LOC647070
COL28A1	COL28A1
MAP3K3	MAP3K3
DCHS2	DCHS2
PITPNC1	PITPNC1
VWC2L-IT1	VWC2L-IT1
ZNF669	ZNF669
SOX7	SOX7
PTGES2-AS1	PTGES2-AS1
ALDH1B1	ALDH1B1
TMEM173	TMEM173
ARHGEF12	ARHGEF12
CMPK2	CMPK2
DPY19L2P2	DPY19L2P2
EPHA5-AS1	EPHA5-AS1
NRBP1	NRBP1
NRM	NRM
ZNF543	ZNF543
COPA	COPA
TMBIM6	TMBIM6
LINC00899	LINC00899
WDR89	WDR89
PLCXD2	PLCXD2
NT5E	NT5E
SEC16B	SEC16B
PI4KA	PI4KA
REXO5	REXO5
LAIR1	LAIR1
ARHGAP44	ARHGAP44
AMIGO1	AMIGO1
ZNF143	ZNF143
GINS3	GINS3
PLA2G16	PLA2G16
ZNF367	ZNF367
FRK	FRK
RAD54B	RAD54B
CATSPER2P1	CATSPER2P1
LOC105372179	LOC105372179
RPL21	RPL21
LOC101928977	LOC101928977
ZNF57	ZNF57
LINC02073	LINC02073
LINC00486	LINC00486
CYBA	CYBA
TG	TG
CD99	CD99
SPPL2C	SPPL2C
MAPT-IT1	MAPT-IT1
KLHDC8A	KLHDC8A
CAVIN4	CAVIN4
ADARB2	ADARB2
DDX46	DDX46
CHD6	CHD6
ELAC1	ELAC1
QRFPR	QRFPR
TMEM269	TMEM269
RUFY1	RUFY1
IFT88	IFT88
RASL12	RASL12
CSF1	CSF1
MRPL2	MRPL2
PRMT5	PRMT5
LINC00907	LINC00907
NCOR1	NCOR1
RNF114	RNF114
OLFML3	OLFML3
ARX	ARX
TCEAL3	TCEAL3
GAS6-AS2	GAS6-AS2
FBXW7	FBXW7
TET2	TET2
KANK4	KANK4
SNORA77B	SNORA77B
MYCL	MYCL
TBCC	TBCC
SNX6	SNX6
HIST2H3D	HIST2H3D
PPP1R36	PPP1R36
AFF2	AFF2
PPP1R10	PPP1R10
GPCPD1	GPCPD1
PIH1D2	PIH1D2
ADM5	ADM5
CD244	CD244
GJA4	GJA4
LDOC1	LDOC1
PRIM1	PRIM1
KCNS3	KCNS3
MRPS25	MRPS25
C1orf194	C1orf194
NDUFA8	NDUFA8
SCN2B	SCN2B
CDH3	CDH3
ZNF415	ZNF415
TNFSF9	TNFSF9
SPINDOC	SPINDOC
METTL21EP	METTL21EP
SPN	SPN
LOC101927815	LOC101927815
LOC105372633	LOC105372633
AluSx1:Alu:SINE	AluSx1:Alu:SINE
LOC101927560	LOC101927560
RPUSD4	RPUSD4
NOMO2	NOMO2
SLC32A1	SLC32A1
MIR4426	MIR4426
AluJr:Alu:SINE	AluJr:Alu:SINE
LOC650226	LOC650226
EEF1AKMT4-ECE2	EEF1AKMT4-ECE2
PAQR9-AS1	PAQR9-AS1
PSTPIP1	PSTPIP1
LOC643406	LOC643406
LOC100507547	LOC100507547
MIR3174	MIR3174
EYA4	EYA4
NDUFS2	NDUFS2
TPH1	TPH1
CYB5R1	CYB5R1
WDR44	WDR44
MIR32	MIR32
TCAF2	TCAF2
LOC105378367	LOC105378367
PRDX4	PRDX4
GALNT18	GALNT18
SHROOM2	SHROOM2
HMGN2	HMGN2
ACOT4	ACOT4
PLCL1	PLCL1
TMEM204	TMEM204
IDS	IDS
LRRC49	LRRC49
PARD6G	PARD6G
ACSS3	ACSS3
LOC100507002	LOC100507002
HUS1B	HUS1B
CRLS1	CRLS1
GOLGA6B	GOLGA6B
TRIM16L	TRIM16L
FAM13A-AS1	FAM13A-AS1
ALMS1-IT1	ALMS1-IT1
GJB3	GJB3
FPR1	FPR1
HIF1AN	HIF1AN
SLC2A5	SLC2A5
KLK5	KLK5
BCHE	BCHE
LINC01166	LINC01166
SLC9B1	SLC9B1
PCGF3	PCGF3
GPRC5B	GPRC5B
NEK4	NEK4
ALDH9A1	ALDH9A1
C19orf38	C19orf38
CTD-2270F17.1	CTD-2270F17.1
LOC100507156	LOC100507156
LINC02280	LINC02280
MCUR1	MCUR1
MER52-int:ERV1:LTR	MER52-int:ERV1:LTR
TERC	TERC
PRKCG	PRKCG
GIPC3	GIPC3
PRIMA1	PRIMA1
LOC102724156	LOC102724156
LINC00271	LINC00271
MIR3173	MIR3173
STK31	STK31
RAB3D	RAB3D
ETFA	ETFA
CIAPIN1	CIAPIN1
VSNL1	VSNL1
LRRC66	LRRC66
MIR4477B	MIR4477B
KLHL3	KLHL3
FXYD4	FXYD4
NXF1	NXF1
ADA2	ADA2
TTBK2	TTBK2
PDE6H	PDE6H
METTL6	METTL6
NOG	NOG
SYT15	SYT15
ABCD4	ABCD4
LOC101927151	LOC101927151
HINFP	HINFP
LRRC8C-DT	LRRC8C-DT
CDH12	CDH12
GXYLT2	GXYLT2
LTBP1	LTBP1
FAP	FAP
KCNMB3	KCNMB3
SDF2L1	SDF2L1
ANK2	ANK2
MT2A	MT2A
ATF7IP2	ATF7IP2
NEK5	NEK5
LACC1	LACC1
ZNF600	ZNF600
GLUD2	GLUD2
HCG17	HCG17
LINC01474	LINC01474
MPEG1	MPEG1
NDUFAF4	NDUFAF4
GYG2	GYG2
NUP107	NUP107
FAM182A	FAM182A
GTDC1	GTDC1
ASAH2B	ASAH2B
FKBP9	FKBP9
SOS2	SOS2
RPS3	RPS3
CCSER1	CCSER1
LAMC2	LAMC2
NOA1	NOA1
CHRNA10	CHRNA10
MSANTD1	MSANTD1
TXNDC11	TXNDC11
PDK1	PDK1
PRAF2	PRAF2
NAT16	NAT16
DMBT1P1	DMBT1P1
OR2L5	OR2L5
MIR619	MIR619
LTR13A:ERVK:LTR	LTR13A:ERVK:LTR
AMMECR1L	AMMECR1L
ATP9A	ATP9A
ATG16L1	ATG16L1
SLK	SLK
NPAS3	NPAS3
DRICH1	DRICH1
FAM122C	FAM122C
LINC02293	LINC02293
SLC20A1	SLC20A1
SNORA89	SNORA89
FAM83G	FAM83G
C6orf52	C6orf52
ZNF552	ZNF552
CAHM	CAHM
LGI1	LGI1
SLC12A8	SLC12A8
LIPG	LIPG
ADGRE5	ADGRE5
ATP5PD	ATP5PD
GDF10	GDF10
PRKD2	PRKD2
INSM2	INSM2
ZNF800	ZNF800
LOC100287015	LOC100287015
LOC100128594	LOC100128594
BACE1	BACE1
NEPRO	NEPRO
MER61E:ERV1:LTR	MER61E:ERV1:LTR
FCRLB	FCRLB
GINS4	GINS4
LOC105371814	LOC105371814
NXPE2	NXPE2
SOD1	SOD1
KCNG4	KCNG4
TLR2	TLR2
NIPSNAP1	NIPSNAP1
HERVK14C-int:ERVK:LTR	HERVK14C-int:ERVK:LTR
STON2	STON2
NPIPA5	NPIPA5
AluYk4:Alu:SINE	AluYk4:Alu:SINE
PRKCQ-AS1	PRKCQ-AS1
SNORD116-14	SNORD116-14
CTPS1	CTPS1
LINC01569	LINC01569
KIF3B	KIF3B
EGR3	EGR3
SEMA6A-AS1	SEMA6A-AS1
PLGRKT	PLGRKT
TIPIN	TIPIN
NEDD9	NEDD9
SH3PXD2A-AS1	SH3PXD2A-AS1
PLEK	PLEK
SGO2	SGO2
GPR151	GPR151
ANTXR1	ANTXR1
STK32A	STK32A
MAEL	MAEL
INTS4P1	INTS4P1
ADCY2	ADCY2
SOBP	SOBP
HPN-AS1	HPN-AS1
LOC100505716	LOC100505716
OR2L8	OR2L8
ADRA1A	ADRA1A
LOC102723665	LOC102723665
DBX2	DBX2
KCTD21	KCTD21
LINC00343	LINC00343
ICOSLG	ICOSLG
ZNF708	ZNF708
NLRP14	NLRP14
RNASEH2B	RNASEH2B
SLC22A1	SLC22A1
VKORC1	VKORC1
ACBD5	ACBD5
CRYBG3	CRYBG3
LOC101928403	LOC101928403
FRG1DP	FRG1DP
RFFL	RFFL
L1PB1:L1:LINE	L1PB1:L1:LINE
MIPEP	MIPEP
MIR4318	MIR4318
TNIK	TNIK
RLF	RLF
SRXN1	SRXN1
HERC6	HERC6
COQ3	COQ3
RPS27A	RPS27A
HYKK	HYKK
HMCES	HMCES
ZMYM5	ZMYM5
C3orf35	C3orf35
ACSL6	ACSL6
SCAMP1-AS1	SCAMP1-AS1
IGFBP6	IGFBP6
ANKRD34C-AS1	ANKRD34C-AS1
LTR75_1:ERV1:LTR	LTR75_1:ERV1:LTR
ETFBKMT	ETFBKMT
MER21B:ERVL:LTR	MER21B:ERVL:LTR
HIPK1	HIPK1
STARD7	STARD7
ZNF471	ZNF471
LOC644285	LOC644285
C8orf48	C8orf48
SMCR5	SMCR5
SNHG8	SNHG8
SMCR8	SMCR8
MYO1A	MYO1A
INTS3	INTS3
MTNR1A	MTNR1A
HCG24	HCG24
MMP25	MMP25
CIR1	CIR1
MAPRE1	MAPRE1
RAD51B	RAD51B
LOC646030	LOC646030
NEU1	NEU1
KLHL8	KLHL8
CDK6	CDK6
HUNK	HUNK
LINC00278	LINC00278
TP53I11	TP53I11
RUBCN	RUBCN
FN3KRP	FN3KRP
GTF2H2B	GTF2H2B
SMIM24	SMIM24
SLAMF8	SLAMF8
FLT3	FLT3
SLC22A5	SLC22A5
TOR1A	TOR1A
OSM	OSM
TTL	TTL
GSTT1	GSTT1
PCDHB9	PCDHB9
MLT1G:ERVL-MaLR:LTR	MLT1G:ERVL-MaLR:LTR
PCBD1	PCBD1
ANKRD18A	ANKRD18A
ACVR2B-AS1	ACVR2B-AS1
TCP10L	TCP10L
DNAAF1	DNAAF1
ASTE1	ASTE1
MC1R	MC1R
ZIC2	ZIC2
PKN3	PKN3
FMO5	FMO5
AluSg7:Alu:SINE	AluSg7:Alu:SINE
CCDC122	CCDC122
ZNF561	ZNF561
SUPT4H1	SUPT4H1
DNM1	DNM1
TBC1D22B	TBC1D22B
ANKRD30A	ANKRD30A
RING1	RING1
CCK	CCK
ZNF37BP	ZNF37BP
L1P3:L1:LINE	L1P3:L1:LINE
BHLHE22	BHLHE22
ZSCAN30	ZSCAN30
CEP83	CEP83
RNFT2	RNFT2
SMAD3	SMAD3
ROR1	ROR1
MER4A1:ERV1:LTR	MER4A1:ERV1:LTR
AARS	AARS
CPPED1	CPPED1
DDX50	DDX50
PDLIM5	PDLIM5
MIR3618	MIR3618
SERINC4	SERINC4
COPRS	COPRS
ZNF557	ZNF557
CELSR1	CELSR1
SBDSP1	SBDSP1
TNFRSF10D	TNFRSF10D
ZNF160	ZNF160
PDPK1	PDPK1
CADM3	CADM3
CDH26	CDH26
TRIM66	TRIM66
EDA	EDA
COL4A3	COL4A3
C11orf21	C11orf21
SYP	SYP
AFDN	AFDN
THBS4	THBS4
KCNJ2-AS1	KCNJ2-AS1
ASH2L	ASH2L
IAH1	IAH1
HSBP1L1	HSBP1L1
SHBG	SHBG
PITPNA	PITPNA
SBF2-AS1	SBF2-AS1
TBC1D8	TBC1D8
NIM1K	NIM1K
SLC1A4	SLC1A4
AURKC	AURKC
NRSN1	NRSN1
TTC5	TTC5
SPG21	SPG21
SPNS3	SPNS3
CKAP5	CKAP5
VOPP1	VOPP1
BTN3A1	BTN3A1
HSD11B2	HSD11B2
S100A6	S100A6
FEZ1	FEZ1
MER83:ERV1:LTR	MER83:ERV1:LTR
SALL1	SALL1
TPTE2P1	TPTE2P1
SLC7A7	SLC7A7
HRCT1	HRCT1
ANXA5	ANXA5
CSTF2	CSTF2
BCRP2	BCRP2
GSTM4	GSTM4
APLP1	APLP1
HIVEP1	HIVEP1
C1orf116	C1orf116
TRMT112	TRMT112
ST6GALNAC1	ST6GALNAC1
C1orf94	C1orf94
LINC01678	LINC01678
ARHGAP5	ARHGAP5
MEGF10	MEGF10
LINC01159	LINC01159
DNM1P46	DNM1P46
DOCK7	DOCK7
EDF1	EDF1
TRIO	TRIO
TADA2A	TADA2A
ZNRF1	ZNRF1
NMNAT1	NMNAT1
REEP4	REEP4
ADGRD1	ADGRD1
BRD7	BRD7
GIN1	GIN1
NOSTRIN	NOSTRIN
ZBTB14	ZBTB14
AKT3	AKT3
ESRP1	ESRP1
HAPLN2	HAPLN2
CLIP1	CLIP1
AluSq:Alu:SINE	AluSq:Alu:SINE
LINC01680	LINC01680
LOC100147773	LOC100147773
LOC400622	LOC400622
LOC100499484	LOC100499484
EFCC1	EFCC1
SDHB	SDHB
BSPRY	BSPRY
MSL3P1	MSL3P1
LPIN1	LPIN1
UBAC2-AS1	UBAC2-AS1
PRPF18	PRPF18
LOC286437	LOC286437
THRB-AS1	THRB-AS1
ZDHHC19	ZDHHC19
USP2	USP2
USP3	USP3
IL1RAPL2	IL1RAPL2
SLF2	SLF2
SACS	SACS
NFE2	NFE2
UBXN8	UBXN8
RPL11	RPL11
GPRIN2	GPRIN2
STAMBP	STAMBP
PLXNA4	PLXNA4
MIR600HG	MIR600HG
SYNE1	SYNE1
PTGDS	PTGDS
PRKD1	PRKD1
C11orf1	C11orf1
IRF9	IRF9
SSBP3-AS1	SSBP3-AS1
LOC105376360	LOC105376360
CACHD1	CACHD1
TANC1	TANC1
STON1-GTF2A1L	STON1-GTF2A1L
LOC101926935	LOC101926935
LOC100507250	LOC100507250
FOXD4L6	FOXD4L6
OR2AG2	OR2AG2
SLC16A3	SLC16A3
LOC102724604	LOC102724604
LOC101926933	LOC101926933
NUP54	NUP54
LOC100419583	LOC100419583
GSTM1	GSTM1
CCNO	CCNO
TMEM171	TMEM171
CIP2A	CIP2A
LTR73:ERV1:LTR	LTR73:ERV1:LTR
PPP1R7	PPP1R7
HSD17B13	HSD17B13
LOC100507387	LOC100507387
MIR3936HG	MIR3936HG
MER76:ERVL:LTR	MER76:ERVL:LTR
C7orf13	C7orf13
OC90	OC90
ERLIN2	ERLIN2
BEAN1-AS1	BEAN1-AS1
LOC90246	LOC90246
USP46	USP46
PMFBP1	PMFBP1
BMS1P20	BMS1P20
TMEM51	TMEM51
LINC00842	LINC00842
CLSTN1	CLSTN1
TBXAS1	TBXAS1
SRFBP1	SRFBP1
ETV1	ETV1
CTPS2	CTPS2
MTF1	MTF1
TTTY14	TTTY14
PPARGC1B	PPARGC1B
CES5AP1	CES5AP1
HYLS1	HYLS1
AluSq4:Alu:SINE	AluSq4:Alu:SINE
WDR20	WDR20
PLAGL1	PLAGL1
C3orf62	C3orf62
SNORD49B	SNORD49B
HSPBAP1	HSPBAP1
MLT1G-int:ERVL-MaLR:LTR	MLT1G-int:ERVL-MaLR:LTR
ZNF586	ZNF586
LOC102724708	LOC102724708
SMC5-AS1	SMC5-AS1
SNORA63E	SNORA63E
RBM17	RBM17
GOLGA7	GOLGA7
ITGB2	ITGB2
SDHAP1	SDHAP1
PCF11	PCF11
HERVL66-int:ERVL:LTR	HERVL66-int:ERVL:LTR
CDCP1	CDCP1
ANKHD1	ANKHD1
LMBR1L	LMBR1L
ATAD2B	ATAD2B
SLC6A16	SLC6A16
TTTY10	TTTY10
LOC100506544	LOC100506544
DOLPP1	DOLPP1
KIAA0368	KIAA0368
GOT1	GOT1
HERVS71-int:ERV1:LTR	HERVS71-int:ERV1:LTR
LINC02198	LINC02198
LOC101928358	LOC101928358
N4BP1	N4BP1
DDIT4	DDIT4
MIR5690	MIR5690
GALNT15	GALNT15
MER91A:hAT-Tip100:DNA	MER91A:hAT-Tip100:DNA
MIR4666B	MIR4666B
LSM7	LSM7
LOC105369306	LOC105369306
RALGAPA1	RALGAPA1
SELENOH	SELENOH
LTR28:ERV1:LTR	LTR28:ERV1:LTR
ZFP36L1	ZFP36L1
TRAPPC3	TRAPPC3
GSEC	GSEC
LINC02344	LINC02344
SUMO4	SUMO4
SLC25A13	SLC25A13
KRTCAP2	KRTCAP2
SLC35F1	SLC35F1
ATP2B2	ATP2B2
LOC731157	LOC731157
MIR6073	MIR6073
TINCR	TINCR
LOC101928441	LOC101928441
A2M-AS1	A2M-AS1
CAPN13	CAPN13
SYDE2	SYDE2
CFAP221	CFAP221
MBNL1-AS1	MBNL1-AS1
NDUFB11	NDUFB11
GALNT2	GALNT2
CALML4	CALML4
GRID1	GRID1
SLC36A1	SLC36A1
ZNF623	ZNF623
MER96:hAT:DNA	MER96:hAT:DNA
ITPRIP	ITPRIP
ZNF536	ZNF536
OSER1-AS1	OSER1-AS1
LOC101929165	LOC101929165
TYMP	TYMP
TSGA13	TSGA13
LAYN	LAYN
TSC22D2	TSC22D2
KDM4C	KDM4C
FCF1P2	FCF1P2
LIFR	LIFR
RAD9B	RAD9B
PTMA	PTMA
ADAMTS19	ADAMTS19
SNORD59B	SNORD59B
ECE2	ECE2
LINC01085	LINC01085
SUCO	SUCO
MAP2K1	MAP2K1
GSATX:centr:Satellite	GSATX:centr:Satellite
CMTM4	CMTM4
RSPH10B	RSPH10B
RSPH10B2	RSPH10B2
ADORA2A	ADORA2A
PRTFDC1	PRTFDC1
MTFR2	MTFR2
PABL_B:ERV1:LTR	PABL_B:ERV1:LTR
CLEC18A	CLEC18A
SNORD22	SNORD22
LINC01010	LINC01010
ANKAR	ANKAR
ERBB3	ERBB3
AluSc8:Alu:SINE	AluSc8:Alu:SINE
SNHG14	SNHG14
OSBPL9	OSBPL9
PORCN	PORCN
AMOTL2	AMOTL2
PTPRG-AS1	PTPRG-AS1
LINC00441	LINC00441
TCF7L2	TCF7L2
LGALS3	LGALS3
POLH	POLH
KLK6	KLK6
EFCAB12	EFCAB12
LOC401261	LOC401261
SYK	SYK
GGPS1	GGPS1
SH3GL3	SH3GL3
CUL4A	CUL4A
SLCO5A1	SLCO5A1
DGCR11	DGCR11
TYW1B	TYW1B
RYR2	RYR2
