drug_name,is_approved,is_anti_neoplastic,is_immunotherapy,avg_degree,max_degree,avg_betweenness,max_betweenness,avg_closeness,avg_eigenvector,avg_page_rank,avg_clustering_coef,num_communities,avg_edge_score,avg_neighbor_connectivity,num_targets,hub_target_ratio,bottleneck_target_ratio,avg_interaction_score,avg_interaction_type,drug_id
MITOMYCIN A,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12221
MITOMYCIN C ANALOG KW-2149,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.129197231,0,12222
MITONAFIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.08410418652367127,0,12223
MITOQUINONE MESYLATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.29648571,0,12224
MITOTANE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.5820394128569392,-0.3333333333333333,12225
MITOXANTRONE,TRUE,TRUE,FALSE,80,92,0.07968954679202946,0.10150708577025484,0.5750803790506811,0.4298294639103787,0.019961861907665412,0.30204086904854166,2,0.6788574168797954,35.910485933503836,44,0.045454545454545456,0.045454545454545456,0.09433079342437044,-0.022727272727272728,12226
MITOXANTRONE HYDROCHLORIDE,TRUE,FALSE,FALSE,92,92,0.10150708577025484,0.10150708577025484,0.589622641509434,0.44949666261067367,0.022796106189732285,0.2618357487922705,2,0.634891304347826,35.17391304347826,32,0.03125,0.03125,0.014460439411758992,-0.03125,12227
MIV-701,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.834185692854944,0,12228
MIVACURIUM,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.621581938189507,0,12229
MIVACURIUM CHLORIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.6156162557407993,-1,12230
MIVAVOTINIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.8824487153953912,-1,12231
MIVAVOTINIB CITRATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.000438356,-0.3333333333333333,12232
MIVEBRESIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.315040066847061,-0.5,12233
MIZAGLIFLOZIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,-1,12234
MIZOLASTINE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.3828887162162866,-0.6666666666666666,12235
MIZORIBINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,3.59108765910579,-0.6,12236
MJN110,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.500511415712966,-1,12237
MJN228,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,-1,12238
MK 0354,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.282942227638891,1,12239
MK 1903,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.282942227638891,1,12240
MK 6892,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.282942227638891,1,12241
MK-0159,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,13.12691780892362,-1,12242
MK-0249,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.3894366022661717,-0.2857142857142857,12243
MK-0354,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,8.751278539282415,0,12244
MK-0359,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.9571710902340141,-1,12245
MK-0429,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,-1,12246
MK-0533,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.42006137,0,12247
MK-0557,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,-1,12248
MK-0616,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,-1,12249
MK-0731,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,0,12250
MK-0736,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.088686543276147,-1,12251
MK-0752,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,1.0357282402759393,-0.4,12252
MK-0767,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.42898312789120785,1,12253
MK-0773,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.116943588,0,12254
MK-0812,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.565884455277782,-0.5,12255
MK-0873,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.9454424631239522,-0.625,12256
MK-0893,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,3.560127968675249,-0.6,12257
MK-0941,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.500511415712966,1,12258
MK-1029,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.003582191892362,-0.5,12259
MK-1064,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.6371544901407373,-1,12260
MK-1454,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,0,12261
MK-1496,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5834185692854944,-0.5,12262
MK-212,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.0949777593383552,0.42857142857142855,12263
MK-2201,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.4805708840640503,-1,12264
MK-2206,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,1.299476721961417,-0.25,12265
MK-2461,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,25,0,0,0.07141498371319834,-0.5384615384615384,12266
MK-2894,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.280674908,-1,12267
MK-3207,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.500511415712966,0,12268
MK-3281,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12269
MK-3415,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,-1,12270
MK-3577,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.625383561784724,-1,12271
MK-3697,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.8135602909281505,-0.6666666666666666,12272
MK-4256,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.050153425,-1,12273
MK-4280,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,6.563458904461812,-1,12274
MK-4721,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,13.12691780892362,-0.5,12275
MK-499,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.773424657790408,0,12276
MK-5046,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.6935393276835076,1,12277
MK-5108,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.6908494775667586,-0.6666666666666666,12278
MK-5435,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.280674908,0,12279
MK-571,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.28157268540555086,-0.2,12280
MK-6186,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12281
MK-6325,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12282
MK-6592,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.5749076145265438,-1,12283
MK-6913,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.43522713696698256,0.5,12284
MK-7110,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,52.50767123569449,1,12285
MK-7145,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,3.691945633759769,0,12286
MK-7246,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.527123287967842,-0.5,12287
MK-7288,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12288
MK-7622,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.5317368506888047,0,12289
MK-7725,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.282942227638891,1,12290
MK-8033,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.698018645395145,-0.6666666666666666,12291
MK-8153,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,13.12691780892362,0,12292
MK-8189,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,8.751278539282415,-1,12293
MK-8245,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.469296786084628,0,12294
MK-8262,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2117244807890907,-1,12295
MK-8353,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.23355899732586796,-0.5,12296
MK-8719,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,21.878196348206036,-0.5,12297
MK-8776,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.0246123629137216,-1,12298
MK-8777,FALSE,FALSE,FALSE,9,10,0.002583363603889871,0.003188909503299078,0.37931839402427636,0.026333267745949483,0.0038349928153184575,0.5,2,0.68285,30.65,4,0,0,0.4326145234611528,0,12299
MK-886,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.209620570276717,0,12300
MK-912,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.23762379602797512,-0.75,12301
MK0686,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.834185692854944,-1,12302
MK0731,FALSE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,-1,12303
MK2A INHIBITOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,-1,12304
MK3207,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.500511415712966,-1,12305
MK6-83,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.9143421804680285,1,12306
MKC-1,FALSE,FALSE,FALSE,9,16,0.0037792811573543242,0.0075585623147086485,0.4193286320629587,0.07807469154653099,0.0031870448043410608,0.21428571428571427,2,0.522625,73.625,11,0,0,2.633968377158405,0,12307
ML 10302,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,0.12783921774999998,0.25,12308
ML 10375,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.458546423213736,-1,12309
ML SA1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.82318302901717,1,12310
ML-18,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.282942227638891,-1,12311
ML-SA5,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.375639269641208,1,12312
ML1-SA1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.375639269641208,1,12313
ML130,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,13.12691780892362,-1,12314
ML162,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,-1,12315
ML169,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.5048814541893701,0,12316
ML193,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.500219178,-1,12317
ML2-SA1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,8.751278539282415,1,12318
ML204,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.504125998939165,0,12319
ML213,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.375639269641208,1,12320
ML218,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.302515875614127,0,12321
ML221,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,-1,12322
ML233,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,1,12323
ML277,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.375639269641208,1,12324
ML290,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.8078103267029922,0,12325
ML297,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,10.50153424713889,1,12326
ML3-SA1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,1,12327
ML315,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,1.2105482347946304,-1,12328
ML321,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7001022831425933,-1,12329
ML323,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,13.12691780892362,-1,12330
ML324,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,9.845188356692717,-1,12331
ML347,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.4964307458946118,-1,12332
ML351,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,13.12691780892362,-1,12333
ML354,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.250767123569449,-1,12334
ML355,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.386712328895204,-1,12335
ML375,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7955707762984014,0,12336
ML380,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7955707762984014,0,12337
ML381,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,5,0,0,0.12186082898171151,-1,12338
ML385,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,-1,12339
ML398,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.141471113819445,-1,12340
ML9,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.544343271638073,0,12341
MLI-2,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.500365296937833,-1,12342
MLKL COMPOUND 1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,2.968201838760805,-0.6666666666666666,12343
MLN-01,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.458546423213736,-1,12344
MLN-0415,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.000730593875666,-0.5,12345
MLN-120B,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,-1,12346
MLN-2704,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.889457128569962,0,12347
MLN-3897,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.8695180599999999,-1,12348
MLN-4760,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,10.50153424713889,-0.5,12349
MLN-591RL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.944728564284981,0,12350
MLN-8054,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,30,0,0,0.06359509856441099,-0.0967741935483871,12351
MLN0905,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.088686543276147,-1,12352
MLN3126,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,-1,12353
MLN8054,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.8899605294185507,0,12354
MLNM-2201,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.458546423213736,-1,12355
MLS000536924,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,26.25383561784724,-1,12356
MLS1547,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7001022831425933,1,12357
MM 11253,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,-1,12358
MM-093,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.019525817,0,12359
MM-111,FALSE,TRUE,TRUE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,4,0,0,1.3054032821734198,-0.25,12360
MM-121,FALSE,TRUE,TRUE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,4.118248724368196,-0.3333333333333333,12361
MM-151,FALSE,TRUE,TRUE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.22007572548210985,0,12362
MM-433593,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.625383561784724,-1,12363
MM07,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,1,12364
MM3122,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,7.501095891,-1,12365
MM54,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.640864726115453,-1,12366
MMK-1,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.166837138570988,1,12367
MMP13 TRACER  [18F]5J,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.9516740234431416,-1,12368
MN-305,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.419126249613364,0,12369
MNI-135,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7721716358190367,0,12370
MNI-136,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7721716358190367,0,12371
MNI-137,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.7721716358190367,0,12372
MNK1 INHIBITOR,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,7.098259259640181,-0.6666666666666666,12373
MOBOCERTINIB,TRUE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.9075399966663242,-0.6666666666666666,12374
MOBOCERTINIB SUCCINATE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2778183663264259,-1,12375
MOC31-PE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.100306849,0,12376
MOCETINOSTAT,FALSE,TRUE,FALSE,28,28,0.002174102026034872,0.002174102026034872,0.4844961240310077,0.19955637931842393,0.0072831446195079684,0.6813186813186813,2,0.5387857142857143,56,16,0,0,0.21275563020376895,-0.25,12377
MOCLOBEMIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,7,0,0,0.7201516801835944,-0.375,12378
MOCRAVIMOD HYDROCHLORIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,1.944728564284981,0,12379
MODAFINIL,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.10622902226956588,-0.1,12380
MODIFIED VACCINIA ANKARA-BAVARIAN NORDIC,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,1.5314737443744224,0,12381
MODIMELANOTIDE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,15.00219178142362,1,12382
MODITHROMYCIN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0,0,12383
MODOTUXIMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.2778183663264259,-1,12384
MOEXIPRIL,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.972747555410974,-0.5,12385
MOEXIPRIL HYDROCHLORIDE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.8899605294185507,-1,12386
MOFAROTENE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.5204241213558098,0,12387
MOFEBUTAZONE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.1116522311298401,0,12388
MOFEGILINE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,2.022254905699044,-0.5,12389
MOFEZOLAC,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.6563458904461812,-1,12390
MOGAMULIZUMAB,TRUE,TRUE,TRUE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,12.35474617310458,0,12391
MOLGRAMOSTIM,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,5.834185692854944,0,12392
MOLIBRESIB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,8,0,0,0.7038499008581645,-0.7,12393
MOLIDUSTAT,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,5.001488280187152,-0.8333333333333334,12394
MOLINATE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.062958838,0,12395
MOLINDONE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,6,0,0,0.08381461171669075,-0.5714285714285714,12396
MOMELOTINIB,TRUE,TRUE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,14,0,0,0.12761993960012114,-0.6666666666666666,12397
MOMETASONE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,9,0,0,0.34623024456532825,0.2,12398
MONALIZUMAB,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,87.5127853928241,-0.3333333333333333,12399
MONASTROL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,0.031690567,0,12400
MONATEPIL,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.058471794,0,12401
MONENSIN SODIUM,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.058471794,0,12402
MONGERSEN,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,13.12691780892362,0,12403
MONNA,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,3.281729452230906,-1,12404
MONO-DGA-RFB4,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,2.917092846427472,0,12405
MONO-N-ACETYL DAPSONE,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,0.1084869240406911,0,12406
MONOAMINE OXIDASE INHIBITOR,FALSE,FALSE,FALSE,18,18,0.009255365737548024,0.009255365737548024,0.43103448275862066,0.05687469504570846,0.006623943248352621,0.5277777777777778,2,0.7788888888888889,35.111111111111114,29,0,0,0.07401879790474503,0,12407
MONOBENZONE,TRUE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,3,0,0,1.6037669405968025,-0.25,12408
MONOCILLIN I,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,2,0,0,0.7517964922052208,0,12409
MONOCLONAL ANTIBODY 11D10,FALSE,FALSE,FALSE,0,-Inf,0,-Inf,0,0,0,0,1,0,0,1,0,0,17.50255707856483,0,12410
