"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDHA1",0.00446183537909794,2.15061075662054,0.131620537326628,0.896329430505918,0.953566040516403,-6.04320014551876
"HIVEP2",0.00735796874303296,1.7654461695917,0.131317451972439,0.896566730584259,0.953708960197748,-6.04323929479231
"MYST2",-0.00512805732337895,2.00522697949482,-0.130939058469858,0.896863006798846,0.953817229615919,-6.04328804505859
"STXBP1",-0.00313988250175656,2.57187272527736,-0.130449160678134,0.897246611783159,0.954103474336747,-6.04335095229381
"CUTC",0.0208439574202951,1.01231374671132,0.129925298823647,0.89765683984832,0.954174731965921,-6.04341796029517
"POLR2E",-0.0192749987758846,0.922412606586452,-0.129599941582936,0.89791163665122,0.954174731965921,-6.04345944171279
"C1orf212",0.0127411146395937,1.49401406516207,0.129533574798952,0.89796361179895,0.954174731965921,-6.04346789039151
"TMEM59",0.00490690081625855,2.15443850581568,0.129169891447052,0.898248438656802,0.954174731965921,-6.0435141115805
"BRAF",-0.0107367196536408,1.25853765577836,-0.128998666977719,0.898382541795554,0.954174731965921,-6.04353582788278
"AK129879",0.0139831331485765,1.57729610666369,0.128982716740527,0.898395034190598,0.954174731965921,-6.04353784937769
"RXRA",0.0155815105981727,0.879226915748961,0.128951929024002,0.898419147532433,0.954174731965921,-6.04354175063331
"AKAP10",0.0181473732469524,0.949621287513114,0.128933735708804,0.898433396821355,0.954174731965921,-6.04354405555623
"SLC25A40",-0.0249398606913452,0.678205282552984,-0.128916718698285,0.898446724841494,0.954174731965921,-6.04354621115841
"C9orf93",-0.0483450728266412,0.0672165048812376,-0.128670442309642,0.898639616213858,0.954270178263094,-6.04357737600902
"DKFZp564O0582",-0.00360160007980825,2.29694611167304,-0.128368032434545,0.898876481774874,0.954412293750649,-6.04361556282479
"NSMAF",-0.0942557942775877,-0.0512230955208942,-0.127824141015338,0.899302514200307,0.954755207912601,-6.043684016911
"SEPP1",0.0181557827741068,1.13015911417009,0.127675656910416,0.899418827774362,0.954764370985857,-6.04370265465953
"TM2D3",-0.00787215514857342,2.0492407838317,-0.127549962698918,0.899517290898582,0.954764370985857,-6.0437184149095
"FAM62B",-0.00870523068783924,1.3634469637386,-0.126754934354949,0.900140117847897,0.955233626040821,-6.04381774092613
"FLJ42709",-0.0248473994752151,0.491180335218325,-0.126722357748853,0.900165639826225,0.955233626040821,-6.04382179762236
"TRAFD1",0.0220998230689272,0.726844025977737,0.126099914028443,0.900653311227247,0.955641651992897,-6.04389910919655
"GDAP2",-0.00789939301713938,1.62153038808338,-0.125904875795842,0.900806127722272,0.955673041225431,-6.04392325599293
"LOC285141",-0.015598322398549,1.37491484515859,-0.125798807183235,0.900889236314419,0.955673041225431,-6.0439363721956
"UQCRFS1",0.0085145740085848,1.77917753785493,0.125131205284472,0.901412352944759,0.956118473070801,-6.044018672908
"XPNPEP1",0.0136139565509201,1.264373603008,0.124839345851598,0.901641061185217,0.956198353430383,-6.04405451539927
"AES",0.00665911715623824,1.93933898195709,0.124757255341321,0.901705390892092,0.956198353430383,-6.04406458165772
"ALDOA",0.00739593693898177,1.82301545640309,0.124462066281789,0.901936719576675,0.956198353430383,-6.04410072424804
"GNAO1",0.0038155014177339,2.11690936373823,0.124408023749758,0.901979071655555,0.956198353430383,-6.04410733188984
"PRKAR1A",0.00262589473675945,2.61078660387594,0.124376468036278,0.902003801389904,0.956198353430383,-6.04411118880068
"TTC33",-0.0147634515005405,0.945068652621936,-0.123993369870519,0.902304037652249,0.956407174822381,-6.04415793519874
"KIAA1153",-0.00909832530107546,1.56091662081413,-0.123343186092044,0.902813624357079,0.956837826363801,-6.04423694227472
"CALB2",0.0211283683185861,1.4738525260874,0.122917630871015,0.903147179650441,0.956926405996831,-6.04428842899168
"ODZ2",-0.00968685015843329,1.21996361740639,-0.122768298502032,0.903264232455126,0.956926405996831,-6.04430645416647
"DNAJC21",0.00497056435095811,2.09224437438162,0.122728444888334,0.903295471720927,0.956926405996831,-6.04431126100031
"Ari2",0.0174473806142421,0.905449271179354,0.122596296908998,0.903399057085744,0.956926405996831,-6.04432718851181
"SMYD2",0.0143349643973827,1.26390258587999,0.122493363237213,0.90347974376486,0.956926405996831,-6.04433958301228
"ARF1",0.00514059397726374,2.01338730574265,0.12244578337768,0.903517040575223,0.956926405996831,-6.044345308708
"EEF2K",-0.00638423448410008,1.71427513024641,-0.121873674545258,0.90396552181953,0.957291943365075,-6.0444139815454
"GNPTA",0.00546793328757245,1.74757478057286,0.120829008162281,0.904784528894793,0.957944671137143,-6.044538548845
"OGDH",0.00985140875672497,1.45525375563027,0.120707502179738,0.9048797952543,0.957944671137143,-6.044552967836
"ZFYVE20",-0.0113396973468223,1.53696498595944,-0.120657842799803,0.904918730943183,0.957944671137143,-6.04455885669294
"PLA2R1",-0.0284005268931704,0.439004579484762,-0.12055986193906,0.904995554045249,0.957944671137143,-6.04457046865347
"GPS2",-0.0206197668124423,0.534949911502949,-0.120203410683068,0.90527504199734,0.958120496431073,-6.04461263310943
"DNAJC30",0.0145610460028442,1.05599487776435,0.120019189174543,0.905419492130792,0.958120496431073,-6.0446343757102
"KIAA1501",-0.0396523420219077,0.188891738739138,-0.119450521645663,0.905865411575491,0.95831787430605,-6.04470128215491
"JAZF1",0.0327017552637271,0.52027207030119,0.119104975258371,0.906136386430148,0.958490474960796,-6.04474178231147
"NPAL3",-0.00435992447422295,1.95952225871073,-0.118978569886732,0.906235515460072,0.958490474960796,-6.04475656852076
"NECAP1",-0.0041547366205501,2.09788836796365,-0.118611076162112,0.906523718464554,0.958685832188283,-6.04479946685634
"ERGIC3",-0.018056078232725,0.864132474543767,-0.118381877830005,0.906703471405616,0.958766467537697,-6.0448261545582
"UBE2K",-0.00365448188570472,2.22394407110829,-0.117941555931435,0.907048816037781,0.958862661507942,-6.04487728067418
"CCDC49",-0.0135579942493387,1.08921690056935,-0.117764021688235,0.907188061487744,0.958862661507942,-6.04489784048173
"COPS3",0.00607696785639611,2.0556899300421,0.117733655444798,0.907211878949454,0.958862661507942,-6.04490135402409
"COMMD1",-0.0138045773884139,1.10332994078472,-0.117683947137094,0.907250867358293,0.958862661507942,-6.04490710359692
"GLG1",-0.00423552966982066,1.90486232628181,-0.117473579941048,0.907415870211759,0.958862661507942,-6.04493140912864
"C1orf59",0.0219107570134596,0.831260599638812,0.117447998611891,0.907435935379729,0.958862661507942,-6.0449343617975
"MRPL22",0.017328919556408,0.996991539322878,0.117342036535264,0.907519049275626,0.958862661507942,-6.04494658539749
"JARID1C",-0.0206654010704684,0.877733950392428,-0.116859596605906,0.907897476163988,0.959153093260382,-6.04500209951286
"FAM117B",-0.0192663012239899,0.917789216740467,-0.116129215362149,0.908470430896399,0.959648945306574,-6.04508570937525
"POLR3C",0.0123937863465953,1.26298262868263,0.115794075657738,0.908733351447069,0.959817221716556,-6.04512389899442
"KIAA0558",-0.0317191555567563,0.375160412925215,-0.115291324933752,0.909127784442291,0.960061128776391,-6.045180981372
"GRB10",0.0154084996191524,1.05067146942991,0.115006150160809,0.909351528828588,0.960141708826993,-6.04521324987162
"RBBP8",-0.0407991260858435,0.262736543818959,-0.114587784596913,0.909679786756384,0.960378831174423,-6.04526044490535
"WDR89",-0.0510904449913991,0.473035670153054,-0.114141313765927,0.910030114670794,0.960531989553334,-6.04531062093201
"CDK7",0.0111789309291443,1.64295254167073,0.113778844171741,0.910314543801716,0.960720476157605,-6.0453512126801
"KIAA0713",0.0110842392067316,1.2656672465453,0.113472576890755,0.910554880597881,0.960864645588764,-6.04538540999664
"OCIAD2",0.0412750134529798,0.127138393082799,0.113176764600401,0.910787021300791,0.961000134219071,-6.04541835251023
"C1GALT1C1",-0.0207848020383447,0.806827407942934,-0.11303937044843,0.910894845042171,0.96100443617604,-6.0454336239075
"ZNF33B",-0.00873144658589387,1.76035946872691,-0.11282239469885,0.911065126117353,0.961046343995787,-6.04545770308186
"DCUN1D4",-0.0065422953160077,1.67356038159665,-0.111806675952608,0.911862312667217,0.961587044881196,-6.04556980927899
"UQCRH",-0.00721236353422583,2.22061966516749,-0.111668666862905,0.911970636338236,0.961591804712701,-6.04558496336847
"TSC22D1",0.00318249635265433,2.30594781976267,0.11017824929145,0.913140578813809,0.962289613836188,-6.04574742738417
"BCCIP",0.00724806665595423,1.44835595264496,0.110166117425992,0.913150102863548,0.962289613836188,-6.04574874087906
"ZFAND3",-0.00885310181064414,1.34470616935818,-0.110163875527329,0.913151862854377,0.962289613836188,-6.04574898358952
"SH3PXD2B",0.00678460161593208,1.5818344714953,0.109195740204224,0.913911934523623,0.962981031679254,-6.04585333385432
"AP3M1",0.00591156198105613,1.75849771954991,0.108832385002929,0.914197222014572,0.963153757817473,-6.04589226053404
"UBE4A",-0.00319465160446919,2.04752603478382,-0.108364310746143,0.914564746701957,0.963281953743701,-6.04594221485648
"GLYATL2",0.0348447523019962,0.482058495450266,0.108171319984517,0.914716285716692,0.963281953743701,-6.04596274879673
"TMEM63C",-0.0160325867726494,0.898994105095641,-0.108169792451339,0.914717485169987,0.963281953743701,-6.04596291117822
"CNOT7",-0.00871935716059791,1.48354183195184,-0.107638018575185,0.915135058434595,0.963612145763289,-6.04601930116465
"DKFZp762G094",0.0184482214536975,0.742772948832346,0.106785174630223,0.915804802470888,0.964152768835471,-6.04610915815407
"FAAH2",-0.0190604154932407,0.70337300219333,-0.106719147186546,0.915856656912805,0.964152768835471,-6.04611608512678
"CCDC34",0.00584862450650281,1.93183532731842,0.106516404327644,0.916015882741257,0.964210809299121,-6.04613732823311
"MTX3",0.00583672274559577,1.80844998240436,0.106334057594306,0.916159093351485,0.964251980651609,-6.04615639979108
"SARM1",-0.0207085134325808,0.684553653425225,-0.106140638090107,0.916311003395599,0.964262836409294,-6.04617659376518
"DBNL",0.0189476807549521,0.688517461149758,0.106055839733905,0.91637760433024,0.964262836409294,-6.04618543556044
"CPSF3",0.0083294134027132,1.32040088363957,0.105811656436706,0.916569390247257,0.964355095622483,-6.04621085674424
"BACH",-0.00660981864454668,1.77104499953027,-0.105623252185552,0.916717369826697,0.964401248915922,-6.04623043092996
"MBLL",-0.00408965752211721,2.16796794464552,-0.105412243011797,0.916883107770701,0.964466071687487,-6.04625231227048
"MRPS9",-0.00795372536917527,1.6712567403199,-0.104890302765555,0.917293084129845,0.964612148114593,-6.04630624889914
"NUDT12",0.0206264313397432,0.737958203246993,0.104596923101642,0.917523539773165,0.964612148114593,-6.04633644894399
"KIAA1217",-0.00939916645234473,1.48042544557045,-0.104455792194862,0.91763440356632,0.964612148114593,-6.04635094663388
"INPP5A",-0.015968452384267,0.84274916210288,-0.104293717508262,0.917761721604767,0.964612148114593,-6.04636757165062
"LPPR4",-0.00986223932612718,1.39667399316911,-0.104272787777647,0.91777816315244,0.964612148114593,-6.0463697166639
"HOOK2",0.0149046276373899,1.1455093167835,0.104255582224278,0.917791679165412,0.964612148114593,-6.04637147967745
"EPHA5",-0.00810238916123485,1.48323845742286,-0.104158370025848,0.91786804575757,0.964612148114593,-6.04638143532758
"TMCO3",0.0120427817635014,1.10024158651569,0.104139687061835,0.917882722549862,0.964612148114593,-6.04638334761553
"EIF3K",-0.00794631369416643,1.58124561885482,-0.103968236829964,0.918017410242722,0.964612148114593,-6.04640088033742
"CDK3",0.0295380139604088,0.451730439783482,0.103441091993085,0.918431539740718,0.964780148856688,-6.04645460605322
"PEX1",0.014292197771542,1.01256197507557,0.101294037833407,0.920118525078805,0.966442668987977,-6.04667061130916
"NT5DC3",-0.0167457499871866,0.898034826682908,-0.100315362717389,0.920887617584311,0.967134913911563,-6.04676756940049
"CHMP4B",-0.00378537877320095,2.23775304715307,-0.100189661520309,0.920986405658415,0.967134913911563,-6.04677995455494
"AK094705",-0.0192551471819802,1.0500437737916,-0.0999204484741063,0.921197983475581,0.967247440595591,-6.04680642752109
"nap1",-0.00849911179198215,1.45716641183613,-0.0994950416807345,0.921532327916017,0.967488830724931,-6.04684811465546
"YWHAZ",0.00227363810573911,2.640717952772,0.0992894775251994,0.921693894391628,0.967548792356035,-6.04686819493805
"MLX",-0.0154112976021911,0.915133348196866,-0.0989207217711061,0.921983732529325,0.967728644812939,-6.04690411240582
"BRP44",-0.00773569149944486,1.85555374726824,-0.0988056651135501,0.922074168100939,0.967728644812939,-6.04691529179721
"MFAP3",-0.0109433450121108,1.23114541496236,-0.0984092223500252,0.922385783868071,0.967873869288382,-6.04695371228587
"KIAA1253",0.00279855332829415,2.53450195744099,0.0983300049763134,0.922448052588919,0.967873869288382,-6.0469613709839
