"Gene_Symbol","logFC","adjPval"
"PTMS",0.818820032337342,0.141091939352214
"CRYM",0.816446627040717,0.35445780667247
"FCGR2A",0.812862620588706,0.102660288458519
"B2M",0.812768537288543,0.0774217380960416
"HABP2",0.811983843586284,0.0556418828747496
"ENPP6",0.811756392728491,0.0407280777081653
"ITGB2",0.811135492785354,0.0176318058975753
"PVALB",0.810591073249672,0.155594598330042
"IQGAP1",0.808904469928175,0.0787922761553669
"LSS",0.805295350659792,0.1146591122383
"PLD1",0.804815660219516,0.0300619215092451
"TMEM63A",0.803790969480443,0.0104554836469725
"WNT2B",0.803086937907546,0.279900562043545
"PLXDC2",0.802627327163531,0.0409150159012854
"SELENOP",0.801073789473367,0.0176318058975753
"ITGAL",0.798617345720068,0.00359522844526793
"CZIB",0.797173093080612,0.00755481266230676
"CCS",0.796923964737605,0.0148590938621671
"NDRG1",0.793955957278026,0.038128319491367
"COL5A3",0.793891819909402,0.0592363979371191
"INF2",0.790027671546174,0.0221617010178159
"CARS2",0.788957489622579,0.00115476518073568
"ADGRE5",0.787616945791147,0.121406881335965
"TMPO",0.778463955467522,0.150454642981173
"FOLR2",0.775954577886479,0.141714568699787
"PLIN4",0.770536768191851,0.292840739374631
"PYCARD",0.770268686419751,0.0250504336234766
"IGFBP6",0.770099962320152,0.353957954569578
"KIF13B",0.767188178810217,0.038057206808706
"PRG2",0.764076020627409,0.383747830408568
"PIGR",0.763350168168557,0.437221061185631
"MRC2",0.761938864034041,0.0793288347181459
"TTR",0.761605297126481,0.411967348502545
"FKBP5",0.758664250062305,0.204636733885253
"RRBP1",0.755035276692482,0.0326628460455517
"NAAA",0.752393936191152,0.0326628460455517
"CD74",0.7520399182122,0.103879202367679
"SCRN3",0.751909216721039,0.034904583492974
"APOBR",0.751490726786848,0.099977016599401
"CD34",0.750762979783421,0.232077020441008
"SDC2",0.749801550218848,0.0816476074919803
"PLEKHA7",0.747390862889944,0.290446213890387
"NIBAN1",0.747221554028732,0.315701099255035
"SERF2",0.745910703404577,0.0391527890246399
"FNTB",0.744572856133466,0.0207397927071133
"CYBB",0.743776291811105,0.0788034091708688
"DES",0.743279500123858,0.426555042134153
"CAV2",0.742000332460742,0.40343596084686
"MFAP4",0.741271070139089,0.292859328424557
"HAPLN2",0.739151796566416,0.343111092912279
"IGFBP5",0.738534485910299,0.165266049121453
"ABHD14B",0.73827558861389,0.114334332799835
"COL21A1",0.73473765730802,0.495460531933017
"LCP1",0.733083446166438,0.0303789836328575
"KRT18",0.732855203264807,0.142373155468746
"PKLR",0.732518105517098,0.0711892953513296
"TNFAIP8",0.728584246224857,0.028476733104485
"GSTM3",0.728326321243038,0.255308010795509
"RAB20",0.728157292510142,0.0717880080519042
"IGKV3D-7",0.726510998832291,0.0948571687416234
"S100A6",0.726164029850702,0.212779246487424
"AKR1C2",0.725047505131765,0.144058090227936
"CAPG",0.721478204997451,0.0824046183060361
"ITGAX",0.720316929351149,0.0604099251590857
"MRI1",0.720018833761474,0.128886571632248
"CAST",0.717702718262878,0.00908440194853303
"SKAP2",0.717437405411568,0.00783673574215131
"AACS",0.716077731591508,0.0235986281006112
"HBQ1",0.715810145016304,0.153368575868822
"APRT",0.712110957925161,0.011380975401271
"CDC42EP1",0.711447494409857,0.11931027800046
"MYH11",0.711039677759478,0.658731754656629
"HSPB6",0.710228720614204,0.0989388747230483
"CTSC",0.709590153452471,0.209301546671576
"OLFML1",0.708326503466193,0.659763664701188
"C2orf88",0.707645473260293,0.0318166146117414
"CTSZ",0.706737739402028,0.131469156652545
"SGCB",0.701320436597099,0.204995552493468
"CD151",0.700900806274499,0.226450730536143
"EFHD1",0.700184861161468,0.124786659267229
"CEMIP2",0.700123126956891,0.141081390692205
"ASAH1",0.699760279264641,0.0801161034039276
"EHBP1",0.696898708932526,0.0206138305913943
"RNASE4",0.693280115308291,0.266844472652391
"ITPRID2",0.691358173333617,0.0822651158192966
"MARCKSL1",0.689899941406519,0.0861549698534249
"FCN3",0.68438394225997,0.185697388870257
"CBR1",0.683977327975816,0.173613698214063
"UBL3",0.683308592683469,0.0472582123841521
"IFI30",0.679257979308791,0.295673233972595
"ARHGAP45",0.676927539789077,0.126214778368596
"MICALL1",0.67657074999774,0.0925254442483296
"TAP2",0.675597246116238,0.0236654470522675
"CNN1",0.673090362175873,0.697874437718912
"PNPO",0.672535715570165,0.201360570683973
"PGLYRP2",0.672365424802789,0.23100703156171
