"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"GO:0016236","macroautophagy",1.45617421035691,0.000222187044823177,0.0203266429287454,351,"3920/5305/9517/23232/55432/157753/58476/84938/54463/9363/665/10206/3099/26353/801/27244/51534/23411/23111/9474/55207/51715/60592/57103/9638/401548/55737/4864/167410/9559/5049/91452/534/58533/51510/5290/27072/25934/23376/1965/10254/528/25978/7319/83734/29979/5663/165324/84932/51322/9637/81631/29110/79876/137886/137492/9821/51569/5862/51652/5599/51028/5899/9779/64422/51382/523/51100/55294/529/7957/56893/223082/143686/5563/10434/472/9554/79837/6885/55811/8673/440026/54543/22930/5861/149371/10490/9140/10133/9538/526/488/83452/51506/8723/23001/51606/23673/4077/11345/664/836/3091/27131/5868/5828/8027/291/128077/51375/11337/23092/7405/5830/200576/7879/10193/25782/10015/7855/8767/23341/10152/23256/60673/5289/6009/8396/9342/79443/2631/22863/10059/23710/29082/7189/8851/8878/112574/7416/55102/79137/6048/9525/94241/30849/64112/8678/26471/3791/9550/83460/4734/4534/1459/22954/29978/55763/8992/55014/1457/81624/8100/9706/10558/65082/27102/203228/54832"
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell",-1.99221402521491,0.000244055932550367,0.0213294108671897,18,"4192/3569/6401"
"GO:0044706","multi-multicellular organism process",-1.70099432426138,0.000242982432123538,0.0213294108671897,168,"8909/3678/116/1392/2353/1394/64518/49/133/3675/3339/5021/6573/1393/43847/7421/6866/552/5023/1543/8061/3248/2834/5016/6833/3690/5069/7005/100137049/285/79816/7056/3976/5618/6863/6781/5241/2099/3553"
"GO:0044703","multi-organism reproductive process",-1.68456413766351,0.000244076947583554,0.0213294108671897,162,"26173/3726/3691/1636/8605/1307/64478/790/10991/8909/3678/116/1392/2353/1394/133/3675/3339/5021/6573/1393/43847/7421/6866/552/5023/1543/8061/3248/2834/5016/6833/3690/5069/7005/100137049/285/79816/7056/3976/5618/6863/6781/5241/2099/3553"
"GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell",-1.94286747499086,0.000256454445643583,0.0217641424235366,24,"4192/3569/6401"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",1.53052333094992,0.000256486050764138,0.0217641424235366,165,"2213/960/3303/3315/666/4318/857/3301/406962/10625/8725/50484/10018/23411/7178/4780/6498/6154/51616/55031/51499/6648/5291/6647/4976/259230/6279/6280/2247/29979/54209/3622/79156/9958/6201/637/55294/1499/55811/51657/9529/10955/6477/1540/468/51024/406991/83787/4690/596/142/3091/54700/6591/351/6188/4193/4170/624/7314/2876"
"GO:0002250","adaptive immune response",-1.52525431746102,0.000281545598285512,0.0235492782565953,366,"182/927/79915/4615/958/3726/3115/3554/3718/11277/25865/10332/84766/11118/634/100528032/10758/10312/5909/7297/3570/3902/4791/3133/64170/84174/3592/84787/10068/6890/7133/912/54923/3665/10865/54795/7006/84807/3142/2212/8809/6556/8764/3136/9173/5971/115650/1439/3822/602/3263/5819/7294/11035/3106/80149/3112/3107/3586/9390/255231/51176/3566/1380/3659/114548/619207/326/177/27040/7128/64127/3383/3134/3662/3118/7535/64005/9021/10288/54210/3598/5551/969/6398/50615/2015/3553/3569"
"GO:0042254","ribosome biogenesis",1.4119532178877,0.00030034956861541,0.0247682637217356,301,"6189/1964/10412/92342/6125/7514/51575/51187/6129/1983/6154/6194/4869/55781/6202/6229/2971/6135/85865/3921/11103/30836/6130/9724/10199/10799/7520/84549/23029/51018/51119/55759/55035/6233/84154/404672/55153/8780/51068/285855/54680/8886/80135/8450/6201/55299/6206/9669/6152/6218/51065/10813/51388/23517/102157402/25926/83939/131870/6207/8850/134430/6209/51010/196074/5303/10600/10556/163859/90441/9221/10775/6223/54700/25879/9326/9045/153443/55505/10885/84294/26149/84881/55646/51406/25983/79631/51077/6193/5901/51096/83732/63899/6210/57050/51335/84946/6208/11056/9188/115939/56915/29081/84864/2091/54505/57109/1736/55651/708/6191/117246/51202/79066/51504/11224/6230/6205/90459/6217/11340/55003/6228/22894/26574/10438/51001/51081/23160/1662/54552"
"GO:0051131","chaperone-mediated protein complex assembly",2.04052437171053,0.000306250215183313,0.0249040973596986,22,"3303/3320/10728/3308/3329/3326/79738/8195/10576"
"GO:0098930","axonal transport",1.85409918375374,0.000319235803344285,0.0252584544402809,69,"3315/5874/23287/10749/9474/55207/9638/26258/66008/51566/6647/3799/4976/3281/23011/1740/63915/11127/6683/10947/4133/1176/55605/667/23291/8546/5048/81832/282991/3800/26985/29058/3091"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",-1.5688450902462,0.000316502556507509,0.0252584544402809,256,"79915/4615/958/3726/3554/3718/11277/84766/11118/634/10758/10312/7297/3570/4791/3133/64170/84174/3592/84787/10068/7133/912/3665/10865/54795/84807/3142/2212/8809/6556/3136/9173/5971/1439/602/3263/5819/11035/3106/80149/3107/3586/9390/51176/3566/1380/114548/619207/326/177/7128/64127/3383/3134/3662/64005/9021/3598/5551/969/6398/50615/3553/3569"
"GO:2000846","regulation of corticosteroid hormone secretion",-1.94326912339966,0.00032765702223398,0.0255790915357327,13,"1392/1394/654/114897/51083/5443"
"GO:0090103","cochlea morphogenesis",-1.91434889561081,0.000347377320091168,0.026414210508231,19,"115908/1856/53904/5754/6899/57822/140469/6909"
"GO:0031400","negative regulation of protein modification process",1.43307691831291,0.000343338639296199,0.026414210508231,303,"3303/3315/26973/4878/55861/3304/857/1028/9770/3301/2810/57467/6422/79899/142679/11221/10625/55074/64853/22933/9532/6125/28999/10527/5621/22943/801/6622/805/5569/23411/9474/1027/135112/122809/5611/5728/3066/5783/2776/825/2729/3843/84327/23603/339745/26271/5997/58533/4869/650/51527/10491/152559/84919/23376/6456/6135/5925/161742/9349/25937/4085/5663/3300/65125/5062/54765/11006/9655/401265/64793/6201/10507/154043/1499/5563/6879/171392/1647/324/51637/9529/11122/26524/1845/8850/59343/6546/22843/7320/7532/64798/64092/54206/4690/5581/493/10636/819/7070/4763"
"GO:0003352","regulation of cilium movement",-1.97102510318081,0.000361341509864063,0.0269838495064741,26,"582/64147/85478/6866/8701/92749/246176/55036/284076/6870/123872/345895/6863"
"GO:0036159","inner dynein arm assembly",-1.93300920827544,0.000364086099233382,0.0269838495064741,14,"54919/56171/161582/51364/348807/55036/27285/123872/146754/387885/25981"
